count,Wind Speed daily mean
433,28.055
434,16.295238095238098
435,19.675
436,20.625
437,11.747826086956524
438,11.857894736842107
439,10.525
440,0.0
441,0.0
442,12.786666666666665
443,20.860869565217392
444,36.62173913043478
445,15.440909090909088
446,12.22857142857143
447,6.300000000000001
448,19.321052631578947
449,18.42608695652174
450,11.700000000000003
451,13.063636363636363
452,14.342105263157896
453,10.954545454545455
454,12.53913043478261
455,4.805
456,15.239999999999998
457,13.326086956521738
458,13.174999999999999
459,8.0
460,23.308333333333334
461,19.313043478260873
462,18.150000000000002
463,6.231111111111111
464,15.854999999999999
465,15.41818181818182
466,13.375
467,11.363636363636362
468,12.71
469,7.7425
470,4.979032258064516
471,17.8125
472,17.462500000000002
473,8.16808510638298
474,20.291666666666675
475,13.652173913043475
476,13.256521739130434
477,16.05714285714286
478,6.67906976744186
479,4.710937499999999
480,11.572727272727272
481,11.936842105263159
482,15.372727272727273
483,12.774999999999999
484,6.891176470588237
485,11.794444444444443
486,13.038095238095236
487,17.51904761904762
488,6.999999999999999
489,12.766666666666666
490,14.14
491,13.114285714285716
492,7.0
493,20.355555555555558
494,16.080952380952382
495,13.599999999999998
496,14.400000000000002
497,15.07391304347826
498,12.617391304347825
499,15.27727272727273
500,7.635714285714285
501,16.51818181818182
502,16.981818181818184
503,12.14
504,12.104761904761903
505,11.78421052631579
506,5.196969696969699
507,11.739999999999998
508,6.2564102564102555
509,15.64545454545455
510,15.836363636363632
511,13.011111111111111
512,6.550000000000001
513,4.075
514,3.261333333333333
515,3.178124999999999
516,2.3846153846153846
517,13.475000000000003
518,16.685714285714287
519,12.080000000000002
520,7.192682926829269
521,10.64
522,10.580952380952379
523,11.342857142857142
524,6.692857142857143
525,18.608695652173918
526,13.830434782608696
527,15.68333333333333
528,16.749999999999996
529,15.572727272727269
530,13.175000000000002
531,11.989999999999998
532,16.499999999999996
533,8.452631578947367
534,16.327272727272728
535,13.52608695652174
536,15.028571428571427
537,6.6720930232558135
538,10.60909090909091
539,9.92
540,13.589999999999998
541,15.225
542,10.8
543,12.844999999999999
544,13.494736842105262
545,7.429411764705883
546,14.995652173913042
547,16.137500000000003
548,14.014999999999997
549,15.294117647058824
550,16.234782608695653
551,18.3625
552,12.245454545454548
553,11.009523809523808
554,14.57222222222222
555,14.74
556,16.436363636363637
557,15.225
558,11.894736842105265
559,12.08
560,12.314285714285713
561,12.1
562,5.5166666666666675
563,13.375
564,9.009756097560976
565,15.045454545454549
566,17.12272727272727
567,14.042857142857136
568,16.25909090909091
569,7.424444444444446
570,14.943478260869563
571,13.286956521739132
572,13.829999999999998
573,13.225
574,13.674999999999997
575,11.57391304347826
576,5.98695652173913
577,19.333333333333332
578,17.709090909090907
579,22.586956521739125
580,16.195652173913047
581,16.01304347826087
582,13.462499999999997
583,12.291304347826085
584,15.599999999999998
585,8.38205128205128
586,5.6549999999999985
587,4.348192771084336
588,2.7163461538461537
589,13.475000000000001
590,11.82
591,13.204545454545451
592,16.257142857142856
593,27.90909090909091
594,25.840000000000003
595,17.335294117647056
596,17.163157894736845
597,16.375
598,15.79166666666667
599,13.658823529411768
600,14.966666666666667
601,14.423809523809522
602,13.808333333333335
603,14.445454545454545
604,19.190476190476186
605,28.795652173913048
606,19.691666666666666
607,14.320833333333331
608,14.245833333333335
609,7.153191489361702
610,18.283333333333328
611,14.119047619047617
612,7.422727272727272
613,13.295238095238098
614,12.900000000000004
615,14.690000000000003
616,13.009090909090908
617,15.40869565217391
618,14.08095238095238
619,17.747619047619054
620,16.165
621,23.763157894736842
622,15.256521739130436
623,14.741666666666669
624,17.83913043478261
625,11.420833333333334
626,14.474999999999998
627,16.647826086956524
628,15.45454545454546
629,18.904545454545453
630,21.545833333333338
631,18.39090909090909
632,13.872727272727275
633,7.227906976744188
634,1.8104166666666668
635,3.172580645161291
636,3.440963855421687
637,16.099999999999998
638,7.934090909090911
639,14.474999999999994
640,13.50869565217391
641,16.277272727272724
642,7.62888888888889
643,13.091304347826087
644,13.095000000000002
645,16.03333333333333
646,14.924999999999997
647,15.50434782608696
648,11.360000000000001
649,6.504878048780486
650,15.55
651,20.24166666666667
652,17.166666666666664
653,24.954166666666666
654,17.13181818181818
655,7.659090909090909
656,5.559090909090909
657,15.672727272727276
658,13.836363636363638
659,14.208333333333334
660,11.203508771929824
661,15.368749999999999
662,12.052083333333334
663,13.09285714285714
664,12.429545454545455
665,13.647500000000003
666,18.741666666666664
667,9.933333333333332
668,18.5875
669,25.223913043478255
670,17.374999999999996
671,17.549999999999997
672,19.344680851063828
673,13.646666666666672
674,18.419148936170213
675,16.785106382978714
676,12.736956521739133
677,15.012500000000003
678,13.119148936170216
679,21.110638297872338
680,19.150000000000002
681,17.829166666666662
682,21.849999999999998
683,13.828260869565218
684,15.306666666666665
685,11.080434782608696
686,21.941666666666674
687,21.064583333333328
688,28.07708333333333
689,17.080851063829794
690,13.593478260869569
691,14.985106382978724
692,15.414634146341463
693,12.072916666666666
694,20.704255319148935
695,18.985714285714284
696,23.496969696969693
697,18.229166666666664
698,14.862499999999999
699,13.913043478260873
700,18.03636363636364
701,18.20434782608696
702,20.386363636363637
703,13.681818181818187
704,15.004166666666665
705,19.97916666666667
706,19.141666666666662
707,18.491304347826087
708,16.712500000000002
709,11.9
710,15.131578947368421
711,16.099999999999998
712,13.22272727272727
713,19.14090909090909
714,11.593023255813954
715,18.2625
716,21.22083333333333
717,30.629166666666663
718,15.837499999999999
719,16.795652173913044
720,28.400000000000006
721,22.908333333333335
722,18.75416666666667
723,15.604166666666666
724,12.942857142857143
725,15.487499999999999
726,20.09166666666667
727,19.4
728,16.237499999999997
729,18.269565217391303
730,12.308695652173913
731,18.55
732,18.566666666666663
733,15.81304347826087
734,16.61304347826087
735,6.502272727272728
736,15.174999999999999
737,9.142222222222223
738,15.404166666666669
739,16.0125
740,15.85
741,10.446511627906975
742,18.53636363636364
743,14.970833333333337
744,13.482608695652175
745,12.138095238095238
746,14.7
747,18.386956521739126
748,12.856521739130432
749,18.708695652173912
750,12.838095238095239
751,18.75
752,15.786363636363633
753,18.67391304347826
754,17.01739130434783
755,18.987499999999997
756,12.325000000000001
757,17.199999999999996
758,12.327272727272726
759,6.715909090909091
760,15.386363636363637
761,21.70555555555556
762,10.965853658536584
763,15.574999999999998
764,22.45
765,17.987499999999994
766,19.387499999999996
767,18.224999999999998
768,23.21666666666667
769,23.295833333333338
770,27.5625
771,17.1125
772,16.75
773,15.817391304347826
774,13.834782608695654
775,14.849999999999996
776,14.754545454545456
777,26.611764705882354
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,7.269230769230769
785,15.973913043478257
786,15.386956521739135
787,13.799999999999999
788,22.861904761904768
789,19.385
790,16.404999999999998
791,5.804878048780488
792,18.687500000000004
793,19.275000000000002
794,17.721739130434784
795,18.86086956521739
796,19.974999999999998
797,13.952173913043476
798,14.8375
799,16.162500000000005
800,13.94090909090909
801,14.533333333333335
802,13.422727272727276
803,16.98695652173913
804,15.331818181818186
805,18.079166666666666
806,14.99565217391304
807,15.26521739130435
808,22.069565217391304
809,17.05
810,14.787500000000001
811,15.031818181818181
812,14.854545454545455
813,7.439024390243903
814,16.816666666666666
815,16.600000000000005
816,17.066666666666666
817,20.681818181818183
818,13.87142857142857
819,13.66818181818182
820,14.881818181818181
821,6.718181818181819
822,13.825000000000001
823,12.760869565217389
824,14.825000000000003
825,16.36818181818182
826,21.843478260869563
827,18.412499999999998
828,14.069565217391307
829,16.125000000000004
830,13.795652173913044
831,14.036363636363633
832,16.912499999999998
833,14.921739130434785
834,14.074999999999996
835,14.243478260869564
836,11.665217391304349
837,7.250000000000002
838,20.41666666666666
839,20.20416666666667
840,18.229166666666668
841,22.01304347826087
842,22.517391304347825
843,16.375
844,14.525000000000004
845,14.12
846,8.239024390243904
847,12.6625
848,13.122727272727273
849,13.900000000000002
850,16.204347826086956
851,13.27142857142857
852,12.115
853,14.565000000000001
854,18.229166666666668
855,21.712500000000002
856,16.69166666666667
857,13.158333333333331
858,11.899999999999999
859,13.336363636363638
860,13.013043478260867
861,17.17391304347826
862,12.086956521739127
863,12.166666666666666
864,13.12272727272727
865,14.484210526315788
866,18.01666666666667
867,15.570833333333335
868,17.299999999999997
869,12.474999999999996
870,13.537500000000001
871,14.265217391304347
872,17.854166666666664
873,11.649999999999999
874,10.821052631578947
875,9.600000000000001
876,14.4625
877,20.933333333333334
878,18.962499999999995
879,14.760869565217394
880,15.1875
881,17.575000000000003
882,15.862500000000002
883,15.11304347826087
884,14.612500000000002
885,17.0
886,13.495833333333335
887,10.730434782608697
888,12.481818181818182
889,11.777777777777779
890,12.908333333333333
891,14.27727272727273
892,14.195652173913047
893,16.4375
894,11.391666666666666
895,11.86
896,13.234782608695651
897,10.70909090909091
898,11.363636363636362
899,10.954545454545455
900,10.417391304347827
901,11.266666666666666
902,11.199999999999998
903,10.71304347826087
904,10.238095238095237
905,11.195238095238095
906,16.937500000000004
907,16.27272727272727
908,9.545454545454545
909,17.98695652173913
910,15.878260869565212
911,12.015
912,6.487179487179487
913,3.5379310344827584
914,3.3426666666666662
915,17.38695652173913
916,17.56190476190476
917,23.33181818181818
918,18.391666666666666
919,16.704347826086956
920,16.40434782608696
921,18.53333333333333
922,23.50833333333333
923,20.920833333333338
924,26.995833333333334
925,14.43913043478261
926,14.976470588235296
927,15.131578947368421
928,17.962499999999995
929,12.008333333333333
930,10.754545454545454
931,4.790476190476191
932,11.638095238095236
933,13.305263157894736
934,18.35
935,20.4375
936,18.904166666666665
937,9.589473684210526
938,14.44347826086956
939,7.513953488372094
940,17.031818181818178
941,14.680952380952379
942,15.13
943,13.4625
944,12.624999999999998
945,19.125000000000004
946,18.100000000000005
947,13.324999999999996
948,11.773913043478261
949,11.3
950,11.954545454545455
951,6.404761904761905
952,4.9412698412698415
953,15.289999999999997
954,13.705555555555556
955,11.885714285714286
956,13.268181818181818
957,11.278260869565216
958,10.84
959,6.424324324324325
960,15.970833333333331
961,18.137500000000006
962,14.950000000000001
963,12.754545454545456
964,13.12
965,14.509523809523811
966,10.525581395348837
967,14.925000000000002
968,17.64583333333334
969,18.124999999999996
970,11.260869565217394
971,10.137209302325584
972,16.0375
973,13.913636363636364
974,12.205
975,6.663157894736842
976,18.791304347826088
977,14.460869565217392
978,14.962500000000004
979,13.9375
980,14.2125
981,12.850000000000001
982,14.787500000000001
983,18.512499999999996
984,17.724999999999998
985,15.928571428571429
986,19.17916666666667
987,23.447826086956525
988,14.037499999999994
989,10.7
990,11.933333333333335
991,18.291666666666668
992,13.886956521739132
993,13.404347826086957
994,12.057142857142857
995,11.266666666666666
996,8.5
997,0.0
998,0.0
999,10.592307692307694
1000,15.086956521739136
1001,6.499999999999999
1002,5.749999999999999
1003,20.123809523809523
1004,26.85000000000001
1005,8.047727272727272
1006,12.386363636363633
1007,15.55
1008,13.249999999999998
1009,13.138095238095238
1010,6.784615384615384
1011,15.568421052631576
1012,19.09583333333334
1013,17.52727272727273
1014,16.36818181818182
1015,18.379166666666666
1016,23.4375
1017,15.582608695652171
1018,13.59565217391304
1019,16.79090909090909
1020,12.628571428571428
1021,14.894999999999996
1022,15.07142857142857
1023,14.18333333333333
1024,14.513636363636358
1025,20.47083333333333
1026,17.604545454545455
1027,13.247826086956518
1028,15.53478260869565
1029,16.1625
1030,19.587500000000002
1031,20.191666666666663
1032,18.987499999999997
1033,23.76666666666667
1034,14.462500000000004
1035,16.274999999999995
1036,20.74166666666667
1037,13.404347826086955
1038,5.345454545454546
1039,15.31363636363636
1040,12.720000000000002
1041,19.641666666666666
1042,21.983333333333338
1043,19.795238095238094
1044,18.761904761904766
1045,13.968421052631578
1046,14.420833333333334
1047,16.910526315789475
1048,18.604545454545455
1049,11.875
1050,15.950000000000001
1051,17.25
1052,12.112499999999999
1053,16.79130434782609
1054,15.0
1055,19.6875
1056,18.426086956521743
1057,15.92857142857143
1058,19.060869565217395
1059,17.220833333333335
1060,16.525
1061,7.561702127659575
1062,19.113636363636367
1063,19.7375
1064,30.091666666666665
1065,18.424999999999994
1066,12.649999999999999
1067,14.863636363636362
1068,15.354545454545452
1069,19.65
1070,13.960000000000003
1071,8.018181818181818
1072,18.925
1073,13.325000000000001
1074,13.091304347826087
1075,23.2304347826087
1076,17.691666666666666
1077,15.380952380952378
1078,23.366666666666664
1079,18.329166666666662
1080,20.604166666666668
1081,19.062500000000004
1082,14.221739130434784
1083,12.63478260869565
1084,17.704545454545453
1085,22.889999999999997
1086,5.42
1087,14.877272727272725
1088,16.959090909090914
1089,16.295652173913048
1090,15.322727272727274
1091,16.458333333333332
1092,7.877777777777779
1093,24.21666666666667
1094,15.887499999999998
1095,16.083333333333332
1096,19.937499999999996
1097,17.781818181818178
1098,14.099999999999998
1099,13.723809523809523
1100,15.195454545454544
1101,15.04782608695652
1102,19.659090909090914
1103,19.405882352941177
1104,7.4625
1105,14.436363636363637
1106,22.73478260869565
1107,15.071428571428575
1108,15.368421052631579
1109,15.275
1110,16.778260869565216
1111,5.916279069767441
1112,18.104761904761904
1113,21.2
1114,19.616666666666667
1115,17.175
1116,21.73913043478261
1117,22.604166666666668
1118,19.366666666666664
1119,18.372727272727275
1120,14.787499999999996
1121,7.339130434782609
1122,16.456521739130434
1123,12.839130434782609
1124,14.877272727272725
1125,17.070833333333336
1126,17.81304347826087
1127,16.723809523809525
1128,17.33043478260869
1129,16.3625
1130,15.252173913043482
1131,13.38695652173913
1132,12.18181818181818
1133,17.086363636363636
1134,16.98695652173913
1135,16.05
1136,13.1
1137,15.5625
1138,15.630434782608695
1139,14.428571428571429
1140,14.924999999999999
1141,16.029999999999998
1142,14.573684210526318
1143,13.942857142857141
1144,15.604545454545455
1145,14.858333333333333
1146,14.250000000000002
1147,19.586363636363636
1148,19.3375
1149,18.066666666666666
1150,15.85
1151,17.10833333333333
1152,19.766666666666666
1153,13.814285714285715
1154,6.776190476190475
1155,0.0
1156,0.0
1157,4.417142857142858
1158,13.068421052631582
1159,17.00588235294118
1160,5.127272727272728
1161,6.17878787878788
1162,16.675
1163,22.708695652173912
1164,17.445454545454545
1165,13.862500000000002
1166,13.457142857142859
1167,13.579166666666671
1168,14.100000000000001
1169,8.673913043478262
1170,19.312499999999996
1171,22.104166666666668
1172,25.358333333333334
1173,20.52916666666666
1174,12.973913043478264
1175,13.517391304347823
1176,13.108333333333334
1177,11.009523809523811
1178,11.952380952380953
1179,14.52727272727273
1180,19.569565217391304
1181,14.154166666666667
1182,12.48695652173913
1183,15.385714285714286
1184,14.845833333333331
1185,14.125
1186,15.375
1187,10.965217391304344
1188,18.54285714285714
1189,16.45
1190,7.897826086956522
1191,17.6125
1192,25.225000000000005
1193,21.366666666666664
1194,15.0625
1195,11.735
1196,9.000000000000002
1197,0.0
1198,0.0
1199,5.6000000000000005
1200,16.44545454545454
1201,9.9
1202,0.0
1203,12.583783783783783
1204,15.006666666666668
1205,20.902173913043477
1206,17.06875
1207,14.608695652173909
1208,14.106250000000001
1209,12.891666666666664
1210,13.556521739130433
1211,10.327027027027027
1212,10.24516129032258
1213,11.25909090909091
1214,15.945000000000002
1215,14.137500000000001
1216,14.549999999999999
1217,12.319999999999999
1218,12.717647058823529
1219,11.430434782608694
1220,19.05
1221,16.2
1222,13.782608695652174
1223,13.4625
1224,14.225
1225,14.300000000000002
1226,13.608333333333334
1227,11.636363636363637
1228,16.547619047619047
1229,10.177777777777775
1230,8.88974358974359
1231,14.82727272727273
1232,14.194999999999999
1233,13.314285714285718
1234,7.284999999999998
1235,12.527272727272726
1236,8.895238095238094
1237,19.886956521739133
1238,12.725
1239,15.774999999999999
1240,12.366666666666665
1241,11.795833333333334
1242,12.240909090909089
1243,10.954545454545453
1244,13.450000000000001
1245,15.8375
1246,11.652173913043478
1247,11.958823529411761
1248,11.278260869565216
1249,13.02857142857143
1250,12.337499999999999
1251,11.259090909090908
1252,5.215
1253,13.127272727272725
1254,12.495833333333332
1255,12.454545454545457
1256,10.754545454545454
1257,11.875000000000002
1258,13.886956521739132
1259,13.665217391304349
1260,12.682608695652176
1261,12.56470588235294
1262,15.863157894736839
1263,13.591304347826092
1264,13.013043478260872
1265,13.8
1266,12.712500000000004
1267,14.565217391304348
1268,13.5375
1269,16.1625
1270,14.025
1271,18.2625
1272,17.200000000000003
1273,13.445833333333333
1274,12.337499999999999
1275,10.316666666666666
1276,9.524999999999999
1277,11.091666666666669
1278,12.475
1279,13.795833333333329
1280,12.125
1281,15.924999999999999
1282,14.020833333333336
1283,12.320833333333335
1284,9.783333333333333
1285,12.324999999999998
1286,12.158333333333331
1287,11.982608695652177
1288,11.241666666666667
1289,10.337500000000002
1290,13.891304347826084
1291,14.100000000000003
1292,9.804166666666667
1293,14.191304347826089
1294,20.104166666666668
1295,13.670833333333334
1296,11.766666666666666
1297,12.920833333333334
1298,12.456521739130437
1299,8.937499999999998
1300,11.791666666666666
1301,11.660869565217387
1302,10.333333333333332
1303,12.470833333333333
1304,22.350000000000005
1305,17.691666666666663
1306,15.208333333333334
1307,9.704347826086956
1308,12.512500000000003
1309,20.325000000000006
1310,15.595652173913049
1311,16.974999999999998
1312,14.908333333333333
1313,10.883333333333333
1314,10.862500000000002
1315,6.716666666666668
1316,13.299999999999999
1317,10.020833333333334
1318,10.026086956521738
1319,11.612499999999997
1320,11.837499999999999
1321,14.529166666666661
1322,14.995833333333337
1323,11.0875
1324,13.913043478260875
1325,16.604166666666668
1326,29.125
1327,19.137499999999992
1328,21.90416666666667
1329,20.2
1330,15.637500000000001
1331,17.875000000000004
1332,13.787500000000001
1333,10.108695652173912
1334,12.241666666666665
1335,10.94
1336,13.633333333333333
1337,13.950000000000001
1338,14.704166666666666
1339,12.237499999999997
1340,14.099999999999996
1341,11.817391304347824
1342,12.774999999999999
1343,16.660869565217393
1344,13.233333333333333
1345,12.483333333333334
1346,22.3
1347,14.708333333333337
1348,14.737500000000002
1349,12.595833333333331
1350,17.3125
1351,20.099999999999998
1352,17.06666666666667
1353,11.862499999999999
1354,9.329166666666666
1355,18.935
1356,8.370588235294116
1357,14.23
1358,15.966666666666667
1359,18.09583333333333
1360,16.12173913043478
1361,12.466666666666667
1362,16.462500000000002
1363,26.525000000000002
1364,23.754166666666666
1365,18.29583333333333
1366,10.866666666666667
1367,11.7875
1368,12.674999999999997
1369,12.533333333333333
1370,11.987499999999997
1371,12.8125
1372,18.591666666666665
1373,16.1875
1374,20.317391304347826
1375,17.424999999999997
1376,21.150000000000002
1377,18.12608695652174
1378,18.6875
1379,15.616666666666665
1380,11.937500000000002
1381,11.7125
1382,13.070833333333335
1383,14.479999999999999
1384,6.910344827586207
1385,15.77083333333333
1386,11.450000000000001
1387,12.029166666666661
1388,13.220833333333333
1389,14.637500000000001
1390,17.404166666666665
1391,20.966666666666672
1392,17.683333333333337
1393,13.433333333333332
1394,12.404166666666667
1395,11.433333333333335
1396,13.39583333333333
1397,15.256521739130438
1398,23.787500000000005
1399,21.05
1400,16.28695652173913
1401,12.441666666666665
1402,12.629166666666668
1403,11.770833333333334
1404,22.85833333333333
1405,19.125000000000004
1406,12.695652173913041
1407,16.141666666666662
1408,16.75
1409,11.691666666666668
1410,16.962500000000002
1411,19.082608695652176
1412,17.025
1413,15.566666666666668
1414,13.545833333333334
1415,18.687499999999996
1416,16.7
1417,11.47916666666667
1418,11.941666666666665
1419,17.912499999999998
1420,18.474999999999998
1421,18.9875
1422,21.295833333333334
1423,14.795833333333334
