How does seasonality affect the transmission of COVID-19?,"Winter/spring establishments favored longer-lasting outbreaks with shorter peaks (Fig 3A) , while autumn/winter establishments led to more acute outbreaks (Fig 3B) "
How does seasonality affect the transmission of COVID-19?,summer temperatures will not substantially limit pandemic growth
How does seasonality affect the transmission of COVID-19?,available data is too small to identify seasonal patterns and make predictable variation in value
How does seasonality affect the transmission of COVID-19?,prevalence and incidence of COVID-2019 are not influenced by the seasonality
How does seasonality affect the transmission of COVID-19?,seasonal variation might slow down a pandemic
How does seasonality affect the transmission of COVID-19?,Seasonal changes in transmission rate could shift the timing of the peak into winter months
How does seasonality affect the transmission of COVID-19?,"HCoV-OC43 and HCoV-HKU1 cause annual wintertime outbreaks of respiratory illness in temperate regions (9, 10), suggesting that wintertime climate and host behaviors may facilitate transmission, as is true for influenza"
How does seasonality affect the transmission of COVID-19?,"If SARS-Cov-2 transmission is similarly subject to seasonal forcing, summer outbreaks would naturally have lower peaks than winter outbreaks"
How does seasonality affect the transmission of COVID-19?,"risk will decline across the northern 129 hemisphere this summer, remain active in the tropics, and increase in the southern hemisphere as The overall conclusion is that although COVID-19 might decrease temporarily during summer, 139 there is still a moderate probability that it is weakly affected by summer weather, and that it 140 could return in autumn and pose increasing risks by winter"
What purity of ethanol inactivates COVID-19?,"WHO 21 formulation I, based on 85 % ethanol, efficiently inactivated the virus with reduction 22 factors"
What purity of ethanol inactivates COVID-19?,"Both alcohols, ethanol (Fig. 9 2A) and 2-propanol ( Fig. 2B) were able to reduce viral titers in 30 s exposure"
What purity of ethanol inactivates COVID-19?,minimal concentration of 30 % ethanol or 2-propanol is sufficient for viral 12 inactivation
What is the temperature used for inactivating COVID-19?,heating (dry or in the presence humidity) <100 °C can preserve the filtration
What is the temperature used for inactivating COVID-19?,60°C for 90 minutes
What is the UVGI intensity used for inactivating COVID-19?,"254 nm, 8 W lamp, and 475 cm 2 internal area"
What is the UVGI intensity used for inactivating COVID-19?,"at least 1,000 mJ/cm 2"
How large is the sample size used in COVID-19 studies?,59 cases
How large is the sample size used in COVID-19 studies?,49 cases
How large is the sample size used in COVID-19 studies?,587 cases
How large is the sample size used in COVID-19 studies?,2015 cases
How large is the sample size used in COVID-19 studies?,36 individuals
How large is the sample size used in COVID-19 studies?,sample size of 1211
How large is the sample size used in COVID-19 studies?,162 cases
How large is the sample size used in COVID-19 studies?,69 hospitalized patients
How large is the sample size used in COVID-19 studies?,104 cases
How large is the sample size used in COVID-19 studies?,1212 patients
How large is the sample size used in COVID-19 studies?,88 confirmed cases
How large is the sample size used in COVID-19 studies?,67 patients
How large is the sample size used in COVID-19 studies?,40 articles
How large is the sample size used in COVID-19 studies?,83 cases
How large is the sample size used in COVID-19 studies?,329 cases
How large is the sample size used in COVID-19 studies?,"634 cases,"
How large is the sample size used in COVID-19 studies?,262 patients
How large is the sample size used in COVID-19 studies?,36 children
How large is the sample size used in COVID-19 studies?,82 confirmed cases
How large is the sample size used in COVID-19 studies?,10 cases
How large is the sample size used in COVID-19 studies?,thirty-two patients
How large is the sample size used in COVID-19 studies?,16 people
How large is the sample size used in COVID-19 studies?,three paediatric cases
How large is the sample size used in COVID-19 studies?,275 publicly reported confirmed cases
How large is the sample size used in COVID-19 studies?,54 patients
How large is the sample size used in COVID-19 studies?,291 patients
How large is the sample size used in COVID-19 studies?,214 patients
How large is the sample size used in COVID-19 studies?,61 patients
How large is the sample size used in COVID-19 studies?,183 cases
What is the RR for severe infection in COVID-19 patients with hypertension?,"pooled crude relative risk of ~3-5 for hypertension, diabetes, and CVD"
What is the RR for severe infection in COVID-19 patients with hypertension?,hypertension (RR = 4.48; 95% CI
What is the HR for severe infection in COVID-19 patients with hypertension?,"hypertension (HR 1.58, 95%CI 1.07-2.32)"
What is the HR for severe infection in COVID-19 patients with hypertension?,"HR 1.4, 95% CI 1.2 to 2.6"
What is the OR for severe infection in COVID-19 patients with hypertension?,"There were significant correlations between COVID-19 severity and hypertension [OR=2.3 [95% CI (1.76, 3.00), P<0.01]"
What is the OR for severe infection in COVID-19 patients with hypertension?,"hypertension (1.97, 95% CI 1.40 -2.77)"
What is the OR for severe infection in COVID-19 patients with hypertension?,"Higher risk of hypertension (OR 2.36, 95% CI: 1.46–3.83)"
What is the OR for severe infection in COVID-19 patients with hypertension?,"OR: 2.69, 95%CI 1."
What is the OR for severe infection in COVID-19 patients with hypertension?,"hypertension: OR = 2.72, 95% CI (1.60,4.64), P = 0.0002"
What is the OR for severe infection in COVID-19 patients with hypertension?,"HTN (n= 10, OR= 2.35, 95% CI 1.83-3.02, I 2 = 0.0%, Q-value= 7.38, P= 0.597)"
What is the OR for severe infection in COVID-19 patients with hypertension?,"hypertension had a significantly increased risk of ICU admission (OR¼2.54; 95% CI, 1.83e3.54; P<0.0001; I 2 ¼42%)"
What is the mortality rate for COVID-19 patients with hypertension?,"Patients with hypertension, showed a significantly higher mortality rate (p<0·001)."
What is the OR for severe infection in COVID-19 patients with diabetes?,"OR = 3.04 [2.01, 4.60]"
What is the OR for severe infection in COVID-19 patients with diabetes?,"[OR=2.67, 95% CI (1.91, 3.74), P<0.01]"
What is the OR for severe infection in COVID-19 patients with diabetes?,"2.49; 95% CI, ; n = 10; I 2 = 44%"
What is the OR for severe infection in COVID-19 patients with diabetes?,"OR=3.68, 95% CI (2.68, 5.03), P < 0.00001;"
What is the OR for severe infection in COVID-19 patients with diabetes?,"OR= 3.54, 95% CI 1.79-7.01, I 2 = 58.4%, Q-value= 19.22, P= 0.014"
What is the RR for severe infection in COVID-19 patients with diabetes?,relative risk estimate of 2.81 (2.01-3.93)
What is the RR for severe infection in COVID-19 patients with diabetes?,"RR 2.45 [1.79, 3.35], p<0.001; I 2 : 45%, p=0.04"
What is the RR for severe infection in COVID-19 patients with diabetes?,diabetes (9 studies; 3.20 [2.26-4.53]
What is the HR for death in COVID-19 patients with diabetes?,"HR=1.1, p=0.61"
What is the HR for death in COVID-19 patients with diabetes?,"HR 1.6, 95% CI 1.1 to 2.2"
What is the AHR for death in COVID-19 patients with diabetes?,"[aHR]=3.64; 95% confidence interval [CI]: 1.09, 12.21"
