2019-03-01,3¡æ,-10¡æ,13
2019-03-02,3¡æ,-11¡æ,14
2019-03-03,4¡æ,-10¡æ,14
2019-03-04,4¡æ,-7¡æ,11
2019-03-05,0¡æ,-10¡æ,10
2019-03-06,3¡æ,-10¡æ,13
2019-03-07,6¡æ,-12¡æ,18
2019-03-08,5¡æ,-11¡æ,16
2019-03-09,4¡æ,-9¡æ,13
2019-03-10,8¡æ,-7¡æ,15
2019-03-11,5¡æ,-3¡æ,8
2019-03-12,0¡æ,-7¡æ,7
2019-03-13,2¡æ,-7¡æ,9
2019-03-14,3¡æ,-9¡æ,12
2019-03-15,4¡æ,-10¡æ,14
2019-03-16,7¡æ,-9¡æ,16
2019-03-17,11¡æ,-6¡æ,17
2019-03-18,8¡æ,-4¡æ,12
2019-03-19,-1¡æ,-7¡æ,6
2019-03-20,0¡æ,-11¡æ,11
2019-03-21,0¡æ,-14¡æ,14
2019-03-22,-1¡æ,-15¡æ,14
2019-03-23,-1¡æ,-15¡æ,14
2019-03-24,4¡æ,-9¡æ,13
2019-03-25,0¡æ,-9¡æ,9
2019-03-26,2¡æ,-9¡æ,11
2019-03-27,0¡æ,-12¡æ,12
2019-03-28,1¡æ,-11¡æ,12
2019-03-29,2¡æ,-13¡æ,15
2019-03-30,2¡æ,-13¡æ,15
2019-03-31,3¡æ,-12¡æ,15
2019-04-01,3¡æ,-7¡æ,10
2019-04-02,7¡æ,-8¡æ,15
2019-04-03,9¡æ,-6¡æ,15
2019-04-04,9¡æ,-6¡æ,15
2019-04-05,9¡æ,-3¡æ,12
2019-04-06,8¡æ,-3¡æ,11
2019-04-07,9¡æ,-4¡æ,13
2019-04-08,11¡æ,-3¡æ,14
2019-04-09,10¡æ,-3¡æ,13
2019-04-10,12¡æ,-3¡æ,15
2019-04-11,15¡æ,-4¡æ,19
2019-04-12,17¡æ,-2¡æ,19
2019-04-13,9¡æ,-3¡æ,12
2019-04-14,10¡æ,-5¡æ,15
2019-04-15,17¡æ,-1¡æ,18
2019-04-16,19¡æ,0¡æ,19
2019-04-17,2¡æ,-2¡æ,4
2019-04-18,6¡æ,-1¡æ,7
2019-04-19,11¡æ,-4¡æ,15
2019-04-20,14¡æ,-3¡æ,17
2019-04-21,12¡æ,-4¡æ,16
2019-04-22,15¡æ,-3¡æ,18
2019-04-23,17¡æ,0¡æ,17
2019-04-24,9¡æ,1¡æ,8
2019-04-25,13¡æ,-2¡æ,15
2019-04-26,17¡æ,-2¡æ,19
2019-04-27,20¡æ,1¡æ,19
2019-04-28,21¡æ,2¡æ,19
2019-04-29,23¡æ,1¡æ,22
2019-04-30,17¡æ,4¡æ,13
2019-05-01,13¡æ,1¡æ,12
2019-05-02,20¡æ,1¡æ,19
2019-05-03,24¡æ,2¡æ,22
2019-05-04,12¡æ,2¡æ,10
2019-05-05,12¡æ,1¡æ,11
2019-05-06,16¡æ,1¡æ,15
2019-05-07,17¡æ,2¡æ,15
2019-05-08,14¡æ,3¡æ,11
2019-05-09,14¡æ,3¡æ,11
2019-05-10,20¡æ,3¡æ,17
2019-05-11,23¡æ,6¡æ,17
2019-05-12,25¡æ,10¡æ,15
2019-05-13,24¡æ,11¡æ,13
2019-05-14,16¡æ,8¡æ,8
2019-05-15,21¡æ,5¡æ,16
2019-05-16,19¡æ,6¡æ,13
2019-05-17,21¡æ,7¡æ,14
2019-05-18,22¡æ,7¡æ,15
2019-05-19,19¡æ,5¡æ,14
2019-05-20,12¡æ,8¡æ,4
2019-05-21,14¡æ,5¡æ,9
2019-05-22,11¡æ,3¡æ,8
2019-05-23,25¡æ,3¡æ,22
2019-05-24,25¡æ,10¡æ,15
2019-05-25,20¡æ,10¡æ,10
2019-05-26,18¡æ,8¡æ,10
2019-05-27,15¡æ,9¡æ,6
2019-05-28,12¡æ,8¡æ,4
2019-05-29,14¡æ,8¡æ,6
2019-05-30,14¡æ,6¡æ,8
2019-05-31,18¡æ,8¡æ,10
2019-06-01,22¡æ,8¡æ,14
2019-06-02,21¡æ,6¡æ,15
2019-06-03,25¡æ,9¡æ,16
2019-06-04,26¡æ,8¡æ,18
2019-06-05,27¡æ,10¡æ,17
2019-06-06,26¡æ,12¡æ,14
2019-06-07,25¡æ,13¡æ,12
2019-06-08,29¡æ,14¡æ,15
2019-06-09,27¡æ,14¡æ,13
2019-06-10,29¡æ,16¡æ,13
2019-06-11,24¡æ,16¡æ,8
2019-06-12,25¡æ,14¡æ,11
2019-06-13,24¡æ,12¡æ,12
2019-06-14,16¡æ,11¡æ,5
2019-06-15,22¡æ,9¡æ,13
2019-06-16,24¡æ,9¡æ,15
2019-06-17,18¡æ,11¡æ,7
2019-06-18,27¡æ,11¡æ,16
2019-06-19,19¡æ,12¡æ,7
2019-06-20,23¡æ,10¡æ,13
2019-06-21,25¡æ,12¡æ,13
2019-06-22,27¡æ,12¡æ,15
2019-06-23,28¡æ,15¡æ,13
2019-06-24,27¡æ,16¡æ,11
2019-06-25,25¡æ,16¡æ,9
2019-06-26,23¡æ,15¡æ,8
2019-06-27,16¡æ,13¡æ,3
2019-06-28,21¡æ,12¡æ,9
2019-06-29,23¡æ,12¡æ,11
2019-06-30,27¡æ,15¡æ,12
2019-07-01,29¡æ,15¡æ,14
2019-07-02,23¡æ,16¡æ,7
2019-07-03,25¡æ,16¡æ,9
2019-07-04,25¡æ,15¡æ,10
2019-07-05,19¡æ,15¡æ,4
2019-07-06,21¡æ,14¡æ,7
2019-07-07,27¡æ,16¡æ,11
2019-07-08,30¡æ,16¡æ,14
2019-07-09,31¡æ,19¡æ,12
2019-07-10,28¡æ,19¡æ,9
2019-07-11,25¡æ,20¡æ,5
2019-07-12,25¡æ,19¡æ,6
2019-07-13,28¡æ,19¡æ,9
2019-07-14,27¡æ,18¡æ,9
2019-07-15,26¡æ,19¡æ,7
2019-07-16,25¡æ,18¡æ,7
2019-07-17,24¡æ,19¡æ,5
2019-07-18,30¡æ,19¡æ,11
2019-07-19,32¡æ,17¡æ,15
2019-07-20,28¡æ,22¡æ,6
2019-07-21,26¡æ,21¡æ,5
2019-07-22,28¡æ,21¡æ,7
2019-07-23,23¡æ,18¡æ,5
2019-07-24,18¡æ,15¡æ,3
2019-07-25,21¡æ,16¡æ,5
2019-07-26,21¡æ,13¡æ,8
2019-07-27,28¡æ,14¡æ,14
2019-07-28,23¡æ,17¡æ,6
2019-07-29,27¡æ,19¡æ,8
2019-07-30,26¡æ,18¡æ,8
2019-07-31,25¡æ,20¡æ,5
2019-08-01,26¡æ,18¡æ,8
2019-08-02,31¡æ,17¡æ,14
2019-08-03,29¡æ,18¡æ,11
2019-08-04,29¡æ,18¡æ,11
2019-08-05,24¡æ,16¡æ,8
2019-08-06,24¡æ,17¡æ,7
2019-08-07,26¡æ,15¡æ,11
2019-08-08,25¡æ,16¡æ,9
2019-08-09,22¡æ,13¡æ,9
2019-08-10,23¡æ,13¡æ,10
2019-08-11,19¡æ,15¡æ,4
2019-08-12,25¡æ,15¡æ,10
2019-08-13,26¡æ,14¡æ,12
2019-08-14,25¡æ,17¡æ,8
2019-08-15,26¡æ,18¡æ,8
2019-08-16,21¡æ,16¡æ,5
2019-08-17,18¡æ,15¡æ,3
2019-08-18,17¡æ,13¡æ,4
2019-08-19,19¡æ,12¡æ,7
2019-08-20,22¡æ,11¡æ,11
2019-08-21,18¡æ,14¡æ,4
2019-08-22,19¡æ,16¡æ,3
2019-08-23,22¡æ,14¡æ,8
2019-08-24,25¡æ,13¡æ,12
2019-08-25,25¡æ,13¡æ,12
2019-08-26,24¡æ,12¡æ,12
2019-08-27,20¡æ,16¡æ,4
2019-08-28,21¡æ,15¡æ,6
2019-08-29,20¡æ,14¡æ,6
2019-08-30,24¡æ,12¡æ,12
2019-08-31,24¡æ,11¡æ,13
2019-09-01,22¡æ,12¡æ,10
2019-09-02,24¡æ,10¡æ,14
2019-09-03,23¡æ,12¡æ,11
2019-09-04,25¡æ,13¡æ,12
2019-09-05,22¡æ,16¡æ,6
2019-09-06,25¡æ,14¡æ,11
2019-09-07,29¡æ,17¡æ,12
2019-09-08,22¡æ,15¡æ,7
2019-09-09,18¡æ,9¡æ,9
2019-09-10,17¡æ,7¡æ,10
2019-09-11,21¡æ,7¡æ,14
2019-09-12,24¡æ,8¡æ,16
2019-09-13,18¡æ,7¡æ,11
2019-09-14,21¡æ,5¡æ,16
2019-09-15,21¡æ,4¡æ,17
2019-09-16,16¡æ,3¡æ,13
2019-09-17,16¡æ,4¡æ,12
2019-09-18,11¡æ,2¡æ,9
2019-09-19,15¡æ,2¡æ,13
2019-09-20,15¡æ,1¡æ,14
2019-09-21,14¡æ,3¡æ,11
2019-09-22,21¡æ,4¡æ,17
2019-09-23,18¡æ,8¡æ,10
2019-09-24,15¡æ,0¡æ,15
2019-09-25,16¡æ,1¡æ,15
2019-09-26,19¡æ,3¡æ,16
2019-09-27,24¡æ,7¡æ,17
2019-09-28,24¡æ,10¡æ,14
2019-09-29,12¡æ,2¡æ,10
2019-09-30,14¡æ,1¡æ,13
2019-10-01,20¡æ,5¡æ,15
2019-10-02,11¡æ,5¡æ,6
2019-10-03,8¡æ,0¡æ,8
2019-10-04,10¡æ,-1¡æ,11
2019-10-05,12¡æ,0¡æ,12
2019-10-06,17¡æ,2¡æ,15
2019-10-07,12¡æ,4¡æ,8
2019-10-08,9¡æ,2¡æ,7
2019-10-09,16¡æ,2¡æ,14
2019-10-10,7¡æ,0¡æ,7
2019-10-11,6¡æ,-6¡æ,12
2019-10-12,5¡æ,-6¡æ,11
2019-10-13,4¡æ,-7¡æ,11
2019-10-14,5¡æ,-6¡æ,11
2019-10-15,6¡æ,-3¡æ,9
2019-10-16,10¡æ,-2¡æ,12
2019-10-17,12¡æ,-1¡æ,13
2019-10-18,15¡æ,1¡æ,14
2019-10-19,14¡æ,0¡æ,14
2019-10-20,14¡æ,1¡æ,13
2019-10-21,9¡æ,2¡æ,7
2019-10-22,7¡æ,-2¡æ,9
2019-10-23,6¡æ,-3¡æ,9
2019-10-24,4¡æ,0¡æ,4
2019-10-25,1¡æ,-6¡æ,7
2019-10-26,4¡æ,-6¡æ,10
2019-10-27,3¡æ,-6¡æ,9
2019-10-28,4¡æ,-5¡æ,9
2019-10-29,2¡æ,-4¡æ,6
2019-10-30,4¡æ,-10¡æ,14
2019-10-31,3¡æ,-1¡æ,4
2019-11-01,1¡æ,-4¡æ,5
2019-11-02,-2¡æ,-6¡æ,4
2019-11-03,1¡æ,-9¡æ,10
2019-11-04,4¡æ,-7¡æ,11
2019-11-05,-1¡æ,-6¡æ,5
2019-11-06,-5¡æ,-11¡æ,6
2019-11-07,-6¡æ,-14¡æ,8
2019-11-08,-5¡æ,-11¡æ,6
2019-11-09,0¡æ,-12¡æ,12
2019-11-10,2¡æ,-10¡æ,12
2019-11-11,-1¡æ,-8¡æ,7
2019-11-12,-8¡æ,-12¡æ,4
2019-11-13,-11¡æ,-21¡æ,10
2019-11-14,-14¡æ,-21¡æ,7
2019-11-15,-12¡æ,-21¡æ,9
2019-11-16,-12¡æ,-18¡æ,6
2019-11-17,-11¡æ,-17¡æ,6
2019-11-18,-10¡æ,-16¡æ,6
2019-11-19,-12¡æ,-15¡æ,3
2019-11-20,-13¡æ,-23¡æ,10
2019-11-21,-11¡æ,-23¡æ,12
2019-11-22,2¡æ,-14¡æ,16
2019-11-23,-6¡æ,-14¡æ,8
2019-11-24,-13¡æ,-20¡æ,7
2019-11-25,-6¡æ,-17¡æ,11
2019-11-26,-11¡æ,-16¡æ,5
2019-11-27,-11¡æ,-22¡æ,11
2019-11-28,-10¡æ,-19¡æ,9
2019-11-29,-9¡æ,-22¡æ,13
2019-11-30,-9¡æ,-16¡æ,7
2019-12-01,-12¡æ,-17¡æ,5
2019-12-02,-13¡æ,-18¡æ,5
2019-12-03,-18¡æ,-22¡æ,4
2019-12-04,-17¡æ,-23¡æ,6
2019-12-05,-14¡æ,-23¡æ,9
2019-12-06,-11¡æ,-19¡æ,8
2019-12-07,-15¡æ,-26¡æ,11
2019-12-08,-21¡æ,-28¡æ,7
2019-12-09,-19¡æ,-29¡æ,10
2019-12-10,-18¡æ,-26¡æ,8
2019-12-11,-18¡æ,-27¡æ,9
2019-12-12,-12¡æ,-23¡æ,11
2019-12-13,-16¡æ,-24¡æ,8
2019-12-14,-14¡æ,-27¡æ,13
2019-12-15,-5¡æ,-16¡æ,11
2019-12-16,-6¡æ,-18¡æ,12
2019-12-17,-14¡æ,-21¡æ,7
2019-12-18,-14¡æ,-24¡æ,10
2019-12-19,-17¡æ,-31¡æ,14
2019-12-20,-17¡æ,-29¡æ,12
2019-12-21,-20¡æ,-30¡æ,10
2019-12-22,-19¡æ,-30¡æ,11
2019-12-23,-17¡æ,-28¡æ,11
2019-12-24,-16¡æ,-30¡æ,14
2019-12-25,-20¡æ,-32¡æ,12
2019-12-26,-22¡æ,-32¡æ,10
2019-12-27,-24¡æ,-34¡æ,10
2019-12-28,-22¡æ,-30¡æ,8
2019-12-29,-22¡æ,-32¡æ,10
2019-12-30,-20¡æ,-33¡æ,13
2019-12-31,-20¡æ,-31¡æ,11
2020-01-01,-14¡æ,-26¡æ,12
2020-01-02,-10¡æ,-22¡æ,12
2020-01-03,-13¡æ,-23¡æ,10
2020-01-04,-14¡æ,-25¡æ,11
2020-01-05,-13¡æ,-24¡æ,11
2020-01-06,-18¡æ,-27¡æ,9
2020-01-07,-15¡æ,-21¡æ,6
2020-01-08,-14¡æ,-23¡æ,9
2020-01-09,-13¡æ,-24¡æ,11
2020-01-10,-14¡æ,-25¡æ,11
2020-01-11,-10¡æ,-20¡æ,10
2020-01-12,-12¡æ,-25¡æ,13
2020-01-13,-13¡æ,-21¡æ,8
2020-01-14,-11¡æ,-23¡æ,12
2020-01-15,-16¡æ,-26¡æ,10
2020-01-16,-15¡æ,-27¡æ,12
2020-01-17,-13¡æ,-26¡æ,13
2020-01-18,-14¡æ,-25¡æ,11
2020-01-19,-16¡æ,-27¡æ,11
2020-01-20,-18¡æ,-28¡æ,10
2020-01-21,-15¡æ,-28¡æ,13
2020-01-22,-14¡æ,-25¡æ,11
2020-01-23,-13¡æ,-26¡æ,13
2020-01-24,-15¡æ,-26¡æ,11
2020-01-25,-13¡æ,-27¡æ,14
2020-01-26,-11¡æ,-27¡æ,16
2020-01-27,-9¡æ,-22¡æ,13
2020-01-28,-10¡æ,-22¡æ,12
2020-01-29,-11¡æ,-21¡æ,10
2020-01-30,-11¡æ,-24¡æ,13
2020-01-31,-10¡æ,-25¡æ,15
2020-02-01,-13¡æ,-23¡æ,10
2020-02-02,-13¡æ,-23¡æ,10
2020-02-03,-17¡æ,-29¡æ,12
2020-02-04,-18¡æ,-27¡æ,9
2020-02-05,-20¡æ,-30¡æ,10
2020-02-06,-14¡æ,-29¡æ,15
2020-02-07,-14¡æ,-25¡æ,11
2020-02-08,-12¡æ,-29¡æ,17
2020-02-09,-12¡æ,-25¡æ,13
2020-02-10,-9¡æ,-26¡æ,17
2020-02-11,-3¡æ,-15¡æ,12
2020-02-12,-1¡æ,-15¡æ,14
2020-02-13,-11¡æ,-17¡æ,6
2020-02-14,-6¡æ,-21¡æ,15
2020-02-15,-7¡æ,-20¡æ,13
2020-02-16,-12¡æ,-22¡æ,10
2020-02-17,-8¡æ,-21¡æ,13
2020-02-18,-6¡æ,-19¡æ,13
2020-02-19,-8¡æ,-17¡æ,9
2020-02-20,-7¡æ,-20¡æ,13
2020-02-21,-9¡æ,-24¡æ,15
2020-02-22,-9¡æ,-23¡æ,14
2020-02-23,-2¡æ,-23¡æ,21
2020-02-24,-3¡æ,-15¡æ,12
2020-02-25,-3¡æ,-17¡æ,14
2020-02-26,-2¡æ,-14¡æ,12
2020-02-27,1¡æ,-16¡æ,17
2020-02-28,-1¡æ,-19¡æ,18
2020-02-29,-3¡æ,-18¡æ,15
2020-03-01,-2¡æ,-18¡æ,16
2020-03-02,-3¡æ,-18¡æ,15
2020-03-03,-2¡æ,-16¡æ,14
2020-03-04,-1¡æ,-17¡æ,16
2020-03-05,2¡æ,-17¡æ,19
2020-03-06,-1¡æ,-17¡æ,16
2020-03-07,0¡æ,-15¡æ,15
2020-03-08,0¡æ,-9¡æ,9
2020-03-09,-1¡æ,-13¡æ,12
2020-03-10,0¡æ,-14¡æ,14
2020-03-11,1¡æ,-15¡æ,16
2020-03-12,-7¡æ,-12¡æ,5
2020-03-13,-2¡æ,-19¡æ,17
2020-03-14,-4¡æ,-15¡æ,11
2020-03-15,-5¡æ,-17¡æ,12
2020-03-16,1¡æ,-13¡æ,14
2020-03-17,3¡æ,-11¡æ,14
2020-03-18,6¡æ,-7¡æ,13
2020-03-19,4¡æ,-7¡æ,11
2020-03-20,4¡æ,-7¡æ,11
2020-03-21,4¡æ,-5¡æ,9
2020-03-22,4¡æ,-7¡æ,11
2020-03-23,5¡æ,-8¡æ,13
2020-03-24,11¡æ,-6¡æ,17
2020-03-25,13¡æ,-2¡æ,15
2020-03-26,3¡æ,-2¡æ,5
2020-03-27,-1¡æ,-7¡æ,6
2020-03-28,3¡æ,-8¡æ,11
2020-03-29,12¡æ,-4¡æ,16
2020-03-30,10¡æ,-2¡æ,12
2020-03-31,8¡æ,-2¡æ,10
2020-04-01,11¡æ,-1¡æ,12
2020-04-02,5¡æ,-1¡æ,6
2020-04-03,2¡æ,-3¡æ,5
2020-04-04,3¡æ,-6¡æ,9
2020-04-05,7¡æ,-6¡æ,13
2020-04-06,5¡æ,-1¡æ,6
2020-04-07,6¡æ,-1¡æ,7
2020-04-08,9¡æ,-3¡æ,12
2020-04-09,12¡æ,-2¡æ,14
2020-04-10,16¡æ,-1¡æ,17
2020-04-11,15¡æ,-1¡æ,16
2020-04-12,19¡æ,1¡æ,18
2020-04-13,18¡æ,1¡æ,17
2020-04-14,12¡æ,0¡æ,12
2020-04-15,15¡æ,-3¡æ,18
2020-04-16,17¡æ,0¡æ,17
2020-04-17,19¡æ,3¡æ,16
2020-04-18,12¡æ,2¡æ,10
2020-04-19,18¡æ,0¡æ,18
2020-04-20,-1¡æ,-4¡æ,3
2020-04-21,2¡æ,-2¡æ,4
2020-04-22,4¡æ,-6¡æ,10
2020-04-23,7¡æ,-5¡æ,12
2020-04-24,7¡æ,-4¡æ,11
2020-04-25,9¡æ,-5¡æ,14
2020-04-26,11¡æ,-1¡æ,12
2020-04-27,15¡æ,-1¡æ,16
2020-04-28,16¡æ,2¡æ,14
2020-04-29,22¡æ,2¡æ,20
2020-04-30,23¡æ,10¡æ,13
2020-05-01,23¡æ,9¡æ,14
2020-05-02,13¡æ,2¡æ,11
2020-05-03,10¡æ,0¡æ,10
2020-05-04,15¡æ,-2¡æ,17
2020-05-05,16¡æ,0¡æ,16
2020-05-06,20¡æ,2¡æ,18
2020-05-07,21¡æ,6¡æ,15
2020-05-08,22¡æ,7¡æ,15
2020-05-09,20¡æ,6¡æ,14
2020-05-10,14¡æ,2¡æ,12
2020-05-11,12¡æ,1¡æ,11
2020-05-12,13¡æ,1¡æ,12
2020-05-13,17¡æ,4¡æ,13
2020-05-14,20¡æ,3¡æ,17
2020-05-15,21¡æ,3¡æ,18
2020-05-16,23¡æ,5¡æ,18
2020-05-17,20¡æ,7¡æ,13
2020-05-18,22¡æ,6¡æ,16
2020-05-19,23¡æ,8¡æ,15
2020-05-20,21¡æ,11¡æ,10
2020-05-21,24¡æ,9¡æ,15
2020-05-22,21¡æ,7¡æ,14
2020-05-23,20¡æ,7¡æ,13
2020-05-24,16¡æ,8¡æ,8
2020-05-25,12¡æ,9¡æ,3
2020-05-26,21¡æ,6¡æ,15
2020-05-27,25¡æ,7¡æ,18
2020-05-28,29¡æ,10¡æ,19
2020-05-29,29¡æ,14¡æ,15
2020-05-30,30¡æ,15¡æ,15
2020-05-31,22¡æ,14¡æ,8
2020-06-01,14¡æ,10¡æ,4
2020-06-02,18¡æ,9¡æ,9
2020-06-03,15¡æ,9¡æ,6
2020-06-04,18¡æ,11¡æ,7
2020-06-05,23¡æ,10¡æ,13
2020-06-06,22¡æ,13¡æ,9
2020-06-07,21¡æ,12¡æ,9
2020-06-08,25¡æ,16¡æ,9
2020-06-09,27¡æ,17¡æ,10
2020-06-10,26¡æ,14¡æ,12
2020-06-11,23¡æ,14¡æ,9
2020-06-12,25¡æ,13¡æ,12
2020-06-13,26¡æ,11¡æ,15
2020-06-14,16¡æ,13¡æ,3
2020-06-15,24¡æ,14¡æ,10
2020-06-16,24¡æ,12¡æ,12
2020-06-17,18¡æ,11¡æ,7
2020-06-18,21¡æ,11¡æ,10
2020-06-19,21¡æ,10¡æ,11
2020-06-20,17¡æ,10¡æ,7
2020-06-21,16¡æ,12¡æ,4
2020-06-22,20¡æ,13¡æ,7
2020-06-23,20¡æ,12¡æ,8
2020-06-24,13¡æ,11¡æ,2
2020-06-25,18¡æ,11¡æ,7
2020-06-26,18¡æ,13¡æ,5
2020-06-27,21¡æ,14¡æ,7
2020-06-28,22¡æ,15¡æ,7
2020-06-29,24¡æ,15¡æ,9
2020-06-30,28¡æ,16¡æ,12
2020-07-01,31¡æ,17¡æ,14
2020-07-02,27¡æ,19¡æ,8
2020-07-03,30¡æ,17¡æ,13
2020-07-04,28¡æ,18¡æ,10
2020-07-05,33¡æ,23¡æ,10
2020-07-06,20¡æ,15¡æ,5
2020-07-07,25¡æ,16¡æ,9
2020-07-08,26¡æ,14¡æ,12
2020-07-09,27¡æ,14¡æ,13
2020-07-10,30¡æ,16¡æ,14
2020-07-11,31¡æ,18¡æ,13
2020-07-12,31¡æ,20¡æ,11
2020-07-13,31¡æ,21¡æ,10
2020-07-14,34¡æ,21¡æ,13
2020-07-15,35¡æ,22¡æ,13
2020-07-16,32¡æ,22¡æ,10
2020-07-17,33¡æ,21¡æ,12
2020-07-18,31¡æ,23¡æ,8
2020-07-19,29¡æ,21¡æ,8
2020-07-20,22¡æ,17¡æ,5
2020-07-21,26¡æ,15¡æ,11
2020-07-22,27¡æ,12¡æ,15
2020-07-23,29¡æ,17¡æ,12
2020-07-24,30¡æ,19¡æ,11
2020-07-25,29¡æ,21¡æ,8
2020-07-26,28¡æ,20¡æ,8
2020-07-27,31¡æ,21¡æ,10
2020-07-28,31¡æ,21¡æ,10
2020-07-29,30¡æ,20¡æ,10
2020-07-30,28¡æ,19¡æ,9
2020-07-31,25¡æ,20¡æ,5
2020-08-01,26¡æ,20¡æ,6
2020-08-02,26¡æ,20¡æ,6
2020-08-03,22¡æ,17¡æ,5
2020-08-04,19¡æ,17¡æ,2
2020-08-05,21¡æ,16¡æ,5
2020-08-06,18¡æ,15¡æ,3
2020-08-07,21¡æ,15¡æ,6
2020-08-08,22¡æ,13¡æ,9
2020-08-09,19¡æ,17¡æ,2
2020-08-10,24¡æ,17¡æ,7
2020-08-11,25¡æ,17¡æ,8
2020-08-12,26¡æ,16¡æ,10
2020-08-13,26¡æ,15¡æ,11
2020-08-14,20¡æ,16¡æ,4
2020-08-15,20¡æ,16¡æ,4
2020-08-16,22¡æ,10¡æ,12
2020-08-17,20¡æ,13¡æ,7
2020-08-18,20¡æ,11¡æ,9
2020-08-19,20¡æ,10¡æ,10
2020-08-20,25¡æ,10¡æ,15
2020-08-21,26¡æ,11¡æ,15
2020-08-22,27¡æ,15¡æ,12
2020-08-23,25¡æ,16¡æ,9
2020-08-24,24¡æ,15¡æ,9
2020-08-25,23¡æ,15¡æ,8
2020-08-26,26¡æ,14¡æ,12
2020-08-27,19¡æ,15¡æ,4
2020-08-28,20¡æ,13¡æ,7
2020-08-29,20¡æ,12¡æ,8
2020-08-30,15¡æ,12¡æ,3
2020-08-31,16¡æ,12¡æ,4
2020-09-01,22¡æ,13¡æ,9
2020-09-02,19¡æ,14¡æ,5
2020-09-03,19¡æ,16¡æ,3
2020-09-04,20¡æ,14¡æ,6
2020-09-05,19¡æ,13¡æ,6
2020-09-06,22¡æ,12¡æ,10
2020-09-07,23¡æ,12¡æ,11
2020-09-08,19¡æ,14¡æ,5
2020-09-09,19¡æ,11¡æ,8
2020-09-10,18¡æ,7¡æ,11
2020-09-11,20¡æ,7¡æ,13
2020-09-12,20¡æ,8¡æ,12
2020-09-13,21¡æ,10¡æ,11
2020-09-14,19¡æ,11¡æ,8
2020-09-15,21¡æ,11¡æ,10
2020-09-16,19¡æ,11¡æ,8
2020-09-17,14¡æ,11¡æ,3
2020-09-18,12¡æ,9¡æ,3
2020-09-19,10¡æ,7¡æ,3
2020-09-20,14¡æ,2¡æ,12
2020-09-21,15¡æ,5¡æ,10
2020-09-22,14¡æ,8¡æ,6
2020-09-23,14¡æ,10¡æ,4
2020-09-24,14¡æ,4¡æ,10
2020-09-25,17¡æ,6¡æ,11
2020-09-26,18¡æ,8¡æ,10
2020-09-27,17¡æ,7¡æ,10
2020-09-28,14¡æ,5¡æ,9
2020-09-29,12¡æ,5¡æ,7
2020-09-30,14¡æ,4¡æ,10
2020-10-01,14¡æ,4¡æ,10
2020-10-02,9¡æ,7¡æ,2
2020-10-03,10¡æ,6¡æ,4
2020-10-04,20¡æ,10¡æ,10
