豆友189932408,2021-12-02,弟弟来啦 奥？ 哈哈哈 姐姐不是想要个弟弟嘛 你多大呀 00年 确实好小 不喜欢嘛 喜欢身材好的
🍓仙女渣渣,2021-12-01,你好呀 版聊吧 私聊玖玖加🛰️
豆友251022667,2021-12-01,在吗 在啊 这个不怎么看[尴尬] 那可以加v吗哈哈哈 薇不随便加人 有q吗 1121033787 同意
豆友222776665,2021-12-01,你好呀
一粒LL.,2021-12-01,Haha你好呀 [不说]你长得好漂亮呀姐姐 谢谢~ 可以交个朋友聊聊天嘛哈哈哈 可以啊 现在不就正在聊天嘛 想要个微信哈哈哈 哈哈哈我不加豆瓣的豆友sorry 好吧好吧～ 那就豆邮叭 嗯啊
月亮与你谈心,2021-12-01,你呢姐姐 广州 那挺近的哈哈 我前几周刚去过广东 加微信聊咯 好～ 你给我吧姐姐 lovexian430 加你咯
想借妳的木兰,2021-12-01,你好呀
Yummy,2021-12-01,想聊什么 看你呀 能接受聊什么 你多大呀 00年的 哦 你呢？ 80 哈哈哈 是姐姐耶 姐姐你想聊啥 
上牙膛上的花椒,2021-11-30,啊 当然喜欢帅的 我们这边帅的不太行 为啥 就是没有特帅的 噗哈哈哈哈 好 加油 哈哈哈哈哈哈哈 好 你也加油 好好学习
豆友193625763,2021-11-30,你好呀
春播一粒种,2021-11-29,噢噢学到了哈哈哈 我受不了豆瓣了 加v嘛 这里也听不了语音 QQ如何 哈哈哈哈哈 小朋友爱QQ 我都可以的 那就QQ吧 我加你 1121033787 加了
独自等待,2021-11-29,姐姐你身材好好[嘻嘻] 谢谢 所以你对弟弟感不感兴趣呀！ 没有啊 姐姐要高冷 哈哈哈 那如果要姐姐的微信 是不是也要被拒绝 18810368520 不愧是姐姐 给微信都好高冷～
徐慧,2021-11-29,在陪小哥哥聊天 点单的 多少钱呀 25元半个钟 就打字？ 语音，哪会打字，白天大哥会聊聊天就打字，也不收费呀， 哪有那么势利眼啦 哈哈哈 接视频吗 视频没
momo,2021-11-29,你好呀 你好 我声音也挺好听的哈哈哈
momo,2021-11-29,啊 哈哈哈哈哈哈 所以感觉不是很好～ 不过应该关系不大 嗯嘛 不过谢谢你呀 刚好提醒我该换头像了 但是我真没想到会有这种新闻 这个头像不错哈哈哈 嘿嘿嘿
豆友250746938,2021-11-29,今晚我是玫瑰树下的夜莺，要在你耳畔啾啾一整宿
🍀🍀🍀,2021-11-29,第一个不久 这个久 多少年了 一年半 一年半也久呀！ 我专一啊 那你大部分时间都是单身呀 对啊 好叭 你喜欢被口吗
萄萄,2021-11-29,赶我走我就走 不是呀 我要早起呀 不让我睡了？ 明天起不来了 老板要骂人了 好 去睡吧 乖哈 晚安~ 晚安💤
momo,2021-11-28,Hello 聊聊天嘛哈哈 我在树洞组和姐弟恋组都看到你了～ 我加的组太多了 啊哈哈哈 所以你为啥加姐弟恋组呀 就是玩儿 哈哈哈哈 那愿意和弟弟玩嘛 看什么样的弟弟 主要还是看人[喜极而泣] [不看]我呀！
豆友43351740,2021-11-28,你好啊 2000
朴树,2021-11-28,是的 有什么要求和需求呀 聊的来就好 哈哈哈 你多大啦 90你呢 00哈哈 [喜极而泣] 怎么样哈哈 不咋样 好吧～
豆友249965439,2021-11-28,你好呀 你好 哈哈哈聊聊天嘛
豆友193377053,2021-11-28,这也不可以视频啊 我们换个聊天方式呗 换啥聊天方式呀 vx? 微不方便哦 你玩q吗？ 那啥呢 玩呀 2322103867 加我吧
😇,2021-11-28,来啦
Anna,2021-11-28,加v不方便聊这些 好 都听你的 q吧，应为我工作也用 那你给我吧 嗯，给我工作号给你 给呀给呀 3375833580 加你啦 好的
南风知我意,2021-11-28,没有男朋友吵架 喜欢的人脱单了 emo [尴尬] 你多大啦 你呢 我大四 哈哈哈哈哈哈 年轻 但我不会emo哈哈哈
🧐,2021-11-28,[囧][囧] 因为我经常很忙，也没有朋友跟我一起，我微信经常一天到晚没有一条信息 感觉都被世界抛弃了 又委屈又孤独 那就不要让自己那么忙呀 休息休息 可是我明明是个很好相处的人啊 会特别多，特别多，我最紧张的时候一天开过14个会 从早到晚 我感觉出来啦
🍑,2021-11-28,[打了个招呼] [嘻嘻] 你好呀 姐姐？ 壮丁来啦 晚好 晚上好呀
豆友250254993,2021-11-28,发现到处花钱之处 上学就简单 为啥有那么多亲戚串门 因为需要走动 做人 好复杂 我在考研 不想那么快工作 考研加油 加油加油
草莓怪,2021-11-27,你好呀！
米梦,2021-11-27,睡了吗
Key,2021-11-27,你好呀
止扇,2021-11-27,在嘛[没表情]
初夏,2021-11-27,年龄身高长相巴拉巴拉的 没有啊  只是聊天而已 你多大啦 可以问嘛 23 99年？ 98 我是00年的～ 那算了 吐槽也不能找必我小的 好
Dovis,2021-11-27,四川 成都 那你就是四川人咯！ 不是咩 你猜猜 我猜猜 哈哈哈哪里猜的到 河南哒 噢噢 我是福州人 哦～
妳是雾我是酒馆,2021-11-27,谢谢 可以认识一下嘛 交个盆友～ 不约 不是约啦哈哈哈！ 就是聊聊天而已的那种！ 不过如果也不愿意也正常啦～ 我不太喜欢在网上认识人 心理阴影比较大 不好意思 好～ 祝姐姐生活开心
Insane,2021-11-27,你好啊姐姐 好~ 找到心仪的弟弟了嘛 这是我自己的事。 哎呀 我想说的是要是找到了我就不打扰啦 这是我操心的事，你做好你自己就好了，不要窥探别人的隐私，冒犯别人
མི་རྟག་པ།,2021-11-27,你好呀 你好 聊天嘛姐姐
小羊腿,2021-11-27,哈哈哈姐姐你好好看！ 谢谢 可以认识一下交个朋友嘛哈哈 没这个必要吧～ 呜呜好吧～
zero,2021-11-27,聊天吗
豆友235904474,2021-11-27,[大哭]还要同城呀 我不在北京 嗯 [失望] 聊聊天也需要同城嘛哈哈 见不到 也没啥意思 可以视频哈哈 。。。 好啦好啦 不愿意就不打扰啦
空空,2021-11-27,嘻嘻 昨晚睡了哈哈 刚起 需要一个聊天的弟弟嘛 需要啊 [不看]我来哈哈哈 但是我不经常看豆瓣～ 可以加个微信嘛 不想加 [大哭] 好吧
夏天的风,2021-11-27,你好呀哈哈 找到男闺蜜了嘛
天将明,2021-11-27,聊天嘛
小雪糕,2021-11-26,但是更想跟姐姐聊天 你是男的 是啊 那你为什么头像是大肚子 男的为啥不可以大肚子很可爱呀 ？ 为啥不可以是大肚子 哈！ 我又来了！ ，[喜极而泣]阴魂不散
momo,2021-11-26,你好呀
南冥有猫,2021-11-26,你好呀 你好呀 我当你的知己怎么样～ 可以啊 加vx还是qq哇 你把qq发我把 1121033787
前进的蜗牛,2021-11-26,你多大呀哈哈哈
短腿小柯基,2021-11-26,有 非常！ 所以？ 嗯？咋啦 你是s? 嗯？ 跟我“嗯？”？ 啥意思 我没有太听懂哈哈 智力有残缺那就没办法了
阿念,2021-11-26,说啥都不懂 我就会感觉爹味很重 就会瞬间不想聊天 对 她就是那种说话不过脑子的 00后妹妹 豆瓣的网友吗 现实的 这不是重点 这样… 那重点是啥 [囧][囧]
破夏哭,2021-11-26,你好呀
沫儿,2021-11-26,聊聊天吗 不 好～ 祝生活愉快
豆友247303149,2021-11-26,聊天吗 不是wsn哦
❤超市,2021-11-26,聊天 ？ 啊 看你发帖的 不聊天嘛 你男的女的 男的 哥们在哪高就？如今经济形势如何 你是男的？
Cc,2021-11-26,睡了嘛 还没呢 哈哈哈昨晚我睡了 租房？ 不是…
朵朵讲瑜伽,2021-11-26,姐姐你在准备考研呀
森林田园人系,2021-11-26,上 哇！ 这话说的我太感动了 嗯…可以认识下交个朋友嘛～ 可以 哈哈哈 那可以加vx嘛 我不经常聊天的 没关系呀 我也不经常 liebe_yajiD
绘倾城,2021-11-26,到也不是 只是不想时刻盯着手机 可以有一句没一句 我恰巧很讨厌有一搭没一搭 那完了 恰巧撞你枪口上了 我也讨厌 但是你又不想一直看手机 好像无解了哈哈哈 是啊
起名好难,2021-11-26,你们专业考研不卷嘛？ 马上都要考试了 挺卷的 计算机 学习 ！！ 姐弟恋！！ 你会后悔的 快去学习 姐弟恋！
豆友234102451,2021-11-26,聊会儿嘛 聊 [不看]想聊点啥 [发怒] ？ 你上次没有回我
豆友147825052,2021-11-26,好呀 有点哈哈 你呢 那就睡觉～ 好～ 我也有点困了 睡吧 晚安～ 嗯呐 晚安😊 今天也在熬夜嘛哈哈 早呀哈哈 昨晚没有呢 昨晚想早点睡
Stronger,2021-11-26,好多次了 这样 可以看看你嘛 不 可以互换照片嘛 你要帅哥就可以 哈哈哈 我比你小会介意嘛 会 [失望]
豚喵,2021-11-26,聊天嘛 聊什么呢 你为啥忽然想找人聊天呀 有心事吗 一个人待太久了，孤独 不过我现在准备睡了 困 这么早呀 好吧 我老夜猫子了 聊天
松鼠在西风漂流,2021-11-26,我也是开玩笑的啦哈哈 我喜欢比我大的 身材比较丰满的 呜呜 丰满我勉勉强强 哈哈哈是嘛 我只要身材🉑其他都不重要哈哈哈 啧啧 这种男人不能要 去头可食 真可怕 你长得好看呀
豆友248860721,2021-11-26,睡了嘛 你多大啦 24 咋啦
豆友244082987,2021-11-25,对！ 很冷 我在宿舍还穿短裤短袖 羡慕 那你是甘肃人嘛 还是只是读书 只是读书 那你也是北方人嘛 嗯呢 我是南方人 所以特别怕冷 嗯呢~
熬夜会有黑眼圈,2021-11-25,打字吗哈哈哈还 还是你懒得 打电话？ 不方便打电话～ 我就是闭着眼睛不看手机了 不好意思哇 [喜极而泣][喜极而泣]好 没事
小甜甜土豆泥,2021-11-25,哈哈哈 姐姐你的帖子被挖起来啦
豆友248217934,2021-11-25,滴滴滴
嘘🤫,2021-11-25,姻缘来啦
哈欠,2021-11-25,只要姐妹嘛～
豆友113734799,2021-11-25,对的人来啦
没有心情,2021-11-25,嗯～ 看到你在找固聊 我都是最最最难受的时候发 以至于我这会已经熬到困了 [尴尬][尴尬] 困了就去睡呀 我先睡啦 去吧 我今晚玩玩明天就卸了哈哈 加油
豆友81433239,2021-11-25,约炮呀？ 嗯 约过几个 怎么啦 你啊 对呀 我约过几个 3个吧 嗯，那你有和他们提出过带上户外的吗 就是说带上玩具在地铁或者公交车上还有商场电影院露出
月亮邮递员🌙,2021-11-25,打字吗 啊 打字 这不是语音吗 哈哈哈不方便语音 所以才问你的 那算啦 太累了 嗯嗯 恩
豆友250656598,2021-11-25,只要80后嘛
乐事生平佔,2021-11-25,聊天嘛～
和猪猪达成共识,2021-11-24,你好呀姐姐 弟弟好 聊天呀～ 聊五毛钱的 哈哈哈 和你聊天是无价的 姐姐去哪了
Chaaarlotte,2021-11-24,工作了 你呢 我是大学生哈哈 年轻人 哈哈哈哈 你毕业几年啦 好多年了啊 我94的 也还好呀 没差几年
黄是你的姓，,2021-11-24,素不相识 那就随便说说好了 你晚上一般几点睡 挺晚的 好 我们彻夜长谈 那你加我微信？ 好 OvErDuE110
洒脱就很难得,2021-11-24,我不会撩妹妹 只会撩姐姐哈哈哈 这么欢脱 但是只撩 很漂亮很漂亮很漂亮的姐姐 [喜极而泣] 弟弟早点休息上课 拜拜 [大哭][大哭] 不要不要 不想放走姐姐
慧慧,2021-11-24,哈哈哈 当然可以啦 现在嘛 你室友还没睡吧应该 我都没在宿舍 在图书馆呢 那加一下我QQ吧3243288037 旁边人挺多的吗 不多 我去没人的地方 嗯呐 加你咯
岸,2021-11-24,聊天嘛
豆友250593332,2021-11-24,你好 寻幕是啥意思呀 sm不知道吗？ 哈哈哈 知道 但是第一次听幕这个说法 你是s呀 是的呢 你多大了呢 我23呀 你呢
小犹太,2021-11-19,知己来啦 可是你太年轻了[微笑] 哈哈哈你咋知道我多大 看你主页写考研呢 哈哈哈好吧 不喜欢弟弟嘛 不喜欢
还好吗,2021-11-19,你好呀姐姐 你好 姐姐找男朋友嘛哈哈 可以问下身高体重职业吗？ 173 130斤 学生
王饭粒,2021-11-19,杭州跟宁波还异地 所以你现在还在读书？ 对呀 大四 同学不想么 找个同学谈恋爱 我就是要认识你！ 行不行吧！ 太小了 好叭
纤尘西飘,2021-11-19,太好看啦姐姐你
豆友245208660,2021-11-19,？ 现在又是00后了 我服了 我昨天都没开豆瓣 你在哪看的？ 你做梦了？ 那你怎么说“又是你” … 原来你已经不记得我了 还把我认错了
momo,2021-11-19,我呀我呀 你在厦门呀？ 你在厦门？ 对呀 聊一聊？ 可以呀 在豆邮嘛 还是加v 先豆油吧 哈哈可以吧 主要是豆邮没有提示 要一直看豆瓣 你有提示嘛
半夏,2021-11-19,聊天嘛姐姐 你想聊什么 都可以呀 聊吧 你说 我听着
这是一个小号,2021-11-19,我没说跟你聊不来啊。。。 我们还没怎么聊吧 哈哈哈好吧～ 你没啥爱好。。。其实我不知道要聊什么 [不说]加个vx慢慢聊嘛？ 都不知道聊什么，留在好友名单里点赞朋友圈吗[喜极而泣][喜极而泣][喜极而泣] 也可以呀 对我来说如果能多一个有趣的朋友圈也是很不错的～ 当然只是对我来说啦哈哈 我比较希望可以有话聊
拖拖,2021-11-19,姐姐你好呀
悠悠豆,2021-11-19,大四了 大四也不用学习了啊 课程都没有了呢 考研呀 啊，那你别无心了，抓紧时间吧 一月份考试吧 12月底 考本专业么 对呀 本校么
骑着龙马追唐僧,2021-11-19,姐姐你把我微信删了 你也不说话 我以为你把我删了 我说我没有女朋友 你就没理我了 姐姐你喜欢有女朋友的？ 没有 我看看你 我加你微信啦 微信发吧
🐰,2021-11-16,来啦 聊嘛
冷冻臭带鱼,2021-11-15,对 好呀 那我正合适 那你一般几点睡觉呀 12点一般在床上 12点前 那有点晚[喜极而泣] 你一般几点睡呀 十一点半左右 [尴尬]那确实有点作息对不上～ 对头[喜极而泣]
兜兜,2021-11-15,你的动态好像有故事！ 你有男朋友呀 对的 你是学啥的 计算机 wow 你在哪个城市呀 湖南呢 哇哦 你是湖南人嘛 河南人 湖南上学呢
还是有点乖,2021-11-15,聊天嘛
仙人掌🌵,2021-11-15,你声音好听就可以聊啊 你多大 我00年的哦 哪里人呀 豆瓣又没办法发语音啦 我在厦门 怎么啦 不喜欢厦门嘛 不是呀 那可以加你vx或者qq嘛 听听声音你中意不中意 在嘛
思无邪,2021-11-14,弟弟可以嘛 年龄不重要 我是看你动态说你适合做知心大姐姐哈哈哈 我喜欢姐弟恋那种感觉 嗯 额 小家伙我不是来当知心姐姐的 也不是来姐弟恋的 [大哭] 如果你是以上两者，左转右转请随意，夜梦吉祥。
豆友141442261,2021-11-13,加qq吗 你这个头像什么意思 没有啦 就是可爱而已 要加qq听听声音嘛
豆友216562044,2021-11-13,不会p图 我视频里更好看哦姐姐 哈哈 有机会嘛姐姐！ 你太小啦 [生气]明明才差两岁 不过不对眼缘就算啦 打扰啦姐姐 好哒 没事
momo的桃子,2021-11-13,语音聊天嘛 还是打字
悠悠,2021-11-13,聊聊天嘛
豆友228586183,2021-11-13,姐姐不喜欢大学生弟弟嘛 [喜极而泣][喜极而泣] [尴尬] 求求姐姐啦[微笑] 你想干啥呢 加vx哈哈哈 不 因为我想卸载豆瓣了 想卸载之前认识一个姐姐哈哈 卸载吧
小莓好雪酪,2021-11-13,哈哈哈哈 那说明是个大佬！ 没有啦 我准备午睡一会儿 我也… 那…午安啦 你有男朋友吗 没有 加个vx再睡嘛哈哈哈 18602612911
我是我,2021-11-13,一小时八块 😂 那你微信给我吧 cwzsyh1314 哎呀 你有男朋友呀 没啊 [喜极而泣] czy是我爸，wsh是我妈 哦哦哦 之前他们俩闹离婚我改的
做你的小坏蛋,2021-11-13,你好呀
🌙Luna,2021-11-13,[不说]姐姐你好呀
⠀,2021-11-12,可是我是男孩 你首先是个男人 然后才是男孩 反正我的嘴不是骗人的 哈哈就当不是了 那我以后想你了就直接来豆瓣找你好了 随你 冷漠！ 本来就是聊一会的缘分 好吧…
豆友230149383,2021-11-12,你好哦 好 成熟稳重型是你嘛 还是你想找的 找 好吧～ 我是弟弟哈哈 多大？ 00年的 太小了 你呢姐姐
繁花肆意,2021-11-12,那今天打算几点睡呀 10点前哦 我看姐姐在姐弟恋小组哈哈哈 嗯，是的。姐弟恋 喜欢啥样的弟弟呀 不清楚啊，好虚 一定要1米8以上的嘛哈哈哈 这个必须。哈哈 [大哭]打扰了 哈哈哈
💫BlessedBer🌈,2021-11-12,你加油 姐姐在干嘛呢 玩手机啊 哈哈哈会不会喜欢跟弟弟聊天 我不会喜欢弟弟 我只是无聊 打发时间聊天 为啥不会喜欢弟弟 就是不喜欢 没什么为什么 好叭 [大哭]
要多多吃糖,2021-11-12,哪里猜得到哈哈哈 多大算大龄剩女哈哈哈 你多大了 我应该比较小 我22 真羡慕你的年龄 为啥呀 因为我老了啊 不老不老 [心]
想不出名字,2021-11-12,聊天吗
来块儿瘦肉,2021-11-12,[嘻嘻]所以姐姐你梦见卫生间以后咋了
林黛玉,2021-11-12,你的眼睛也太好看了哈哈 哇，谢谢姐妹[飞吻] [大哭]是弟弟 不好意思，不过谢谢辣 [喜极而泣][喜极而泣] [不看]可以认识下嘛 交个朋友哈哈
言叶之庭,2021-11-12,姐姐你好呀 你好哦。你是女生？ 看你的背景图。 不是啦 那是网图 我是男生 哦哦 聊天嘛 姐姐？
午夜飞行,2021-11-12,姐姐聊天嘛[不说]
苏菲的稻草人,2021-11-12,一般那个的时候是服务型的 会无条件服从吗 仅限于床上 让你当🐶也可以 姐姐是找🐶子来的呀 [喜极而泣] 有点好奇 [假笑] [不看]微信叫出来就什么都告诉姐姐 交出来
餅锵,2021-11-12,聊天嘛姐姐哈哈 好的哥哥 为啥叫我哥哥！
⠀,2021-11-12,哈哈姐姐要陪你聊聊天嘛 哈哈哈哈哈谢谢你 我刚吃完饭走了一圈 好点了 那就好哦～
哈哈哈哈哈哈,2021-11-12,哈哈聊天嘛姐姐 我保证不会加了朋友圈就不说话
豆友249717963,2021-11-12,哈哈哈想怎么疯狂 来个红包支付宝口令红包 [尴尬]
顾十一,2021-11-12,[汗] 我看姐姐说想找npy😉 你有能力给我换手机？ 哈哈哈 换iPhone 13 pro max嘛 对呀 你又懂了 [喜极而泣] [嘻嘻] 那我懂了 我太小了[喜极而泣] 祝姐姐找到心仪的npy哦～ 好滴
淡漠,2021-11-12,问问呀 弟弟做吗的 嗯？ 啥意思 做什么的 我是学生呀 大学生 姐姐你在干嘛呀 回的好慢hh 可以加你的vx嘛 可以啊 chenmenghan123 加你咯姐姐
豆友249919399,2021-11-12,那你应该是姐姐了 。。。你多大了 我96的 我00的 基本上我同龄人很少知道倩女幽魂  更别说玩了 嗯哼，我见过很多00的弟弟玩 我以前也玩 哦哦 弟弟早点睡觉吧，要长身体的 好
关于我,2021-11-12,加油加油哦姐姐 喜欢的人会喜欢你的 谢谢
我们这没豆奶,2021-11-12,聊天嘛姐姐
jasmine,2021-11-12,晚上好 我是00年的 21岁 大四在厦门～ 在厦门啊 这 我不喜欢异地恋哎 what a pity 哈哈 因为我看姐姐帖子写的交友 是交友啊 知道啦 那祝姐姐找到心仪的对象哦 感谢，你也是哦
