1823,私家车999广播,#微博直播台#【直击全省防汛现场】近日，河南省普降暴雨、大暴雨，局部地区还出现了特大暴雨。河南省防汛抗旱指挥部于7月19日17时启动防汛Ⅳ级应急响应。河南广电全媒体分多路遍布省内，直击防汛现场情况。 http://t.cn/A6fEsUje ​​​,2021/07/22 10:59:20,媒体
879,凤凰网,#关注河南暴雨#【#郑州暴雨地铁多站停运#：站台水流湍急 积水齐腰深】7月20日，河南郑州，受暴雨影响，郑州地铁多站停运，视频显示，凶猛的洪水灌进地铁站，多个站台如河流般，工作人员站在大腿深的积水中疏通。地铁门如水帘洞般不停有雨水泻下。郑州地铁官方已连发数条通告，同步多站停运消息。请市民出行注意安全。http://t.cn/A6f8Rg5d,2021/07/20 18:36:32,媒体
6830,中国共青团杂志,【给力！桂林共青团近百万“特殊团费”紧急援豫】为帮助#河南多地暴雨致灾# 灾区开展救灾应急和灾后重建，帮扶关爱受灾青少年，团桂林市委以交纳“特殊团费”形式，开展“抗汛救灾•希望同行”援助河南紧急行动。全市团员青年 共筹集爱心款968947.73元，款项将用于河南省内灾后重建以及为因灾受困的青少年提供学习、生活方面的资助和服务。@桂林共青团 @广西共青团,2021/08/04 15:11:10,媒体
1676,中国新闻网,【注意防范！#河南继续发布暴雨红色预警#：#安阳鹤壁新乡3小时内降水持续#】河南省气象台2021年07月22日07时50分继续发布暴雨红色预警：安阳、鹤壁、新乡三地区部分地区降水量已达50毫米以上，预计未来3小时内，安阳、鹤壁、新乡、焦作、平顶山五地区降水持续，累积降水量将达100毫米以上。 ​​​,2021/07/22 8:55:41,媒体
2199,N视频,#对话创建救命文档的发起人#【河南暴雨发起“救命文档”的年轻人：我们愿意站出来贡献力量】#救命文档最初由30多人发起创建# 近日，一份命名为“（河南暴雨）待救援人员信息”的汇总文档刷屏网络。截自7月21日21点，文档创建24小时之内，已经更新至第270多版，共有250多万次访问量。不少网友表示，这是一场无声的救援接力赛。今天中午，南都联系上救援文档号召者大勇（化名）。他表示，文档最初由30多位互不相识的年轻人发起创建，“我越来越能体会到国家的强大，我们年轻一代都愿意站出来为社会贡献出自己的力量。”#创建救命文档女生是上财学生# #央视新闻连麦救命文档创建者# #河南籍大学生回应创建救命文档#  #河南暴雨互助# #河南加油河南挺住# #谢谢这些可爱的人# http://t.cn/A6fn9lAF,2021/07/22 20:54:23,媒体
1375,贵阳网,#贵阳关注河南暴雨# 【#河南巩义洪灾已致4人死亡#】连续的强降雨致河南巩义发生严重洪涝灾害，全市多处房屋、围墙倒塌，目前已统计到至少4人死亡，14座水库溢洪道出水，2个镇区大范围被淹。目前全市共转移群众6210户、23663人。巩义市米河镇镇区及一些村庄断电、断网、断水已超24小时，且物资补给困难。持续关注！（新华社）,2021/07/21 15:59:39,媒体
5348,顶端新闻,"【#河南暴雨车险报案已达18万件#】 河南自7月17日以来的暴雨灾害，车辆受损十分严重。记者从河南省保险行业协会获悉，截至23日，河南财险业已接到理赔报案18万件，初步估损金额52亿元。
    对蒙受损失的车主来说，车子被冲走后怎么报案？爱车被水淹后理赔流程是什么？如何才能享受快速理赔服务……针对读者关心的水淹车理赔过程中的相关问题，记者采访了多家保险公司。 详见↓↓ http://t.cn/A6fDGGX1",2021/07/29 7:58:40,媒体
7100,河南日报农村版,【#地铁上救人的男护士又冲在了抗疫一线#】#郑州疫情# 在郑州暴雨中地铁5号线救人的90后男护士李英豪，这次又冲在抗疫一线！他说：救死扶伤，就是我的工作。李英豪是河南省人民医院呼吸与危重症医学科护士，曾在去年作为河南省第五批援鄂医疗队成员，支援武汉市青山方舱医院。  http://t.cn/A6IyOCVI ​​​,2021/08/08 14:19:16,媒体
4688,海口直播12345,【#琼豫同心# | 《直播12345》带你看看河南防汛一线志愿者的朋友圈】河南暴雨，牵动人心，灾情发生后，一批批志愿者第一时间奔赴前线，在防汛救灾过程中，他们开展了哪些志愿服务工作？经历了怎样的考验？海口广播电视台《直播12345》连线防汛一线志愿者代表进行讲述。点击链接听音频：http://t.cn/A6fgc8n5,2021/07/27 23:40:03,媒体
5811,中原网,"#他赴河南支援当天妻子住进待产房#【一次特殊的“视频通话”[心]】#驰援河南人员宝宝取名新新为新乡加油# 7月20日以来，河南遭遇特大暴雨袭击，国网吉林供电公司积极响应国网公司号召，紧急成立抢险保电队伍支援河南。

当时，国网吉林供电公司的周俊良正赶上妻子临产，他陷入两难的局面。在家人的支持下，周俊良7月24日赴河南支援，当天，妻子詹婧屹也住进了待产房。

 7月27日下午，詹婧屹顺利产下8斤1两的女婴，母女平安，孩子小名取名新新。 http://t.cn/A6fkQnby",2021/07/30 9:45:11,媒体
3450,山西新闻网,【在山西】【驰援河南，山西民营企业在行动】河南暴雨，牵动人心。省委统战部、省工商联积极响应习近平总书记关于防汛救灾工作重要指示精神，向全省民营企业、商协会发出倡议，号召民营企业迅速行动起来，与受灾群众风雨同心、共渡难关，为河南夺取抗洪抢险胜利作出力所能及的贡献。全省民营企业积极行动，迅速组织资金、救灾物资等驰援河南。截止目前，据不完全统计，山西已有多家民营企业紧急向河南捐款2400万元，用于抢险救灾工作。http://t.cn/A6f1hqKT,2021/07/25 8:20:03,媒体
552,河南广播电视台新闻中心,#河南迎来今夏最强降雨# 【#记者实探郑州积水路段#：高筒雨靴进水 多车抛锚路边】7月20日，河南郑州普降暴雨，当地气象局连发红色暴雨预警。@紧急呼叫 在花园路与东风路的交叉口看到，部分区域积水接近膝盖位置，车辆经过路面激起波浪，该路段有多辆汽车涉水抛锚，现场有警力对交通进行疏导。记者温馨提醒，市民外出请远离内涝易发地点，确保人财安全。 http://t.cn/A6f8aK2f,2021/07/20 12:45:55,媒体
6110,登封市融媒体中心,"【河南昨日连发136条气象预警 今天仍有明显强对流】记者从河南省气象局了解到，7月31日傍晚到夜里，我省沿黄及以北大部地区出现出现强雷暴大风天气，最大阵风达14级。全省气象部门连续发布雷电、大风、冰雹预警信号136条。预计，8月1日下午到夜里，我省黄河以南地区大部分地区有雷阵雨，局部有暴雨并伴有强对流天气。气象部门提醒做好雷暴大风、短时强降水和局地冰雹等强对流天气防范工作。
监测显示，7月31日傍晚到夜里，我省沿黄及以北大部地区出现6到8级短时大风，鹤壁、新乡、安阳等地阵风达10到12级，局部13到14级，最大阵风为淇滨姬屯43.6米/秒（14级）。同时，黄河以北出现阵雨、雷阵雨，安阳县、滑县、汤阴、浚县、卫辉出现中到大雨，地市平均最大降水量为鹤壁15.6毫米，最大降水站点为卫辉上乐村50.8毫米。
河南省气象局高度关注灾害性天气对灾后救援和重建关键以及公众生产生活的影响，密切监视天气变化，加强会商分析研判，提前做出准确判断，及时向省委省政府及相关部门、社会公众发布了强对流天气预报信息。同时，及时通过短信、微博微信、客户端以及社会媒体等多渠道向公众发布，提醒做好防范。
省气象台预计，8月1日白天，黄淮之间多云到阴天，大部分地区转阵雨、雷阵雨，其中南阳、驻马店、平顶山、许昌、漯河、周口、开封、商丘八地区部分地区有中到大雨、局部暴雨，并伴有短时大风、短时强降水、冰雹等强对流天气；其它地区多云，有分散性阵雨、雷阵雨。
8月1日夜里，商丘、周口、漯河、驻马店、南阳、信阳六地区和三门峡、洛阳、平顶山三地区南部阴天有阵雨、雷阵雨，部分地区有中到大雨、局部暴雨，并伴有短时大风、短时强降水、冰雹等强对流天气；其它地区多云。
北部偏北风，其它地区偏南风转偏北风，全省风力4到5级，午后到傍晚，中东部、南部阵风7到8级。
郑州市：今天白天多云，下午到夜里有阵雨、雷阵雨。
气象部门建议，目前我省正处于灾后救援和重建关键时期，需关注近期短时强降水、雷暴大风、冰雹等强对流天气对生产生活的不利影响。同时，防范强降水天气引发的山洪地质灾害、中小河流洪水、城市内涝及农田积涝。",2021/08/01 9:34:22,媒体
2616,河南青年时报,"#河南暴雨互助#【河南省卫健委：#7月20日至今转诊120余名重症儿童#】7月23日，河南青年时报记者从省政府新闻办新闻发布会上获悉，在此次强降雨中，郑大一附院、阜外华中心血管医院受灾较重。
河南省卫生健康委副主任刘延军表示，灾情发生后河南省卫生健康委积极组织力量安排受损严重的医院病人向其他医院转运，郑大一附院河医院区的病人向郑州大学一附院郑东院区、周边医院转运，截至7月22日凌晨1点30分，郑大一附院河医院区11350名患者全部转移完毕。
阜外华中心血管病医院需要具体接受治疗的病人向省人民医院转运。由于阜外医院周边及院区积水严重，通行困难，为尽快转移患者及其家属等相关人员，省委省政府组织多方力量开展救援，1026名来自中部战区的陆军、火箭军、联勤保障部队以及武警部队的官兵和来自江苏、湖北等地的多支救援队齐心协力，通过了军民联合救援、空地联合转运的方式，全力转运病人。出动两架直升机转运危重症患者，另有400多艘冲锋舟、几十辆大巴车、军用卡车接力转运患者，全力保障转运畅通。截至7月22日19时，病人转运工作基本完成。目前阜外医院转运到省人民医院的病人已得到妥善安置。
7月20日至今，河南省儿童医院郑东院区接收了120多名转诊急重症儿童；7月20日下午，郑州人民医院实习医生于逸飞、郑大一附院秦杰林医生、省人民医院李英豪护士一起为群众开展心肺复苏和人工呼吸等急救，从下午6时到晚上12时，他们膝盖跪伤了，胳膊都疼得抬不起来了。回想起在地铁里的情形，于逸飞发朋友圈说：“包里有今天医院新发的白大褂，披上，逆行。”7月21日，瓢泼大雨中的郑州大学第三附属医院产科，因暴雨停电，医生打着备用灯接生，小宝宝顺利诞生，母子平安。郑州120急救中心从7月20日16:00至7月22日24:00，共受理急救电话9544次，派救护车1712车次，救治人员1050人。H",2021/07/23 17:52:59,媒体
6018,鹤壁日报,"#防汛救灾进行时·人民至上##鹤壁暴雨# 新疆生产建设兵团万里驰援河南灾区

7月31日，新疆生产建设兵团万里驰援河南灾区的一行七辆救援物资车辆驱车四千余公里，历经三天三夜时间支援鹤壁灾区，将救援物资直接送到迁安群众示范区致远中学安置点，充分体现了一方有难，八方支援，大爱无疆民族团结一家亲的情怀！",2021/07/31 15:25:17,媒体
5682,映象网,【#河南暴雨造成直接经济损失909.81亿元#】河南目前紧急转移安置93.03万人(累计转移安置147.08万人)；农作物受灾面积1048.5千公顷，成灾面积527.3千公顷，绝收面积198.2千公顷；倒塌房屋1.80万户5.76万间，严重损坏房屋4.64万户16.44万间，一般损坏房屋13.54万户61.88万间，直接经济损失909.81亿元。http://t.cn/A6fDkt66,2021/07/29 17:18:09,媒体
2046,中国航天报,"【无人机➕卫星，抗洪救灾有信号啦📶】#郑州暴雨# 米河镇镇区被漫过河堤的洪水淹没，共计2万余人受灾，洪水摧毁了当地的手机基站等通信基础设施，当地变成了信息孤岛。
翼龙-2H应急救灾型无人机飞赴河南上空执行灾情侦查和通信中继任务，为受灾民众提供对外通讯服务，如图1⃣️。
无人机携带一个4G手机移动通信基站，和地面基站一样提供手机信号；同时无人机上装配了一个卫星通信天线指向卫星，通过卫星回传链路建立了和移动通信主站之间的连接，为灾区群众接通手机通信服务。
此次使用的亚太5C卫星Ku频段中国波束的转发器资源，对目标区域覆盖良好，功率强劲。在灾情最严重的7月20日到7月22日期间，提供了连续34小时的无间断服务。（亚太卫星）",2021/07/22 16:56:18,媒体
6493,人民日报,【#国务院成立郑州特大暴雨灾害调查组#】国务院决定成立调查组，由应急管理部牵头，相关方面参加，对河南郑州“7·20”特大暴雨灾害进行调查。调查组聘请专家为调查工作提供技术支撑。调查组将依法依规、实事求是、科学严谨、全面客观地对灾害应对过程进行调查评估，总结灾害应对经验教训，提出防灾减灾改进措施，对存在失职渎职的行为依法依规予以问责追责。http://t.cn/A6I7wDkP,2021/08/02 18:18:45,媒体
4512,都市频道,【心疼！#救援队员用帽子舀水降温# 】26日，河南新乡，烈日下，救援人员趁着休息时间摘下帽子舀起积水降温。网友：心疼，向一线救援人员致敬！#感恩关心河南的你# #暴雨中令人破防的瞬间#  http://t.cn/A6fddfni ​​​,2021/07/27 17:57:23,媒体
6948,攀枝花综合广播,【#河南女老板谈上万箱酒被冲走#：当时马路两边都是酒 十年的心血没了[泪]】7月20日，河南郑州连遭暴雨袭击导致城市内涝，女老板仓库上万箱酒被洪水冲走后跪地痛哭一事引起热议。据当事人彭女士讲述，当天下午6点多到达仓库时，水位很高人过不去，她眼睁睁看着一箱箱酒被水冲走，次日发现一部分酒已经被水冲的不知去向，另一部分白酒瓶散落在路边延绵几百米。另外，附近市场内几十个商家都有不同程度的财产损失，有商贩感慨：只有人在，就还有希望。@后来hora http://t.cn/A6IA5Ruq,2021/08/05 17:20:21,媒体
673,MyRadio,#郑州今夏暴雨# 听众反馈：郑州文化路农业路向西，农业路地面层上通行情况正常无积水。#河南暴雨刷屏##河南全省迎战暴雨# http://t.cn/A6f80aHZ ​​​,2021/07/20 14:59:56,媒体
5791,宁夏新闻广播,"【#退伍军人卖2套房支撑救援队7年# 累计救助20多万人】7月21日起河南遭受暴雨水灾，退伍军人王刚得知后，带领厦门市曙光救援队奔袭1500公里支援郑州，来自全国各地的曙光救援同盟也在郑州、巩义、新乡一线协同救灾。[中国赞]

2014年成立至今，厦门市曙光救援队作为政府救援力量的专业化补充，累计参与各种救援4000多起，支出经费1372万元，20多万人受益。最困难时，王刚和爱人商量后卖掉了家里两套房子，共计500多万元，维持救援队的运转。[心]（央视网）http://t.cn/A6fD6HrO",2021/07/29 23:57:38,媒体
908,MyRadio,【#郑州一车主积水中扒车自救# 】据记者莫非，郑州市河医立交一层水没过人肩膀，一位车主扒住私家车等待救援中！#郑州今夏暴雨##河南暴雨刷屏##河南全省迎战暴雨# http://t.cn/A6f8mfpp ​​​,2021/07/20 18:49:42,媒体
378,河南日报,【#下雨天蹚水小心中丹毒#】#河南多地遭遇大暴雨#，蹚水出行须注意安全。省儿童医院皮肤科主任张嫦娥医生提醒，蹚水过后若不及时处理，小心丹毒找上门。丹毒是一种皮肤破溃后的细菌感染，蹚水过后，一些皮炎湿疹患者的皮肤完整性被破坏，容易出现红肿、热痛、甚至发烧等症状，这些都可能是中了“丹毒”。医生提醒，蹚水后要尽快换下湿衣服，冲个温水澡，没条件的起码要冲洗干净打湿的地方。在皮肤红肿处涂用一些抗感染的药膏。（记者 李倩 实习生 余沚瑶）,2021/07/20 10:02:12,媒体
1989,正观新闻,【回家！回家！#河南睢县派大巴接滞留郑州的乡亲们回家#】7月22日，河南郑州。商丘睢县交通局组织大巴车免费接滞留郑州的睢县老百姓回家，接车地点位于商都路与东风南路交叉口。#郑州大妈吆喝被困群众过来吃饭##K599次列车回撤途中再遇暴雨被困新乡#@正观视频 http://t.cn/A6fnqaVq ​​​,2021/07/22 15:55:58,媒体
5157,河南交通广播,【#让救援人员吃上热饭# 河南水投给湖南救援者送点“家乡味”】7月27日，阜外华中心血管病医院的外地救援队伍急需热饭，河南水投集团立即安排所属河南水土物业公司人员采购新鲜食材，用自己的职工食堂紧急赶制300份热饭，在当天下午6点前送往医院。河南水投集团在此次暴雨中也被困三天，但恢复正常后，第一时间按照文明办的号召投入到志愿服务中。（5G现场记者：雨桐）  http://t.cn/A6feJ7QM,2021/07/28 17:34:40,媒体
3452,美东侨报,"【河南强降雨已致58人遇难5人失踪 转移安置114万人】据河南省官方24日披露的消息，河南近日的暴雨已导致58人遇难、5人失踪，114.11万人被紧急转移安置。

中新社报道，河南省政府新闻办24日召开发布会，介绍防汛救灾最新情况。发布会通报，截至北京时间当天下午4时，河南强降雨已致58人遇难、5人失踪。

据通报，16日以来，河南此轮强降雨造成全省137个县（市、区）1373个乡镇930.58万人受灾，因灾遇难58人、失踪5人（郑州市56人遇难、5人失踪，开封市1人遇难，漯河市1人遇难）。

河南省已紧急避险转移81.49万人，紧急转移安置114.11万人，需紧急生活救助44.41万人；农作物受灾面积734.6千公顷。

新华社报道，河南省应急管理厅副厅长李长训当天在发布会上说，23日7时到24日7时，洛阳、平顶山、商丘、开封、鹤壁等地局部出现暴雨，全省有6个雨量站降水量超过50毫米。受持续降雨影响，淇河、大沙河、卫河、安阳河、共产主义渠出现超保洪水，颍河、洪河、沁河、惠济河出现超警洪水。全省有13座大型水库及44座中型水库超汛限水位。

在鹤壁浚县，卫河左岸塌方形成决口，右岸已按泄洪方案分洪，启用了6个蓄滞洪区，水位正在下降。当前，转移民众达22.7万人，无人员伤亡。

据新华社微博消息，郑州目前已有7名中共党员、公职人员牺牲。

郑州地铁和京广隧道的状况备受人们关注。

中新社报道，20日持续的强降雨造成郑州地铁发生积水等情况，积水冲垮出入场线挡水墙进入正线区间，造成郑州地铁5号线列车在海滩寺街站和沙口路站隧道停运。郑州地铁22日通过微博表示，共解救乘客500余名，12名乘客经抢救无效不幸罹难，5名乘客送院观察，生命体征稳定。

有媒体称，24日上午又有一名遇难者遗体在地铁隧道内被找到。

“我们18台‘龙吸水’马力全开，满负荷运转。”24日6时许，经过中国应急管理部自然灾害工程应急救援中心（中国安能）多日连续抽排抢险，郑州市京广路段淮河路口隧道实现双向贯通见底，正在全面检测。

暴雨后，郑州城市“大动脉”京广快速路隧道严重积水。连日来，备受社会关注的京广路隧道救援排涝清理仍在继续，已确认有人员遇难。目前正在参与救援的中国安能18台“龙吸水”马力全开排涝，京广路南北隧道积水水位下降明显。

新华社23日的报道称，上百辆汽车横七竖八地堆在该隧道南出口，目前救援队正对该隧道进行抽排水，但隧道内仍有大量积水，已确认有人员遇难，具体人数还在核实中。#侨报新闻速递# http://t.cn/A6f1hRzA",2021/07/25 8:27:03,媒体
2080,攀枝花综合广播,【致敬！#河南辉县医生坐铲车冒暴雨上班#】22日早上7点多河南新乡辉县市人民医院马勇、杨顺、汪平等医生，上班的时候因为水太大没有办法步行或开车上班，于是他们就找了参与义务救援的铲车送他们去医院上班。据了解，辉县市人民医院并没有受到灾情影响，而且医院医护人员还积极参与到灾情救助当中。@广州日报  http://t.cn/A6fn44kj,2021/07/22 17:55:23,媒体
1844,搜狐新闻,"【河南巩义：暴雨灌入丘陵地带 村庄多留守老人、孩子】几代人住过的家说没就没了。7月20日上午，巩义市康店镇村民王四华眼看着泥石流从山上倾倒下来，掩埋了自家的窑洞。黄泥裹着杂草倾斜下来，惊恐的王四华一家逃出院子，再回头时，住过几辈人的窑洞和20米宽的院子已经消失了。后来王四华才知道，虎峪沟另一家人的房子，也被泥石流埋了。几小时后，被暴雨袭击的河南成了全国关注的焦点。

巩义的山地和丘陵地带多，水系发达，在暴雨中失联的不止虎峪沟，还包括米河镇双楼村、大峪沟镇和沟村、河洛镇镇源村、小关镇口头村……它们都面对着暴雨引发的山洪、山体滑坡和泥石流。

7月20日中午开始，巩义神鹰救援队队员李增学接到的求救电话越来越多。后来他才知道，自己的手机号码不知被谁公布在网上，写在“巩义暴雨救援电话”的帖文中。他的队友陆续前往周边受灾严重的村镇救援。李增学的工作是整理求助者的信息，汇总、上报，由其他救援人员设法施救。

这天傍晚，路豪鹏接到巩义市应急救援局的电话，得知米河镇情况危急。作为壹基金救援联盟河南户外救援总队巩义救援队长，这个40岁出头的男人刚刚前往南河渡镇解救了一位独居老人，正在冲洗身上的污泥。路况比路豪鹏预计的更糟糕，洪水裹着倒下的电线杆、碎石、小轿车和泥浆滚滚而来，多处道路桥梁被洪水冲毁。他们不停寻找小路，硬着头皮朝前走，遇到水就派人拴上绳子，用身体去探路。冲锋舟也一时派不上用场。

晚上11点，他们终于在310国道边看到“米河镇”3个字，通向镇政府的路连越野车也无法通行。米河镇有19个行政村，常住人口3万余人，镇中心沿河大约4公里，分布着大大小小的楼房。临街一些门店的货物被泥水冲走，停在一楼车库的车也被洪水卷出来。路豪鹏一行和当地村镇干部一起，在齐腰深的泥浆里蹚路，逐楼逐户地呼叫居民转移。

“底下黑漆漆一片，他们也恐惧未知，我们要是不去，也许晚上他们就在家里住了。”路豪鹏说，有居民曾看到小区里一辆白色轿车和车主不幸淹没在水中，不敢下来，“我通过强光手电看出来了，但我告诉居民那不是遗体，不能让他们恐慌。”

求救声在社交网络上扩散，许多远方的人们看到虎峪沟被困的那家人“紧急求救”的消息。求救信息记录着这家人被困在小山沟的无助，一人被埋，可能已经过世，两人重伤，流血不止。停电、路不通、急需药品和食物，但医务人员和消防队员都暂时无法赶来。

在巩义“失联”的村庄里，留守老人太常见了。乔喜凤在郑州市区工作，父母是两位80多岁的老人，在巩义市大峪沟镇和沟村养老。7月20日下午4点左右，她接到父母语气焦急的电话，称洪水和淤泥已经淹了半个家，门前的树倒了，路堵了，两位老人出不了门，穿着雨衣站在门口，嘱咐女儿快打110报警电话。第二天下午，乔喜凤与父母失去联络。

李增学记得，求助者中，有两个十多岁的孩子，家中没有成年人；有老人，受伤或瘫痪在床；有的已有家人遇难。截至7月21日，根据官方发布的数据，河南本轮强降雨在巩义造成至少4人死亡。

眼下，在山中角落，还有很多求助者无法得到救援。在河洛镇西石沟村，暴雨引发的山体滑坡造成淤泥壅塞道路，村里困了100余人，吃饭、用电成了问题，有人自发涉险外出，买回挂面、水、充电宝；在西村镇，有人烧热水送给患阿尔茨海默病和脑血栓的邻居；在康店镇康北村，有人开始抢修塌方道路，“谁都不等，现在都是靠自己”。

虎峪沟终于在7月21日上午等到了民间救援力量和附近村民的救援，重伤者也被送往医院救治。更多的救援力量正在赶往灾区，李增学说，江西、河北、四川、重庆、天津等地的救援队都来了。路豪鹏告诉记者：“大灾之后怕有疫情，我们明天就开始着手消杀工作。”

就在这天晚上，巩义市气象局再次发布暴雨红色预警，“预计未来3小时内，巩义市区及所辖镇降水量将达到100毫米以上。”详情&gt;&gt;http://t.cn/A6fE1jX1",2021/07/22 11:56:07,媒体
