时段,SO2,CO(mg/m3),NO2,O3-1H,PM10,PM2.5,NO,NOX,湿度,温度,风向,大气压
2020-06-01 01:50:00,-0.18332422335622864,-0.4510135771643479,1.784355268091937,-1.481770288518863,-0.7618376748532224,-0.77640387892433,0.7186999247957864,1.3468826645604517,0.5043567913441895,-2.097321588339184,-0.2872586570615397,1.3360191521711513
2020-06-01 01:55:00,-0.2042312052878978,-0.4510135771643479,1.784355268091937,-1.4676835017241463,-0.7618376748532224,-0.77640387892433,0.9645628268145625,1.5706101633213656,0.5644873612339995,-2.097321588339184,-0.2872586570615397,1.3360191521711513
2020-06-01 02:00:00,-0.22513818721956694,-0.4510135771643479,1.636615241875321,-1.481770288518863,-0.7157470548767866,-0.8775723810811538,0.9294395550975945,1.4892547092264876,0.5644873612339995,-2.097321588339184,-0.2872586570615397,1.3360191521711513
2020-06-01 02:05:00,-0.22513818721956694,-0.4510135771643479,1.6858619172808604,-1.481770288518863,-0.6927017448885687,-1.2822463897084486,0.9996860985315305,1.5706101633213656,0.6246179311238095,-2.097321588339184,-0.2872586570615397,1.3360191521711513
2020-06-01 02:20:00,-0.26695215108290515,-0.3966792298616569,1.5381218910642445,-1.481770288518863,-0.6927017448885687,-1.2822463897084486,1.386042087418179,1.8553542526534375,0.7448790709034284,-2.1775497651703706,-0.2872586570615397,1.3002371164639561
2020-06-01 02:25:00,-0.26695215108290515,-0.4510135771643479,1.5873685664697827,-1.481770288518863,-0.6927017448885687,-1.2822463897084486,1.667028261153923,2.1400983419855097,0.8050096407932374,-2.204292490780767,-0.2872586570615397,1.3002371164639561
2020-06-01 02:30:00,-0.26695215108290515,-0.4510135771643479,1.6858619172808604,-1.481770288518863,-0.6927017448885687,-1.2822463897084486,1.9831377066066351,2.445181294841301,0.8651402106830474,-2.2310352163911618,-0.2872586570615397,1.3002371164639561
2020-06-01 02:35:00,-0.26695215108290515,-0.4510135771643479,1.5381218910642445,-1.481770288518863,-0.6927017448885687,-1.2822463897084486,1.456288630852115,1.9570485702720346,0.8651402106830474,-2.2310352163911618,-0.2872586570615397,1.3002371164639561
2020-06-01 02:40:00,-0.26695215108290515,-0.4510135771643479,1.5381218910642445,-1.481770288518863,-0.6927017448885687,-1.2822463897084486,1.421165359135147,1.8960319797008762,0.8651402106830474,-2.2310352163911618,-0.2872586570615397,1.3002371164639561
2020-06-01 02:45:00,-0.26695215108290515,-0.4510135771643479,1.5873685664697827,-1.481770288518863,-0.6927017448885687,-1.2822463897084486,1.5265351742860511,1.9977262973194734,0.8651402106830474,-2.2577779420015576,-0.2872586570615397,1.3002371164639561
2020-06-01 02:50:00,-0.2878591330145743,-0.4510135771643479,1.5381218910642445,-1.481770288518863,-0.6927017448885687,-1.2822463897084486,1.491411902569083,1.9773874337957542,0.9252707805728574,-2.2845206676119534,-0.2872586570615397,1.2644550807567194
2020-06-01 03:00:00,-0.2878591330145743,-0.4510135771643479,1.5381218910642445,-1.481770288518863,-0.646611124912133,-1.2316621386300368,1.280672272267275,1.77399879855856,0.9854013504626663,-2.3112633932223483,-0.2872586570615397,1.3002371164639561
2020-06-01 03:05:00,-0.2878591330145743,-0.4510135771643479,1.4396285402531679,-1.481770288518863,-0.6005205049356972,-0.9787408832379774,1.3157955439842428,1.77399879855856,0.9854013504626663,-2.3112633932223483,-0.2872586570615397,1.2644550807567194
2020-06-01 03:15:00,-0.2878591330145743,-0.3966792298616569,1.636615241875321,-1.481770288518863,-0.6005205049356972,-0.9787408832379774,0.9294395550975945,1.4892547092264876,0.9252707805728574,-2.3647488444431395,-0.2872586570615397,1.2644550807567194
2020-06-01 03:20:00,-0.26695215108290515,-0.3966792298616569,1.636615241875321,-1.481770288518863,-0.6005205049356972,-0.9787408832379774,0.7538231965127545,1.3672215280841713,0.9252707805728574,-2.3647488444431395,-0.2872586570615397,1.2286730450494827
2020-06-01 03:25:00,-0.2878591330145743,-0.3966792298616569,1.5873685664697827,-1.481770288518863,-0.6005205049356972,-0.9787408832379774,0.8240697399466905,1.3672215280841713,0.9252707805728574,-2.3914915700535353,-0.2872586570615397,1.2286730450494827
2020-06-01 03:30:00,-0.2878591330145743,-0.3966792298616569,1.4888752156587062,-1.4676835017241463,-0.6005205049356972,-0.9787408832379774,0.8240697399466905,1.3468826645604517,0.9854013504626663,-2.418234295663931,-0.2872586570615397,1.2286730450494827
2020-06-01 03:35:00,-0.30876611494624345,-0.3966792298616569,1.291888514036552,-1.481770288518863,-0.6005205049356972,-0.9787408832379774,1.0348093702484986,1.4485769821790488,0.9252707805728574,-2.444977021274326,-0.2872586570615397,1.2286730450494827
2020-06-01 03:40:00,-0.30876611494624345,-0.3966792298616569,1.2426418386310136,-1.4676835017241463,-0.6005205049356972,-0.9787408832379774,0.9996860985315305,1.40789925513161,1.0455319203524762,-2.444977021274326,-0.2872586570615397,1.2286730450494827
2020-06-01 03:45:00,-0.30876611494624345,-0.3966792298616569,1.1933951632254753,-1.481770288518863,-0.6005205049356972,-0.9787408832379774,0.9996860985315305,1.3875603916078905,1.0455319203524762,-2.418234295663931,-0.2872586570615397,1.2286730450494827
2020-06-01 03:50:00,-0.30876611494624345,-0.3966792298616569,1.291888514036552,-1.481770288518863,-0.6005205049356972,-0.9787408832379774,0.9645628268145625,1.3672215280841713,1.0455319203524762,-2.444977021274326,-0.2872586570615397,1.2286730450494827
2020-06-01 03:55:00,-0.30876611494624345,-0.3966792298616569,1.3903818648476296,-1.481770288518863,-0.6005205049356972,-0.9787408832379774,0.8943162833806265,1.3672215280841713,0.9854013504626663,-2.444977021274326,-0.2872586570615397,1.1928910093422458
2020-06-01 04:00:00,-0.30876611494624345,-0.3966792298616569,1.3903818648476296,-1.481770288518863,-0.646611124912133,-0.9281566321595657,0.9645628268145625,1.4282381186553292,0.9854013504626663,-2.418234295663931,-0.2872586570615397,1.157108973635009
2020-06-01 04:05:00,-0.3296730968779126,-0.3966792298616569,1.3903818648476296,-1.481770288518863,-0.6927017448885687,-0.77640387892433,0.9294395550975945,1.40789925513161,0.9854013504626663,-2.444977021274326,-0.2872586570615397,1.157108973635009
2020-06-01 04:10:00,-0.3296730968779126,-0.3966792298616569,1.3411351894420902,-1.481770288518863,-0.6927017448885687,-0.77640387892433,0.9294395550975945,1.3875603916078905,0.9854013504626663,-2.444977021274326,-0.2872586570615397,1.1928910093422458
2020-06-01 04:15:00,-0.30876611494624345,-0.3966792298616569,1.3903818648476296,-1.4676835017241463,-0.6927017448885687,-0.77640387892433,0.8591930116636586,1.3468826645604517,0.9854013504626663,-2.4984624724951168,-0.2620644146184464,1.2286730450494827
2020-06-01 04:20:00,-0.30876611494624345,-0.3966792298616569,1.2426418386310136,-1.4676835017241463,-0.6927017448885687,-0.77640387892433,1.1050559136824347,1.4892547092264876,1.0455319203524762,-2.471719746884722,0.796093767991466,1.3360191521711513
2020-06-01 04:25:00,-0.3296730968779126,-0.3966792298616569,1.0456551370088605,-1.4676835017241463,-0.6927017448885687,-0.77640387892433,1.5265351742860511,1.794337662082279,1.1056624902422854,-2.471719746884722,0.8086908892130125,1.371801187878388
2020-06-01 04:30:00,-0.30876611494624345,-0.3423448825589658,1.144148487819937,-1.4676835017241463,-0.6927017448885687,-0.77640387892433,1.631904989436955,1.9163708432245958,1.1056624902422854,-2.4984624724951168,0.8086908892130125,1.371801187878388
2020-06-01 04:35:00,-0.3296730968779126,-0.3423448825589658,1.0949018124143988,-1.481770288518863,-0.6927017448885687,-0.77640387892433,1.596781717719987,1.8960319797008762,1.1056624902422854,-2.4984624724951168,0.8086908892130125,1.407583223585625
2020-06-01 04:40:00,-0.3296730968779126,-0.3423448825589658,1.2426418386310136,-1.481770288518863,-0.6927017448885687,-0.77640387892433,1.5616584460030192,1.9163708432245958,1.1056624902422854,-2.5519479237159093,0.8086908892130125,1.4433652592928616
2020-06-01 04:45:00,-0.30876611494624345,-0.3423448825589658,1.1933951632254753,-1.481770288518863,-0.6927017448885687,-0.77640387892433,1.631904989436955,1.9367097067483154,1.1056624902422854,-2.5519479237159093,0.8086908892130125,1.4433652592928616
2020-06-01 04:50:00,-0.30876611494624345,-0.3423448825589658,1.2426418386310136,-1.4676835017241463,-0.6927017448885687,-0.77640387892433,1.386042087418179,1.7536599350348403,1.1056624902422854,-2.578690649326304,0.8086908892130125,1.4433652592928616
2020-06-01 04:55:00,-0.30876611494624345,-0.3423448825589658,1.3903818648476296,-1.4676835017241463,-0.6927017448885687,-0.77640387892433,1.245549000550307,1.6723044809399628,1.0455319203524762,-2.525205198105513,0.8086908892130125,1.4791472950000983
2020-06-01 05:00:00,-0.2878591330145743,-0.3966792298616569,1.4396285402531679,-1.4676835017241463,-0.7157470548767866,-0.826988130002742,1.1753024571163706,1.6519656174162431,1.0455319203524762,-2.4984624724951168,0.8086908892130125,1.4791472950000983
2020-06-01 05:05:00,-0.26695215108290515,-0.3423448825589658,1.5873685664697827,-1.4676835017241463,-0.7157470548767866,-0.9281566321595657,1.1050559136824347,1.6316267538925235,0.9252707805728574,-2.444977021274326,0.8086908892130125,1.4791472950000983
2020-06-01 05:10:00,-0.24604516915123606,-0.3423448825589658,1.5873685664697827,-1.439509928134712,-0.7157470548767866,-0.9281566321595657,1.2104257288333387,1.7333210715111207,0.9252707805728574,-2.418234295663931,0.8086908892130125,1.4791472950000983
2020-06-01 05:15:00,-0.22513818721956694,-0.3966792298616569,1.5873685664697827,-1.4535967149294293,-0.7157470548767866,-0.9281566321595657,1.3509188157012109,1.8350153891297183,0.8651402106830474,-2.3647488444431395,0.8086908892130125,1.4791472950000983
2020-06-01 05:20:00,-0.2042312052878978,-0.3966792298616569,1.5873685664697827,-1.4535967149294293,-0.7157470548767866,-0.9281566321595657,1.456288630852115,1.9570485702720346,0.8050096407932374,-2.3380061188327446,0.8086908892130125,1.5149293307072935
2020-06-01 05:25:00,-0.18332422335622864,-0.3966792298616569,1.5873685664697827,-1.439509928134712,-0.7157470548767866,-0.9281566321595657,1.667028261153923,2.1400983419855097,0.7448790709034284,-2.3112633932223483,0.8086908892130125,1.5149293307072935
2020-06-01 05:30:00,-0.1624172414245595,-0.3966792298616569,1.5873685664697827,-1.439509928134712,-0.7157470548767866,-0.9281566321595657,1.7372748045878592,2.201114932556668,0.6847485010136185,-2.2845206676119534,0.8086908892130125,1.5507113664145302
2020-06-01 05:35:00,-0.14151025949289034,-0.3966792298616569,1.5873685664697827,-1.4254231413399951,-0.7157470548767866,-0.9281566321595657,1.667028261153923,2.1400983419855097,0.6246179311238095,-2.2845206676119534,1.010244828757758,1.5149293307072935
2020-06-01 05:40:00,-0.12060327756122129,-0.3966792298616569,1.5381218910642445,-1.4113363545452782,-0.7157470548767866,-0.9281566321595657,1.456288630852115,1.9163708432245958,0.5043567913441895,-2.2310352163911618,1.010244828757758,1.5149293307072935
2020-06-01 05:45:00,-0.14151025949289034,-0.3966792298616569,1.4888752156587062,-1.3972495677505612,-0.7157470548767866,-0.9281566321595657,1.3157955439842428,1.7536599350348403,0.3840956515645706,-2.1775497651703706,1.010244828757758,1.5507113664145302
2020-06-01 05:50:00,-0.14151025949289034,-0.3966792298616569,1.4396285402531679,-1.3972495677505612,-0.7157470548767866,-0.9281566321595657,1.3509188157012109,1.794337662082279,0.3840956515645706,-2.1240643139495803,1.010244828757758,1.5149293307072935
2020-06-01 05:55:00,-0.1624172414245595,-0.3966792298616569,1.3903818648476296,-1.383162780955844,-0.7157470548767866,-0.9281566321595657,1.3509188157012109,1.7536599350348403,0.3239650816747611,-2.097321588339184,1.010244828757758,1.5507113664145302
2020-06-01 06:00:00,-0.1624172414245595,-0.3423448825589658,1.3411351894420902,-1.369075994161127,-0.6696564349003509,-0.8775723810811538,1.280672272267275,1.692643344463682,0.26383451178495165,-2.043836137118393,1.010244828757758,1.5149293307072935
2020-06-01 06:05:00,-0.18332422335622864,-0.3423448825589658,1.2426418386310136,-1.383162780955844,-0.6005205049356972,-0.6246511256890945,1.456288630852115,1.794337662082279,0.3239650816747611,-1.9636079602872063,0.9850505863146646,1.5149293307072935
2020-06-01 06:10:00,-0.2042312052878978,-0.3966792298616569,1.291888514036552,-1.340902420571693,-0.6005205049356972,-0.6246511256890945,1.3157955439842428,1.692643344463682,0.14357337200533218,-1.9368652346768114,0.9850505863146646,1.5149293307072935
2020-06-01 06:15:00,-0.22513818721956694,-0.3966792298616569,1.291888514036552,-1.326815633776976,-0.6005205049356972,-0.6246511256890945,1.1050559136824347,1.4892547092264876,0.08344280211552271,-1.9101225090664153,0.9850505863146646,1.5149293307072935
2020-06-01 06:20:00,-0.22513818721956694,-0.3423448825589658,1.291888514036552,-1.326815633776976,-0.6005205049356972,-0.6246511256890945,1.280672272267275,1.6519656174162431,0.023312232225712742,-1.8298943322352286,0.9850505863146646,1.4791472950000983
2020-06-01 06:25:00,-0.22513818721956694,-0.3423448825589658,1.291888514036552,-1.326815633776976,-0.6005205049356972,-0.6246511256890945,1.491411902569083,1.875693116177157,0.023312232225712742,-1.7496661554040427,0.9850505863146646,1.4791472950000983
2020-06-01 06:30:00,-0.22513818721956694,-0.3423448825589658,1.4888752156587062,-1.326815633776976,-0.6005205049356972,-0.6246511256890945,1.9480144348896677,2.323148113698984,-0.09694890755390621,-1.6694379785728555,0.9850505863146646,1.4791472950000983
2020-06-01 06:35:00,-0.22513818721956694,-0.2880105352562746,1.4396285402531679,-1.340902420571693,-0.6005205049356972,-0.6246511256890945,2.0182609783236036,2.384164704270143,-0.09694890755390621,-1.5357243505208777,0.9850505863146646,1.4791472950000983
2020-06-01 06:40:00,-0.24604516915123606,-0.3423448825589658,1.3411351894420902,-1.284555273392825,-0.6005205049356972,-0.6246511256890945,1.631904989436955,1.9977262973194734,-0.21721004733352517,-1.4822388993000875,0.9850505863146646,1.4791472950000983
2020-06-01 06:45:00,-0.24604516915123606,-0.3423448825589658,1.2426418386310136,-1.256381699803391,-0.6005205049356972,-0.6246511256890945,1.2104257288333387,1.6112878903688044,-0.3374711871131446,-1.4287534480792952,0.9850505863146646,1.4791472950000983
2020-06-01 06:50:00,-0.24604516915123606,-0.3423448825589658,1.291888514036552,-1.270468486598108,-0.6005205049356972,-0.6246511256890945,1.2104257288333387,1.6316267538925235,-0.3976017570029541,-1.375267996858504,0.9850505863146646,1.4433652592928616
2020-06-01 06:55:00,-0.24604516915123606,-0.3423448825589658,1.2426418386310136,-1.21412133941924,-0.6005205049356972,-0.6246511256890945,1.1753024571163706,1.550271299797646,-0.45773232689276405,-1.321782545637713,0.9850505863146646,1.4433652592928616
2020-06-01 07:00:00,-0.24604516915123606,-0.3966792298616569,1.0949018124143988,-1.157774192240372,-0.6927017448885687,-0.7258196278459184,0.8943162833806265,1.2451883469418545,-0.5178628967825735,-1.2682970944169232,1.0354390712008512,1.4433652592928616
2020-06-01 07:05:00,-0.24604516915123606,-0.3966792298616569,1.0949018124143988,-1.1014270450615038,-0.7848829848414403,-1.0293251343163894,0.7186999247957864,1.1028163022758188,-0.577993466672383,-1.2415543688065263,1.0719707227433362,1.4791472950000983
2020-06-01 07:10:00,-0.24604516915123606,-0.3423448825589658,1.0949018124143988,-1.1155138318562208,-0.7848829848414403,-1.0293251343163894,0.7186999247957864,1.1028163022758188,-0.577993466672383,-1.214811643196132,1.0984246773085837,1.4791472950000983
2020-06-01 07:15:00,-0.24604516915123606,-0.3423448825589658,1.144148487819937,-1.1296006186509377,-0.7848829848414403,-1.0293251343163894,0.8240697399466905,1.2045106198944158,-0.577993466672383,-1.1613261919753397,1.1286577682402958,1.5149293307072935
2020-06-01 07:20:00,-0.24604516915123606,-0.3423448825589658,1.291888514036552,-1.1014270450615038,-0.7848829848414403,-1.0293251343163894,0.8943162833806265,1.306204937513013,-0.577993466672383,-1.1345834663649441,1.228175025890514,1.5149293307072935
2020-06-01 07:25:00,-0.22513818721956694,-0.2880105352562746,1.2426418386310136,-1.0450798978826357,-0.7848829848414403,-1.0293251343163894,0.6835766530788183,1.123155165799538,-0.577993466672383,-1.0810980151441543,1.0770095712319545,1.4791472950000983
2020-06-01 07:30:00,-0.22513818721956694,-0.2880105352562746,1.1933951632254753,-1.0028195374984847,-0.7848829848414403,-1.0293251343163894,0.6133301096448823,1.0214608481809409,-0.577993466672383,-1.0276125639233622,1.2332138743791319,1.4791472950000983
2020-06-01 07:35:00,-0.2042312052878978,-0.2880105352562746,1.0949018124143988,-0.9323856035248997,-0.7848829848414403,-1.0293251343163894,0.5079602944939783,0.8994276670386241,-0.577993466672383,-1.0008698383129666,1.189123950103719,1.4791472950000983
2020-06-01 07:40:00,-0.18332422335622864,-0.23367618795358353,0.9471617861977827,-0.8478648827565975,-0.7848829848414403,-1.0293251343163894,0.40259047934307424,0.7570556223725884,-0.577993466672383,-0.974127112702571,0.6839793891197011,1.4791472950000983
2020-06-01 07:45:00,-0.1624172414245595,-0.17934184065089248,0.8979151107922444,-0.8337780959618807,-0.7848829848414403,-1.0293251343163894,0.36746720762610613,0.6960390318014302,-0.577993466672383,-0.9473843870921768,1.0253613742236136,1.4791472950000983
2020-06-01 07:50:00,-0.14151025949289034,-0.12500749334820133,0.8979151107922444,-0.8056045223724466,-0.7848829848414403,-1.0293251343163894,0.36746720762610613,0.6960390318014302,-0.577993466672383,-0.92064166148178,1.223136177401895,1.4791472950000983
2020-06-01 07:55:00,-0.1624172414245595,-0.12500749334820133,0.7994217599811678,-0.7069970148094276,-0.7848829848414403,-1.0293251343163894,0.26209739247520203,0.5943447141828331,-0.577993466672383,-0.8938989358713845,1.3087966017084118,1.4433652592928616
2020-06-01 08:00:00,-0.18332422335622864,-0.17934184065089248,0.7009284091700914,-0.7210838016041444,-0.7618376748532224,-1.0799093853948012,0.26209739247520203,0.5129892600879554,-0.6381240365621925,-0.8671562102609889,1.1412548894618424,1.4433652592928616
2020-06-01 08:05:00,-0.18332422335622864,-0.17934184065089248,0.7501750845756296,-0.7633441619882955,-0.7157470548767866,-1.1810778875516248,0.29722066419217,0.5740058506591137,-0.6381240365621925,-0.8404134846505934,0.8515211013662711,1.407583223585625
2020-06-01 08:10:00,-0.18332422335622864,-0.23367618795358353,0.8486684353867061,-0.7492573751935785,-0.7157470548767866,-1.1810778875516248,0.36746720762610613,0.6757001682777108,-0.698254606452002,-0.7869280334298023,1.0253613742236136,1.371801187878388
2020-06-01 08:15:00,-0.2042312052878978,-0.2880105352562746,0.7501750845756296,-0.6929102280147105,-0.7157470548767866,-1.1810778875516248,0.33234393590913813,0.5943447141828331,-0.7583851763418119,-0.7601853078194067,1.0757498591097998,1.3360191521711513
2020-06-01 08:20:00,-0.2042312052878978,-0.2880105352562746,0.996408461603321,-0.7492573751935785,-0.7157470548767866,-1.1810778875516248,0.5782068379279144,0.8994276670386241,-0.7583851763418119,-0.7066998565986157,1.2357332986234417,1.3360191521711513
2020-06-01 08:25:00,-0.22513818721956694,-0.2880105352562746,0.7009284091700914,-0.6506498676305594,-0.7157470548767866,-1.1810778875516248,0.26209739247520203,0.5333281236116748,-0.8185157462316214,-0.6264716797674291,1.1462937379504607,1.3002371164639561
2020-06-01 08:30:00,-0.22513818721956694,-0.2880105352562746,0.4546950321423987,-0.6224762940411254,-0.7157470548767866,-1.1810778875516248,0.19185084904126604,0.3706172154219193,-0.8185157462316214,-0.572986228546638,1.1878642379815647,1.2644550807567194
2020-06-01 08:35:00,-0.24604516915123606,-0.3423448825589658,0.40544835673686047,-0.6365630808358423,-0.7157470548767866,-1.1810778875516248,0.19185084904126604,0.3502783518981999,-0.8786463161214308,-0.519500777325847,1.2357332986234417,1.2644550807567194
2020-06-01 08:40:00,-0.24604516915123606,-0.3423448825589658,0.503941707547937,-0.6647366544252764,-0.7157470548767866,-1.1810778875516248,0.226974120758234,0.41129494246935827,-0.8786463161214308,-0.41252987488426485,0.917026131718313,1.2286730450494827
2020-06-01 08:45:00,-0.2042312052878978,-0.3423448825589658,0.503941707547937,-0.6083895072464083,-0.7157470548767866,-1.1810778875516248,0.26209739247520203,0.43163380599307766,-0.9387768860112409,-0.27881624683228723,0.2884297827631388,1.1928910093422458
2020-06-01 08:50:00,-0.22513818721956694,-0.3423448825589658,0.2577083305202444,-0.4956952128886723,-0.7157470548767866,-1.1810778875516248,0.15672757732429804,0.22824517075588338,-1.0590380257908598,-0.1718453443907051,0.556748464782081,1.157108973635009
2020-06-01 08:55:00,-0.26695215108290515,-0.3966792298616569,-0.03777172191298647,-0.3970877053256532,-0.7157470548767866,-1.1810778875516248,0.05135776217339388,0.02485653551868913,-1.1792991655704788,-0.11835989316991402,0.7520038437160531,1.1928910093422458
2020-06-01 09:00:00,-0.26695215108290515,-0.3966792298616569,-0.2347584235351396,-0.3266537713520682,-0.7157470548767866,-1.1810778875516248,0.01623449045642583,-0.07683778209990821,-1.2394297354602888,-0.11835989316991402,1.1614102834163167,1.157108973635009
2020-06-01 09:05:00,-0.26695215108290515,-0.4510135771643479,-0.4317451251572939,-0.3125669845573511,-0.7157470548767866,-1.0799093853948012,-0.018888781260542165,-0.19887096324222472,-1.1792991655704788,-0.19858807000110063,1.2697455259216173,1.121326937927814
2020-06-01 09:10:00,-0.26695215108290515,-0.4510135771643479,-0.4317451251572939,-0.28439341096791704,-0.7157470548767866,-1.0799093853948012,-0.054012052977510217,-0.2192098267659441,-1.1191685956806692,-0.27881624683228723,1.3327311320293502,1.121326937927814
2020-06-01 09:15:00,-0.24604516915123606,-0.3966792298616569,-0.4317451251572939,-0.2984801977626341,-0.7157470548767866,-1.0799093853948012,-0.018888781260542165,-0.17853209971850523,-1.0590380257908598,-0.27881624683228723,1.1916433743480284,1.0855449022205772
2020-06-01 09:20:00,-0.24604516915123606,-0.3966792298616569,-0.4809918005628322,-0.21395947699433202,-0.7157470548767866,-1.0799093853948012,-0.054012052977510217,-0.2395486902896635,-1.0590380257908598,-0.27881624683228723,1.0631527378882535,1.121326937927814
2020-06-01 09:25:00,-0.26695215108290515,-0.3966792298616569,-0.5302384759683705,-0.2280462637890491,-0.7157470548767866,-1.0799093853948012,-0.054012052977510217,-0.25988755381338297,-0.9989074559010503,-0.22533079561149616,1.1072426621636664,1.0855449022205772
2020-06-01 09:30:00,-0.24604516915123606,-0.3966792298616569,-0.3824984497517556,-0.25621983737848314,-0.7157470548767866,-1.0799093853948012,-0.054012052977510217,-0.19887096324222472,-0.9387768860112409,-0.19858807000110063,0.9283635408177052,1.0855449022205772
2020-06-01 09:35:00,-0.26695215108290515,-0.3966792298616569,-0.4317451251572939,-0.15761232981546391,-0.7157470548767866,-1.0799093853948012,-0.08913532469447827,-0.2395486902896635,-0.9989074559010503,-0.19858807000110063,0.9749728893374271,1.0855449022205772
2020-06-01 09:40:00,-0.26695215108290515,-0.3966792298616569,-0.4317451251572939,-0.19987269019961507,-0.7157470548767866,-1.0799093853948012,-0.054012052977510217,-0.2192098267659441,-0.9387768860112409,-0.14510261878030956,0.6424088890885977,1.0497628665133405
