924545,上汽大众斯柯达,明锐,2015款 1.6L 自动 逸致版,斯柯达明锐天窗大架崩裂导致车内严重漏水,"部件开裂,天窗漏水",2023-05-21,处理反馈
924541,上汽通用雪佛兰,探界者,2021款 535T 驭界版,雪佛兰探界者天窗漏水维修后内饰损坏,"天窗漏水,修出新问题",2023-05-21,处理反馈
923508,北京越野,北京BJ80,2019款 2.3T 自动 盛世华章版 国VI,北京BJ80天窗漏水严重车内积水严重,天窗漏水,2023-05-19,处理反馈
923464,一汽-大众,速腾,2023款 280TSI DSG 超越Lite版,一汽大众速腾天窗漏水 仪表台太阳晒后泛白,"天窗漏水,部件老化",2023-05-19,用户评分
923125,上汽通用五菱,宝骏560,2017款 1.5T 手动 尊享型 律动版,宝骏560天窗漏水 车身异响 减震器异响,"减震器异响,车身异响,天窗漏水",2023-05-18,用户评分
922371,上汽大众斯柯达,明锐,2017款 1.6L 自动 智行版,斯柯达明锐天窗导流槽开裂导致漏水,"部件开裂,天窗漏水",2023-05-17,处理反馈
922060,一汽-大众,高尔夫,2010款 1.4TSI 手动 舒适型,一汽大众高尔夫天窗漏水 顶棚脱落,"部件开裂,天窗漏水",2023-05-16,处理反馈
921713,长城汽车,哈弗H4,2018款 1.5T 风尚型 蓝标,哈弗H4天窗排水管脱落导致漏水,天窗漏水,2023-05-16,用户评分
920580,一汽奥迪,奥迪A4L,2022款 40 TFSI 豪华动感型,一汽奥迪A4L副驾位置漏水希望厂家处理,天窗漏水,2023-05-14,用户评分
920208,长城汽车,哈弗H4,2018款 1.5T 风尚型 红标,哈弗H4天窗漏水导致车辆电器元件烧毁,天窗漏水,2023-05-13,用户评分
920028,一汽-大众,速腾,2022款 280TSI DSG 飞越版,一汽大众速腾天窗漏水导致车内有积水,"天窗漏水,油箱有缺陷",2023-05-13,用户评分
919160,一汽-大众,探岳,2020款 330TSI 两驱 豪华智联版,一汽大众探岳天窗漏水要求给予合理赔偿,天窗漏水,2023-05-11,用户评分
918950,一汽-大众,高尔夫,2016款 1.6L  自动 舒适型,一汽大众高尔夫天窗右后侧漏水严重,天窗漏水,2023-05-11,处理反馈
918591,一汽奥迪,奥迪A3,2019款 Sportback 35 TFSI 风尚型 国V,一汽奥迪A3天窗漏水要求厂家解决,天窗漏水,2023-05-11,用户评分
917304,上汽大众斯柯达,明锐,2015款 1.6L 自动 逸俊版,斯柯达明锐天窗框架断裂导致严重漏水,"部件开裂,天窗漏水",2023-05-10,用户评分
917011,沃尔沃亚太,沃尔沃XC60,2023款 B5 四驱 智逸豪华版,沃尔沃亚太XC60天窗防虫网设计问题导致漏水,"天窗漏水,疑似设计缺陷",2023-05-09,信息审核
916873,北京越野,北京BJ80,2019款 2.3T 自动 盛世华章版 国VI,北京BJ80发动机经常爆震 天窗漏水,"爆震,天窗漏水",2023-05-09,处理反馈
916400,上汽通用别克,昂科威,2021款 532T 两驱 精英型,别克昂科威天窗排水孔堵塞车内积水,天窗漏水,2023-05-08,处理反馈
915530,长安马自达,马自达3 昂克赛拉,2020款 2.0L 自动 质雅版,长安马自达昂克赛拉车顶漏水严重,天窗漏水,2023-05-06,处理反馈
915526,保时捷,Cayenne新能源,2021款 Cayenne E-Hybrid 2.0T,保时捷Cayenne新能源天窗异响漏水,"天窗异响,天窗漏水",2023-05-06,信息审核
915403,长城汽车,哈弗H6 Coupe,2015款 2.0T 手动 两驱都市型 改款,哈弗H6 Coupe天窗漏水导致车内积水严重,天窗漏水,2023-05-05,处理反馈
915068,领克,领克01,2019款 2.0T 两驱 型Pro版 国V,领克01天窗漏水要求厂家给予解决,天窗漏水,2023-05-05,处理反馈
914788,上汽大众,凌渡,2015款 230TSI DSG  风尚版,上汽大众凌渡后备厢线束折断 天窗漏水,"部件开裂,天窗漏水",2023-05-04,处理反馈
914739,上汽大众斯柯达,明锐,2015款 1.6L 自动 逸致版,斯柯达明锐天窗框架开裂导致有漏水现象,"部件开裂,天窗漏水",2023-05-04,用户评分
914634,一汽-大众,高尔夫,2015款 1.6L 自动 舒适型,一汽大众高尔夫天窗漏水严重要求解决,天窗漏水,2023-05-04,处理反馈
914426,上汽大众斯柯达,明锐,2016款 1.6L 自动 智行版,斯柯达明锐天窗框架开裂车顶漏水,"部件开裂,天窗漏水",2023-05-04,处理反馈
914352,一汽-大众,探岳,2020款 380TSI 四驱 R-Line智联版,一汽大众探岳车辆正常使用天窗漏水,天窗漏水,2023-05-04,处理反馈
914208,一汽奥迪,奥迪A3,2019款 Sportback 35 TFSI 时尚型 国V,一汽奥迪A3天窗漏水要求厂家解决,天窗漏水,2023-05-03,用户评分
912768,一汽奥迪,奥迪A4L,2022款 40 TFSI 豪华动感型,一汽奥迪A4L天窗漏水 变速箱挂挡异响,"异响,车内异响,天窗漏水",2023-04-28,用户评分
912726,一汽-大众,C-TREK蔚领,2020款 1.5L 自动 舒适型,一汽大众蔚领天窗防尘网下方固定网格漏水,天窗漏水,2023-04-28,处理反馈
912706,长城汽车,哈弗H6 Coupe,2016款 1.5T 手动 两驱精英型,哈弗H6 Coupe天窗排水不畅导致车身漏水,天窗漏水,2023-04-28,处理反馈
912685,北京越野,北京BJ80,2019款 2.3T 自动 盛世华章版 国VI,北京BJ80发动机经常爆震 天窗漏水,"爆震,天窗漏水",2023-04-28,处理反馈
912510,一汽-大众,宝来,2019款 改款 1.5L 自动 精英型 国VI,一汽大众宝来天窗漏水要求厂家解决,天窗漏水,2023-04-28,用户评分
912346,长城汽车,魏牌 VV7,2017款 VV7c 旗舰型,魏牌 VV7天窗漏水导致车内积水设备损坏,天窗漏水,2023-04-27,处理反馈
911591,一汽-大众,速腾,2018款 1.6L 自动 舒适型,一汽大众速腾天窗漏水导致车内进水,天窗漏水,2023-04-26,处理反馈
910771,一汽-大众,探岳,2021款 280TSI 两驱 豪华智联版,一汽大众探岳天窗漏水希望厂家处理问题,天窗漏水,2023-04-24,用户评分
910639,东风日产,骐达TIIDA,2019款 1.6L CVT 智尊版 国Ⅵ,东风日产骐达天窗漏水造成驾驶舱地板积水,天窗漏水,2023-04-24,处理反馈
910317,上汽集团,荣威RX5,2016款 1.5T 自动  两驱 互联网智享版,上汽荣威RX5天窗漏水导致车内多处积水,天窗漏水,2023-04-23,处理反馈
910003,长安汽车,长安CS75,2016款 1.8T 自动 精英型 国IV,长安CS75天窗漏水 胎压监测故障灯常亮,"天窗漏水,胎压监测故障",2023-04-23,处理反馈
909995,上汽集团,名爵ZS,2017款 1.5L 自动 尊享互联网版,上汽名爵ZS车内漏水严重 低速共振,"车身共振,天窗漏水",2023-04-23,处理反馈
909935,东风雪铁龙,天逸 C5 AIRCROSS,2019款 350THP 悦享型 国V,东风雪铁龙天逸 C5 AIRCROSS天窗漏水,天窗漏水,2023-04-23,处理反馈
909381,林肯（进口）,航海家（进口）,2019款 2.0T 两驱 尊享版 国VI,进口林肯航海家天窗排水管漏水要求解决,天窗漏水,2023-04-22,用户评分
909299,奇瑞汽车,艾瑞泽GX,2018款 1.5T CVT 型色版 国V,奇瑞艾瑞泽GX天窗漏水 A柱严重漏水,天窗漏水,2023-04-21,用户评分
908669,奇瑞汽车,瑞虎8,2018款 1.5TCI 手动 豪华型 7座,奇瑞瑞虎8大灯进水起雾天窗漏水明显,"异响,车灯进水,天窗漏水",2023-04-20,处理反馈
907479,一汽-大众,高尔夫·嘉旅,2018款 230TSI 自动 进取型,一汽大众高尔夫·嘉旅天窗排水管漏水,天窗漏水,2023-04-19,处理反馈
906580,上汽大众斯柯达,明锐,2016款 1.6L 自动 智行版,斯柯达明锐天窗框架开裂车顶漏水,"部件开裂,天窗漏水",2023-04-18,处理反馈
905433,一汽奥迪,奥迪A6L,2021款 40 TFSI 豪华动感型,一汽奥迪A6L大灯起雾 天窗漏水,"车灯进水,天窗漏水",2023-04-16,用户评分
903883,一汽-大众,宝来,2014款 1.6L 自动 舒适型,一汽大众宝来天窗排水管漏水维修未解决,天窗漏水,2023-04-13,处理反馈
903711,长安汽车,长安CS75,2016款 1.8T 自动 精英型 国IV,长安CS75天窗漏水 胎压监测故障灯常亮,"天窗漏水,胎压监测故障",2023-04-13,用户评分
902765,一汽-大众,T-ROC探歌,2019款 280TSI DSG 两驱 豪华型 国VI,一汽大众探歌天窗漏水导致车内积水,天窗漏水,2023-04-11,用户评分
900886,一汽-大众,宝来,2020款 1.5L 自动 精英型,一汽大众宝来天窗排水管漏水车内有大量积水,天窗漏水,2023-04-07,处理反馈
900464,上汽大众斯柯达,Yeti,2017款 TSI280 DSG 车享兄弟版,斯柯达Yeti连续几天下雨发现天窗漏水,天窗漏水,2023-04-06,处理反馈
900005,上汽大众斯柯达,柯米克,2018款 1.5L 自动 舒适版 国VI,斯柯达柯米克刹车时有异响 天窗漏水,"异响,天窗漏水",2023-04-05,用户评分
899630,上汽大众斯柯达,明锐,2015款 1.6L 手动 逸俊版,斯柯达明锐天窗框架开裂漏水车内异味,"车内异味,部件开裂,天窗漏水",2023-04-04,处理反馈
899582,华晨宝马,宝马3系,2022款 改款 325i M运动套装,华晨宝马3系天窗漏水导致车内积水,天窗漏水,2023-04-04,处理反馈
899435,一汽奥迪,奥迪A4L,2019款 40 TFSI 时尚型 国VI,一汽奥迪A4L天窗漏水 发动机舱异响,"异响,异响,抖动,底盘异响,跑偏,天窗异响,天窗漏水,灯罩裂纹或变形",2023-04-04,处理反馈
899349,一汽-大众,宝来,2020款 280TSI DSG 精英型,一汽大众宝来天窗排水管接头处漏水,天窗漏水,2023-04-04,处理反馈
897881,上汽大众斯柯达,柯迪亚克,2023款 TSI330 5座 两驱 奢享版,斯柯达柯迪亚克天窗排水管脱落导致车内进水,天窗漏水,2023-03-30,处理反馈
897727,沃尔沃（进口）,沃尔沃V60,2020款 T5 智远运动版,进口沃尔沃V60天窗胶条缩短导致天窗漏水,天窗漏水,2023-03-30,信息审核
896847,上汽大众,途观,2015款 1.8TSI 自动 两驱 豪华型 5座,上汽大众途观发动机烧机油 把手开胶 天窗漏水,"油耗高,天窗漏水,部件老化",2023-03-28,用户评分
895919,上汽通用凯迪拉克,凯迪拉克CT6,2020款 28T 时尚型,凯迪拉克CT6车内后视镜上方位置漏水,天窗漏水,2023-03-26,处理反馈
895886,一汽-大众,速腾,2013款 2.0TSI GLI,一汽大众速腾天窗漏水导致车内积水,天窗漏水,2023-03-26,处理反馈
895312,上汽通用别克,君威,2017款 20T 自动 豪华型,别克君威高位刹车灯漏水 天窗漏水,"车窗升降故障,天窗漏水,灯罩裂纹或变形",2023-03-24,处理反馈
895162,一汽奥迪,奥迪A4L,2019款 40 TFSI 时尚型 国VI,一汽奥迪A4L天窗漏水 发动机舱异响,"异响,异响,抖动,底盘异响,跑偏,天窗异响,天窗漏水,灯罩裂纹或变形",2023-03-24,处理反馈
895076,上汽大众斯柯达,明锐,2017款 1.6L 自动 智行版,斯柯达明锐天窗漏水 顶棚脱落 车内异味,"车内异味,部件开裂,天窗漏水",2023-03-24,用户评分
893623,一汽奥迪,奥迪Q5,2017款 2.0T 40 TFSI 进取型,一汽奥迪Q5天窗设计缺陷漏水有安全隐患,天窗漏水,2023-03-21,处理反馈
892460,吉利汽车,博越,2020款 1.8TD DCT 智联PRO,吉利博越天窗漏水座椅异响雷达系统失灵,"皮带断裂,座椅故障,天窗漏水",2023-03-17,用户评分
892183,上汽大众,途观L,2019款 330TSI 自动 两驱 智动豪华版 国V,上汽大众途观L漏水冷车换挡困难变速箱异响,天窗漏水,2023-03-17,处理反馈
890597,一汽-大众,迈腾,2021款 330TSI DSG 30周年纪念版,一汽大众迈腾天窗漏水导致车内发霉,"天窗漏水,轮毂问题",2023-03-14,用户评分
887826,一汽奥迪,奥迪A4L,2019款 40 TFSI 时尚型 国VI,一汽奥迪A4L天窗漏水 发动机舱异响,"异响,异响,抖动,底盘异响,跑偏,天窗异响,天窗漏水,灯罩裂纹或变形",2023-03-09,用户评分
887502,一汽奥迪,奥迪Q3,2020款 35 TFSI 时尚动感型,一汽奥迪Q3天窗漏水未解决 车轮螺栓松动,"车轮松动,天窗漏水,胎压监测故障",2023-03-08,处理反馈
887027,上汽大众斯柯达,Yeti,2016款 1.6L 手动 前行版,斯柯达Yeti天窗漏水导致车内积水,天窗漏水,2023-03-07,用户评分
886518,上汽集团,名爵ZS,2018款 1.5L 自动 豪华版 国V,上汽名爵ZS天窗漏水导致车内积水,天窗漏水,2023-03-06,用户评分
882806,上汽大众斯柯达,明锐,2017款 1.6L 自动 智行版,斯柯达明锐天窗左侧装饰板翘角导致车内漏水,天窗漏水,2023-02-25,处理反馈
882767,长城汽车,哈弗H6 Coupe,2017款 2.0T 自动 两驱 尊贵型 红标,哈弗H6 Coupe天窗排水不畅导致车身漏水,天窗漏水,2023-02-25,处理反馈
881237,上汽集团,荣威RX3,2018款 1.6L 手动 精英版,上汽荣威RX3天窗排水口接头脱落导致漏水,天窗漏水,2023-02-21,用户评分
880627,上汽大众斯柯达,明锐,2017款 1.6L 自动 智行版,斯柯达明锐天窗框架开裂导致漏水,"部件开裂,天窗漏水",2023-02-20,处理反馈
877888,长城汽车,哈弗H6,2017款 1.5T 自动 两驱 智尚型 换代 红标,哈弗H6天窗排水管漏水导致电子件损坏,天窗漏水,2023-02-14,用户评分
877764,一汽奥迪,奥迪Q3,2018款 30 TFSI 时尚型 30周年年型,一汽奥迪Q3天窗漏水导致车内积水,天窗漏水,2023-02-14,用户评分
877338,一汽奥迪,奥迪Q3,2020款 35 TFSI 时尚动感型,一汽奥迪Q3天窗出现多次漏水的现象,天窗漏水,2023-02-13,处理反馈
877275,长城汽车,哈弗H6 Coupe,2016款 1.5T 自动 两驱都市型,哈弗H6 Coupe天窗漏水导致后备厢积水,天窗漏水,2023-02-13,用户评分
876485,上汽大众,途观,2015款 1.8TSI 自动 两驱 豪华型 5座,上汽大众途观天窗漏水希望解决,天窗漏水,2023-02-11,处理反馈
875807,上汽大众,凌渡,2015款 230TSI DSG  风尚版,上汽大众凌渡天窗边框出现裂缝导致漏水,天窗漏水,2023-02-09,处理反馈
