918885,比亚迪,海豹,2022款 700km 长续航 后驱版,比亚迪海豹座椅生锈后备厢漏水续航不准,"影音系统故障,车身生锈,车身异响,车身漏水,行车安全辅助系统故障,续航里程不准,价格变动",2023-05-11,处理反馈
918579,北京越野,北京BJ40,2023款 2.0D 自动 四驱 刀锋英雄版侠客型,北京BJ40车身漏水导致车内积水严重,车身漏水,2023-05-11,处理反馈
918560,比亚迪,海豹,2022款 550km 标准续航 后驱版 精英型,比亚迪海豹后备厢打开积水会大量流入车内,"车身生锈,中控台异响,车身漏水",2023-05-11,用户评分
918202,比亚迪,海豹,2022款 700km 长续航 后驱版,比亚迪海豹座椅塌陷生锈 后备厢漏水,"车身生锈,车身异响,车身漏水,座椅故障,行车安全辅助系统故障,后视镜故障,车门把手故障,价格变动",2023-05-10,用户评分
917491,特斯拉中国,Model 3,2020款 标准续航 后驱 升级版,特斯拉Model 3电池内部进水希望厂家处理,车身漏水,2023-05-10,处理反馈
917476,比亚迪,海豹,2022款 550km 标准续航 后驱版 尊贵型,比亚迪海豹座椅生锈 车内有漏水的现象,"车身生锈,车身漏水",2023-05-10,用户评分
916946,一汽-大众,高尔夫,2015款 1.4TSI 自动 舒适型,一汽大众高尔夫后备厢漏水 前大灯不亮,"车身漏水,车灯不亮",2023-05-09,处理反馈
916908,零跑汽车,零跑C11,2023款 增程 285智享版,零跑C11新车天幕玻璃漏水 增程器冒烟,"冷却系统故障,车身漏水,行车安全辅助系统故障",2023-05-09,处理反馈
916211,一汽-大众,探岳,2020款 330TSI 两驱 豪华智联版,一汽大众探岳车内进水 大灯内部有异物,"车身漏水,车灯不亮",2023-05-07,用户评分
916094,一汽丰田,RAV4荣放,2020款 2.0L CVT 四驱 尊贵版,一汽丰田RAV4荣放原厂行李架漏水,车身漏水,2023-05-07,处理反馈
915980,上汽通用五菱,五菱星辰,2021款 1.5T CVT 星曜版,上汽通用五菱星辰车窗漏水存在质量问题,车身漏水,2023-05-07,处理反馈
915864,一汽奥迪,奥迪A3,2018款 Sportback 1.4T 风尚型 30周年年型,一汽奥迪A3两侧C柱漏水不予质保,车身漏水,2023-05-06,处理反馈
915808,上汽通用别克,英朗,2017款 15N 手动 进取型,别克英朗事故维修后车身漏水维修3次未解决,"车身漏水,修出新问题",2023-05-06,用户评分
915791,长安汽车,长安CS75 PLUS,2021款 1.5T 自动 豪华型,长安CS75PLUS下雨天时阅读灯有漏水现象,车身漏水,2023-05-06,处理反馈
914368,上汽大众,朗逸,2022款 280TSI DSG 舒适版,上汽大众朗逸后备厢漏水要求厂家解决,"车身漏水,多次返修",2023-05-04,用户评分
913087,上汽通用别克,君威,2017款 28T 自动 尊贵型,别克君威高位刹车灯漏水存在质量问题,车身漏水,2023-04-29,处理反馈
912477,上汽通用别克,君威,2019款 20T 精英型 国V,别克君威车辆漏水导致座椅潮湿生锈,"车身生锈,车身漏水",2023-04-27,处理反馈
911462,悦达起亚,KX3傲跑,2020款 1.5L CVT 潮流版,起亚KX3傲跑后备厢漏水 座椅下方生锈,"车身生锈,车身漏水",2023-04-25,用户评分
910383,一汽-大众捷达,捷达VS7,2020款 1.4T 手动 进取型,一汽大众捷达VS7后备厢进水要求解决,车身漏水,2023-04-24,处理反馈
910299,一汽-大众,探影,2021款 1.5L 自动 悦智联版,一汽大众探影发动机舱漏水 刹车片磨损异常,"异常磨损,车身漏水",2023-04-23,处理反馈
910030,长安汽车,锐程CC,2021款 蓝鲸版 1.5T DCT 尊贵型,长安锐程CC车身漏水导致后备厢积水,车身漏水,2023-04-23,处理反馈
909705,一汽-大众,宝来,2020款 1.5L 自动 时尚型,一汽大众宝来后备厢漏水存在质量问题,车身漏水,2023-04-22,用户评分
908645,长安福特,福睿斯,2015款 1.5L 自动 时尚型,长安福特福睿斯洗车时发现副驾驶漏水,车身漏水,2023-04-20,处理反馈
908369,雷克萨斯,雷克萨斯ES,2014款 2.5L  自动 精英版 ES250,雷克萨斯ES下雨时后备厢漏水存在质量问题,车身漏水,2023-04-20,处理反馈
904087,SWM斯威汽车,SWM斯威G01,2019款 1.5T 自动 银粉版 国VI F版,SWM斯威G01下雨后车内严重漏水,车身漏水,2023-04-14,处理反馈
903880,奇瑞汽车,捷途X70 PLUS,2021款 1.6T DCT 星 7座,捷途X70 PLUS车内漏水 实际配置与订购不符,"车身漏水,与宣传不符,隐瞒相关信息",2023-04-13,用户评分
903308,东风本田,思域,2016款 220TURBO 自动 豪华版,东风本田思域后备厢备胎槽积水严重,车身漏水,2023-04-12,处理反馈
902501,广汽本田,雅阁,2018款 260TURBO 精英版 国V,广汽本田雅阁车顶漏水4S店未找到原因,"车身漏水,查不出原因",2023-04-11,处理反馈
902181,一汽红旗,红旗H5,2023款 1.5T DCT 智联旗韵版,一汽红旗H5下雨天车内进水要求退车,车身漏水,2023-04-10,处理反馈
901990,路虎进口,发现,2020款 2.0T 30周年特别版,进口路虎发现前挡风玻璃漏水严重,车身漏水,2023-04-10,处理反馈
901416,雷克萨斯,雷克萨斯ES,2014款 2.5L  自动 精英版 ES250,雷克萨斯ES下雨时后备厢漏水存在质量问题,车身漏水,2023-04-09,用户评分
901018,吉利汽车,星越L,2021款 2.0TD DCT EVO 两驱 尊贵型,吉利星越L车身漏水导致车内积水要求延保,车身漏水,2023-04-08,处理反馈
900036,奇瑞新能源,QQ冰淇淋,2022款 120km 奶昔 磷酸铁锂,奇瑞新能源QQ冰淇淋新车下雨车内漏水严重,车身漏水,2023-04-05,用户评分
899902,长安汽车,长安欧尚X5,2021款 1.5T DCT 旗舰型,长安欧尚X5驾驶室进水严重维修未解决,车身漏水,2023-04-05,用户评分
899901,上汽通用别克,君威,2017款 20T 自动 精英型,别克君威高位刹车灯漏水底盘积水,车身漏水,2023-04-05,处理反馈
899579,小鹏汽车,小鹏P7,2020款 670N,小鹏P7车辆进水导致线路损坏 车窗无法升降,"车身漏水,车窗升降故障",2023-04-04,处理反馈
899322,上汽大通,上汽大通MAXUS V80,2019款 2.5T 经典款 6挡手动 傲运通 短轴 中顶 5/6座,上汽大通MAXUS V80车顶开裂漏水严重,"部件开裂,车身漏水",2023-04-04,处理反馈
898937,吉利汽车,星瑞,2020款 2.0T 设计师推荐款,吉利星瑞后备厢胶条漏水导致车内进水,"车身漏水,后备厢故障",2023-04-03,处理反馈
898668,北京现代,伊兰特,2022款 1.5L CVT GLX 精英版,北京现代伊兰特新车车身漏水严重,车身漏水,2023-04-02,用户评分
898311,上汽通用别克,昂科威,2020款 20T 两驱 领先型,别克昂科威下雨时驾驶室和后备厢漏水,车身漏水,2023-04-01,处理反馈
897572,领克,领克01,2019款 2.0T 两驱型 Pro版 国VI,领克01后备厢积水要求厂家解决问题,车身漏水,2023-03-30,用户评分
896772,上汽通用别克,VELITE 5,2017款 时尚增程型,别克VELITE 5车身漏水导致车身进水,车身漏水,2023-03-28,用户评分
895471,长安福特,金牛座,2017款 EcoBoost 245 豪华型,长安福特金牛座后备厢漏水维修后未解决,车身漏水,2023-03-25,用户评分
895120,一汽-大众,高尔夫,2015款 1.4TSI 自动 舒适型,一汽大众高尔夫后备厢漏水 前大灯不亮,"车身漏水,车灯不亮",2023-03-24,用户评分
894615,比亚迪,秦PLUS,2021款 DM-i 55KM 旗舰型,比亚迪秦PLUS车内漏水 行驶中跑偏,"跑偏,车身漏水",2023-03-23,处理反馈
893927,奇瑞新能源,小蚂蚁,2019款 小蚂蚁 智炫版 4座 35kWh,奇瑞新能源小蚂蚁漏水 有高频电流啸叫声,"影音系统故障,车身漏水",2023-03-21,处理反馈
893716,蔚来,蔚来ES7,2022款 75kWh,蔚来ES7新车车内摄像头漏水要求解决,车身漏水,2023-03-21,信息审核
892325,长城汽车,哈弗H6 Coupe,2016款 1.5T 自动 两驱精英型,哈弗H6 Coupe车内进水要求免费维修,车身漏水,2023-03-17,用户评分
890829,东风本田,思域,2019款 220TURBO CVT 燃动版 国VI,东风本田思域尾翼连接处严重漏水,车身漏水,2023-03-15,用户评分
887058,长安汽车,长安CS75 PLUS,2020款 1.5T 自动 尊贵型,长安CS75 PLUS车内前排阅读灯漏水,车身漏水,2023-03-07,处理反馈
884613,长安汽车,长安CS55 PLUS,2022款 第二代 1.5T DCT 尊贵型,长安CS55 PLUS后备厢漏水导致车内积水,车身漏水,2023-03-01,用户评分
884185,奇瑞新能源,小蚂蚁,2022款 甜粉款 半糖版 磷酸铁锂 30kW 301km,奇瑞新能源小蚂蚁车身漏水导致车内积水,车身漏水,2023-02-28,处理反馈
881406,上汽集团,名爵6,2020款 1.5T 自动 Trophy豪华版,上汽名爵6车身漏水 车窗无法关闭,"部件开裂,门窗异响,车内异响,车身漏水,车窗升降故障",2023-02-22,用户评分
880308,一汽-大众捷达,捷达VS7,2020款 1.4T 自动 悦享型,一汽大众捷达VS7后备厢漏水存在短路隐患,车身漏水,2023-02-19,用户评分
879718,上汽通用别克,英朗,2018款 18T 自动 精英型,别克英朗转向沉重后备厢有明显漏水,"打方向沉重,管柱机构故障,车身漏水",2023-02-18,用户评分
878626,一汽-大众捷达,捷达VS7,2020款 1.4T 自动 悦享型,一汽大众捷达VS7后备厢漏水导致生锈,"异响,车身漏水",2023-02-15,用户评分
877512,长安福特,蒙迪欧致胜,2011款 200 GTDi 时尚型,长安福特蒙迪欧致胜副驾驶漏水烧坏电脑版,车身漏水,2023-02-13,用户评分
877143,一汽-大众,高尔夫,2018款 230TSI 自动 豪华型,一汽大众高尔夫副驾手套箱位置渗水,车身漏水,2023-02-12,处理反馈
876932,一汽-大众捷达,捷达VS7,2021款 1.4T 自动 悦享版,一汽大众捷达VS7后备厢漏水希望厂家解决,车身漏水,2023-02-12,用户评分
876850,一汽-大众,探影,2021款 1.5L 自动 尚智联版,一汽大众探影发动机舱漏水存在安全隐患,车身漏水,2023-02-12,处理反馈
874848,奇瑞新能源,小蚂蚁,2022款 甜粉款 半糖版 磷酸铁锂 30kW 301km,奇瑞新能源小蚂蚁车身漏水导致车内积水,车身漏水,2023-02-08,用户评分
874539,一汽-大众,速腾,2018款 1.6L 自动 舒适型,一汽大众速腾车身漏水导致车内积水,车身漏水,2023-02-07,处理反馈
869678,长安福特,翼搏,2013款 1.5 自动 尊贵型,长安福特翼搏车厢漏水希望厂家处理,"顿挫,无法加速,车身漏水",2023-01-27,处理反馈
869452,长安福特,蒙迪欧致胜,2011款 200 GTDi 时尚型,长安福特蒙迪欧致胜BCM模块插头漏水,"车身漏水,车身模块故障",2023-01-26,用户评分
869022,东风本田,思铂睿,2009款 2.4 自动 TYPE-S,东风本田思铂睿仪表盘反白座椅开裂车顶漏水,"影音系统故障,车身生锈,车身漏水,座椅故障,部件老化",2023-01-22,处理反馈
868683,长安福特,翼搏,2013款 1.5 自动 风尚型,长安福特翼搏变速箱进水要求保修,车身漏水,2023-01-19,用户评分
868595,上汽大众斯柯达,柯珞克,2019款 TSI280 智行优享版 国Ⅵ,斯柯达柯珞克后备厢备胎槽里全是水,车身漏水,2023-01-19,处理反馈
866012,沃尔沃亚太,沃尔沃XC60,2020款 T5 四驱 智远运动版,亚太沃尔沃XC60后备厢及副驾驶座渗水,车身漏水,2023-01-10,信息审核
865260,东风日产,天籁,2020款 2.0L XL 舒适版,东风日产天籁变速箱进水导致顿挫,车身漏水,2023-01-08,处理反馈
863906,广汽丰田,凯美瑞,2011款 200G 2.0 自动 经典周年纪念版,广汽丰田凯美瑞车内积水导致座椅泡沫腐烂,"漆面起泡开裂,车身漏水",2023-01-05,处理反馈
862937,奇瑞汽车,艾瑞泽5,2017款 1.5L 手动 豪华版,奇瑞艾瑞泽5后备厢严重漏水希望厂家处理,车身漏水,2023-01-03,用户评分
862247,上汽通用凯迪拉克,凯迪拉克CT4,2021款 28T 豪华型,凯迪拉克CT4后备厢积水4S店找不到原因,车身漏水,2022-12-31,用户评分
861275,一汽-大众,高尔夫,2021款 280TSI DSG Pro,一汽大众高尔夫车内漏水要求给予赔偿,车身漏水,2022-12-28,处理反馈
861197,奇瑞新能源,小蚂蚁,2022款 甜粉款 全糖版 磷酸铁锂 30kW 301km,奇瑞新能源小蚂蚁电瓶亏电车内严重漏水,"电瓶故障,车身漏水",2022-12-28,处理反馈
