orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
658400,44588,4880,2016/8/2 21:54,121.638,31.256,2016/8/2 22:17,121.601,31.266,23,2,21
1370268,180154,10939,2016/8/19 19:22,121.62,31.264,2016/8/19 19:35,121.626,31.28,13,5,19
1739782,125821,4072,2016/8/26 17:22,121.621,31.261,2016/8/26 17:51,121.59,31.274,29,5,17
1722585,386712,5074,2016/8/31 21:18,121.674,31.289,2016/8/31 22:19,121.675,31.282,61,3,21
112269,125274,4323,2016/8/10 7:31,121.626,31.28,2016/8/10 7:34,121.625,31.276,3,3,7
1628618,325567,9574,2016/8/28 19:32,121.626,31.28,2016/8/28 19:55,121.609,31.268,23,7,19
836380,95374,11221,2016/8/27 14:03,121.626,31.26,2016/8/27 14:29,121.588,31.279,26,6,14
1723292,317760,1516,2016/8/26 16:36,121.634,31.284,2016/8/26 16:40,121.627,31.28,4,5,16
604891,45534,7770,2016/8/10 19:10,121.622,31.293,2016/8/10 19:18,121.621,31.289,8,3,19
1004647,19629,6287,2016/8/19 16:19,121.627,31.27,2016/8/19 16:23,121.632,31.273,4,5,16
1480967,248072,431,2016/8/31 17:42,121.626,31.279,2016/8/31 18:35,121.596,31.271,53,3,17
1339958,191366,9006,2016/8/19 19:10,121.625,31.279,2016/8/19 19:36,121.61,31.262,26,5,19
45587,105085,1389,2016/8/3 8:08,121.633,31.264,2016/8/3 8:16,121.626,31.26,8,3,8
552276,126620,1389,2016/8/2 19:41,121.651,31.265,2016/8/2 19:48,121.638,31.264,7,2,19
1287950,333371,12389,2016/8/27 17:58,121.681,31.277,2016/8/27 18:15,121.68,31.276,17,6,17
1775531,148902,1118,2016/8/24 20:18,121.653,31.267,2016/8/24 20:38,121.659,31.273,20,3,20
1398207,103844,7920,2016/8/12 21:09,121.665,31.258,2016/8/12 21:28,121.638,31.264,19,5,21
601637,161496,7914,2016/8/9 16:51,121.639,31.234,2016/8/9 18:02,121.674,31.213,71,2,16
1515839,227354,3955,2016/8/31 18:00,121.638,31.264,2016/8/31 18:26,121.609,31.256,26,3,18
