orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1243372,200422,6584,2016/8/23 18:25,121.552,31.223,2016/8/23 18:53,121.534,31.187,28,2,18
809474,181945,16894,2016/8/30 10:11,121.537,31.209,2016/8/30 10:21,121.551,31.21,10,2,10
1202071,48600,8495,2016/8/8 18:50,121.55,31.192,2016/8/8 18:58,121.538,31.193,8,1,18
1387943,233697,12446,2016/8/16 18:35,121.54,31.213,2016/8/16 18:44,121.533,31.214,9,2,18
1270782,373061,9702,2016/8/30 15:39,121.545,31.218,2016/8/30 15:42,121.549,31.222,3,2,15
882291,232688,16409,2016/8/25 18:25,121.562,31.204,2016/8/25 18:40,121.55,31.211,15,4,18
370016,123014,11231,2016/8/21 12:31,121.549,31.206,2016/8/21 13:37,121.557,31.252,66,7,12
558224,191959,11089,2016/8/16 8:48,121.541,31.206,2016/8/16 8:57,121.551,31.209,9,2,8
953970,183337,7472,2016/8/13 14:38,121.551,31.209,2016/8/13 14:51,121.535,31.199,13,6,14
1378730,128777,11481,2016/8/15 22:03,121.543,31.232,2016/8/15 22:12,121.555,31.237,9,1,22
1227162,80087,11369,2016/8/17 16:10,121.557,31.21,2016/8/17 16:19,121.559,31.202,9,3,16
381619,171713,11897,2016/8/28 10:06,121.556,31.203,2016/8/28 10:12,121.558,31.195,6,7,10
1126322,171649,7775,2016/8/8 18:24,121.551,31.235,2016/8/8 18:37,121.553,31.233,13,1,18
1517216,1576,6280,2016/8/6 12:17,121.555,31.209,2016/8/6 12:40,121.546,31.205,23,6,12
747209,123035,3676,2016/8/10 22:11,121.561,31.227,2016/8/10 22:33,121.559,31.24,22,3,22
1138613,245505,7584,2016/8/27 16:21,121.535,31.213,2016/8/27 16:40,121.547,31.233,19,6,16
1496259,353658,5802,2016/8/28 18:12,121.539,31.214,2016/8/28 18:23,121.535,31.2,11,7,18
772455,27926,7558,2016/8/10 22:59,121.556,31.203,2016/8/10 23:16,121.573,31.188,17,3,22
1488556,169526,5515,2016/8/22 12:34,121.542,31.22,2016/8/22 12:52,121.532,31.201,18,1,12
1157931,166012,9954,2016/8/27 16:35,121.543,31.208,2016/8/27 16:45,121.533,31.202,10,6,16
484086,217125,11244,2016/8/18 16:26,121.54,31.216,2016/8/18 16:43,121.543,31.232,17,4,16
1658704,368633,6299,2016/8/30 20:04,121.54,31.2,2016/8/30 20:10,121.545,31.204,6,2,20
696518,130669,5836,2016/8/3 20:10,121.557,31.193,2016/8/3 21:34,121.554,31.192,84,3,20
1102655,28724,14713,2016/8/23 15:28,121.56,31.205,2016/8/23 15:31,121.557,31.204,3,2,15
278739,248649,5570,2016/8/18 10:40,121.545,31.217,2016/8/18 11:06,121.601,31.238,26,4,10
146967,168258,11344,2016/8/16 7:05,121.536,31.201,2016/8/16 7:41,121.545,31.217,36,2,7
301760,123409,14895,2016/8/21 19:24,121.54,31.205,2016/8/21 19:44,121.562,31.21,20,7,19
1396606,283423,12160,2016/8/23 21:40,121.54,31.207,2016/8/23 21:48,121.53,31.2,8,2,21
1115951,8814,7877,2016/8/1 22:03,121.549,31.228,2016/8/1 22:34,121.547,31.229,31,1,22
1032207,288562,17559,2016/8/30 12:35,121.54,31.216,2016/8/30 12:43,121.536,31.212,8,2,12
300930,230941,10821,2016/8/25 9:04,121.55,31.225,2016/8/25 9:15,121.534,31.224,11,4,9
1197055,52511,6768,2016/8/16 16:52,121.545,31.218,2016/8/16 17:31,121.568,31.252,39,2,16
205588,163983,16330,2016/8/25 8:17,121.562,31.212,2016/8/25 8:33,121.558,31.227,16,4,8
464341,746,7870,2016/8/9 13:43,121.551,31.209,2016/8/9 13:52,121.543,31.202,9,2,13
370567,11341,13895,2016/8/21 12:40,121.562,31.211,2016/8/21 12:51,121.545,31.204,11,7,12
867750,228587,13180,2016/8/16 11:38,121.554,31.23,2016/8/16 11:59,121.581,31.238,21,2,11
864086,45021,11787,2016/8/14 14:23,121.558,31.227,2016/8/14 15:13,121.553,31.18,50,7,14
1558039,242190,7636,2016/8/26 13:01,121.552,31.224,2016/8/26 13:13,121.535,31.226,12,5,13
733306,262038,1997,2016/8/21 19:12,121.543,31.215,2016/8/21 19:28,121.545,31.232,16,7,19
932401,296073,11594,2016/8/30 11:34,121.562,31.208,2016/8/30 11:44,121.568,31.218,10,2,11
1074623,260201,3881,2016/8/23 14:40,121.562,31.212,2016/8/23 14:48,121.563,31.214,8,2,14
1378140,128098,15864,2016/8/30 16:57,121.562,31.205,2016/8/30 17:00,121.557,31.204,3,2,16
1518013,143527,13382,2016/8/22 21:27,121.541,31.208,2016/8/22 21:37,121.536,31.201,10,1,21
436513,342074,9676,2016/8/27 10:35,121.551,31.232,2016/8/27 10:59,121.528,31.211,24,6,10
1792052,217212,1406,2016/8/26 20:46,121.545,31.219,2016/8/26 20:56,121.559,31.225,10,5,20
755766,217380,3863,2016/8/29 17:14,121.545,31.204,2016/8/29 17:19,121.551,31.208,5,1,17
537498,226739,13685,2016/8/26 7:14,121.549,31.228,2016/8/26 7:24,121.551,31.232,10,5,7
291109,36596,5834,2016/8/3 13:46,121.549,31.224,2016/8/3 14:23,121.516,31.21,37,3,13
667749,313259,16587,2016/8/25 16:06,121.565,31.211,2016/8/25 16:54,121.564,31.21,48,4,16
1486510,70178,15912,2016/8/26 12:18,121.553,31.206,2016/8/26 12:25,121.562,31.205,7,5,12
804477,245040,6036,2016/8/23 11:00,121.562,31.211,2016/8/23 11:04,121.564,31.206,4,2,11
212773,134770,2119,2016/8/19 6:43,121.548,31.219,2016/8/19 6:59,121.553,31.239,16,5,6
996357,168764,6137,2016/8/16 13:09,121.546,31.206,2016/8/16 13:12,121.551,31.208,3,2,13
160349,204597,3386,2016/8/20 8:53,121.549,31.203,2016/8/20 8:57,121.55,31.208,4,6,8
1032895,11277,11238,2016/8/15 17:45,121.558,31.201,2016/8/15 17:55,121.563,31.196,10,1,17
955025,182455,12660,2016/8/15 17:05,121.551,31.209,2016/8/15 17:15,121.537,31.205,10,1,17
1773931,234795,14733,2016/8/24 20:10,121.543,31.202,2016/8/24 20:29,121.568,31.197,19,3,20
671686,141847,2119,2016/8/18 18:32,121.543,31.208,2016/8/18 18:52,121.541,31.231,20,4,18
854989,2389,10924,2016/8/11 17:35,121.582,31.209,2016/8/11 17:38,121.583,31.21,3,4,17
83357,243361,15111,2016/8/25 7:07,121.547,31.202,2016/8/25 7:12,121.551,31.208,5,4,7
1342008,35396,8682,2016/8/16 18:13,121.557,31.204,2016/8/16 18:26,121.547,31.202,13,2,18
1777709,237423,7664,2016/8/26 19:35,121.556,31.203,2016/8/26 20:18,121.562,31.189,43,5,19
1416639,121278,12841,2016/8/16 18:49,121.558,31.227,2016/8/16 19:08,121.561,31.21,19,2,18
115274,246578,7505,2016/8/18 8:04,121.563,31.189,2016/8/18 8:14,121.55,31.192,10,4,8
447118,127904,12263,2016/8/20 14:51,121.533,31.202,2016/8/20 14:57,121.538,31.193,6,6,14
1136568,129179,3505,2016/8/11 19:56,121.544,31.206,2016/8/11 20:15,121.559,31.185,19,4,19
558728,26189,8079,2016/8/16 8:53,121.544,31.206,2016/8/16 8:58,121.551,31.208,5,2,8
886330,76495,7872,2016/8/4 19:17,121.55,31.192,2016/8/4 19:21,121.557,31.19,4,4,19
466160,245505,12902,2016/8/21 14:08,121.548,31.234,2016/8/21 14:30,121.535,31.211,22,7,14
877336,27935,7505,2016/8/11 17:43,121.56,31.207,2016/8/11 18:17,121.55,31.211,34,4,17
639240,174225,12651,2016/8/16 9:10,121.531,31.206,2016/8/16 9:18,121.534,31.216,8,2,9
1021008,197949,7924,2016/8/12 8:13,121.551,31.208,2016/8/12 8:32,121.522,31.212,19,5,8
289424,81823,7760,2016/8/10 11:40,121.545,31.218,2016/8/10 11:46,121.549,31.22,6,3,11
1443022,235449,14925,2016/8/19 20:17,121.557,31.193,2016/8/19 20:25,121.558,31.195,8,5,20
1167452,302342,15816,2016/8/23 17:08,121.555,31.23,2016/8/23 17:35,121.549,31.228,27,2,17
1007648,70184,11201,2016/8/27 15:15,121.557,31.195,2016/8/27 15:27,121.555,31.185,12,6,15
895753,135023,12373,2016/8/18 21:54,121.536,31.203,2016/8/18 22:14,121.561,31.207,20,4,21
420989,141847,8683,2016/8/17 7:55,121.543,31.232,2016/8/17 8:15,121.544,31.205,20,3,7
1596699,210165,4003,2016/8/16 21:43,121.552,31.225,2016/8/16 22:17,121.556,31.253,34,2,21
414831,77422,6571,2016/8/2 17:59,121.558,31.202,2016/8/2 18:21,121.565,31.179,22,2,17
569239,98300,8384,2016/8/19 8:50,121.557,31.201,2016/8/19 9:09,121.583,31.193,19,5,8
1807504,148227,1404,2016/8/26 23:45,121.543,31.209,2016/8/27 0:00,121.527,31.212,15,5,23
28012,7722,6708,2016/8/5 1:40,121.543,31.203,2016/8/5 1:58,121.553,31.178,18,5,1
1012642,142367,3044,2016/8/4 20:16,121.561,31.192,2016/8/4 22:22,121.56,31.195,126,4,20
681790,285481,14895,2016/8/21 18:30,121.541,31.215,2016/8/21 18:40,121.528,31.211,10,7,18
279165,91444,5395,2016/8/4 7:47,121.551,31.209,2016/8/4 7:53,121.548,31.203,6,4,7
849876,245869,1997,2016/8/21 20:59,121.545,31.232,2016/8/21 21:45,121.604,31.234,46,7,20
1420951,220554,6056,2016/8/14 19:38,121.562,31.213,2016/8/14 19:54,121.571,31.214,16,7,19
203953,134278,10306,2016/8/27 8:31,121.54,31.205,2016/8/27 8:46,121.518,31.209,15,6,8
1332125,377233,9702,2016/8/30 16:28,121.544,31.205,2016/8/30 17:01,121.516,31.179,33,2,16
1288056,196701,7584,2016/8/27 18:00,121.547,31.233,2016/8/27 18:23,121.548,31.227,23,6,18
1756508,164669,6718,2016/8/24 18:47,121.54,31.216,2016/8/24 19:01,121.522,31.212,14,3,18
251027,28724,7448,2016/8/2 15:11,121.563,31.205,2016/8/2 15:14,121.557,31.204,3,2,15
1384801,128737,5099,2016/8/8 20:44,121.553,31.206,2016/8/8 21:11,121.526,31.193,27,1,20
290638,294092,11319,2016/8/24 11:54,121.536,31.213,2016/8/24 12:03,121.55,31.21,9,3,11
41181,113460,1421,2016/8/9 7:43,121.533,31.202,2016/8/9 7:55,121.528,31.211,12,2,7
1789646,287303,378,2016/8/24 21:51,121.549,31.231,2016/8/24 22:06,121.56,31.239,15,3,21
1408536,373805,15864,2016/8/30 17:08,121.557,31.204,2016/8/30 17:25,121.543,31.202,17,2,17
1517580,84527,6501,2016/8/6 12:31,121.542,31.201,2016/8/6 12:42,121.558,31.202,11,6,12
1052014,212266,12651,2016/8/15 17:53,121.538,31.205,2016/8/15 18:20,121.522,31.209,27,1,17
1685542,93966,6036,2016/8/24 14:51,121.57,31.214,2016/8/24 15:04,121.55,31.21,13,3,14
334508,54543,376,2016/8/1 10:53,121.548,31.227,2016/8/1 10:58,121.544,31.232,5,1,10
1763298,297145,15133,2016/8/24 19:15,121.562,31.21,2016/8/24 20:13,121.584,31.247,58,3,19
66707,331194,10492,2016/8/27 6:41,121.551,31.209,2016/8/27 7:06,121.561,31.175,25,6,6
1278052,241541,2710,2016/8/19 18:33,121.545,31.202,2016/8/19 18:57,121.563,31.174,24,5,18
1174846,335828,3301,2016/8/29 23:51,121.545,31.211,2016/8/30 0:21,121.546,31.207,30,1,23
378241,136132,11366,2016/8/15 8:31,121.532,31.206,2016/8/15 8:36,121.528,31.211,5,1,8
1092594,224691,6931,2016/8/23 14:53,121.558,31.226,2016/8/23 14:58,121.564,31.229,5,2,14
1768700,232616,1235,2016/8/24 19:42,121.558,31.207,2016/8/24 20:21,121.562,31.213,39,3,19
1332003,366546,14048,2016/8/30 16:27,121.535,31.211,2016/8/30 16:39,121.516,31.205,12,2,16
20490,125072,8008,2016/8/2 8:15,121.542,31.203,2016/8/2 8:28,121.534,31.216,13,2,8
1056989,326082,16272,2016/8/26 8:39,121.558,31.201,2016/8/26 8:47,121.547,31.199,8,5,8
1785200,212496,16356,2016/8/26 20:11,121.563,31.189,2016/8/26 20:22,121.55,31.192,11,5,20
1654328,343731,8144,2016/8/30 19:57,121.562,31.213,2016/8/30 20:05,121.561,31.216,8,2,19
680792,307714,10087,2016/8/25 16:22,121.557,31.201,2016/8/25 16:44,121.57,31.182,22,4,16
926901,299266,7625,2016/8/25 18:51,121.542,31.215,2016/8/25 19:06,121.53,31.2,15,4,18
34180,196511,16392,2016/8/28 8:01,121.56,31.223,2016/8/28 8:30,121.535,31.199,29,7,8
1460204,27732,1964,2016/8/14 20:11,121.549,31.198,2016/8/14 20:59,121.554,31.199,48,7,20
469911,111269,3080,2016/8/2 18:30,121.557,31.204,2016/8/2 18:37,121.549,31.203,7,2,18
281207,350657,7867,2016/8/30 7:35,121.551,31.208,2016/8/30 7:59,121.568,31.226,24,2,7
1220949,286012,5654,2016/8/31 15:06,121.534,31.212,2016/8/31 15:16,121.536,31.223,10,3,15
943352,227292,13199,2016/8/19 15:14,121.533,31.214,2016/8/19 15:26,121.543,31.208,12,5,15
1252915,198500,7264,2016/8/12 17:44,121.55,31.192,2016/8/12 18:08,121.539,31.169,24,5,17
273204,269386,16130,2016/8/25 8:45,121.558,31.201,2016/8/25 8:50,121.567,31.204,5,4,8
1460053,222004,10778,2016/8/14 20:10,121.543,31.209,2016/8/14 21:30,121.513,31.229,80,7,20
792268,202614,7584,2016/8/28 12:21,121.536,31.213,2016/8/28 12:34,121.534,31.2,13,7,12
1640999,109228,3602,2016/8/30 19:36,121.547,31.205,2016/8/30 19:46,121.538,31.194,10,2,19
1235585,264649,10087,2016/8/23 18:19,121.566,31.223,2016/8/23 18:31,121.562,31.212,12,2,18
1088281,138368,11021,2016/8/30 13:05,121.53,31.206,2016/8/30 13:10,121.536,31.207,5,2,13
1636136,346220,13115,2016/8/28 19:37,121.56,31.204,2016/8/28 19:55,121.565,31.188,18,7,19
551773,189530,5256,2016/8/31 8:43,121.55,31.192,2016/8/31 9:11,121.591,31.205,28,3,8
1696775,114223,11109,2016/8/24 15:21,121.543,31.215,2016/8/24 15:25,121.536,31.213,4,3,15
421276,288721,15914,2016/8/29 12:06,121.556,31.202,2016/8/29 12:13,121.567,31.203,7,1,12
998341,356968,15816,2016/8/28 13:56,121.536,31.203,2016/8/28 14:04,121.537,31.206,8,7,13
1225028,165690,12897,2016/8/15 19:07,121.536,31.212,2016/8/15 19:20,121.528,31.211,13,1,19
1691701,231258,1947,2016/8/26 15:21,121.566,31.224,2016/8/26 15:51,121.562,31.213,30,5,15
1779259,281366,13105,2016/8/24 20:41,121.559,31.225,2016/8/24 21:11,121.531,31.192,30,3,20
246372,303330,15205,2016/8/25 16:35,121.563,31.211,2016/8/25 16:53,121.543,31.202,18,4,16
1070749,186765,11480,2016/8/15 17:59,121.551,31.192,2016/8/15 18:02,121.557,31.193,3,1,17
1771360,337343,17011,2016/8/26 19:10,121.562,31.211,2016/8/26 19:26,121.556,31.203,16,5,19
65572,365042,5423,2016/8/29 7:26,121.556,31.202,2016/8/29 8:18,121.512,31.235,52,1,7
629445,94302,7867,2016/8/9 17:25,121.543,31.209,2016/8/9 17:45,121.549,31.202,20,2,17
492550,205590,16593,2016/8/25 12:24,121.533,31.214,2016/8/25 12:36,121.535,31.213,12,4,12
328675,214481,12460,2016/8/25 9:31,121.548,31.227,2016/8/25 9:36,121.544,31.224,5,4,9
969027,345951,11699,2016/8/27 14:59,121.555,31.221,2016/8/27 15:08,121.551,31.218,9,6,14
881105,301154,5700,2016/8/27 14:21,121.562,31.208,2016/8/27 14:36,121.55,31.198,15,6,14
832452,192245,7875,2016/8/11 17:20,121.558,31.201,2016/8/11 17:31,121.557,31.207,11,4,17
1679560,367588,14452,2016/8/30 21:02,121.561,31.196,2016/8/30 21:15,121.55,31.182,13,2,21
723750,91444,6168,2016/8/18 19:07,121.549,31.202,2016/8/18 19:13,121.551,31.208,6,4,19
1407193,292771,5537,2016/8/22 18:34,121.54,31.227,2016/8/22 18:37,121.535,31.225,3,1,18
795071,183831,9899,2016/8/21 20:03,121.543,31.208,2016/8/21 20:06,121.541,31.207,3,7,20
1167009,188076,12171,2016/8/28 15:26,121.559,31.225,2016/8/28 15:34,121.551,31.232,8,7,15
1617119,180138,13220,2016/8/17 21:04,121.559,31.222,2016/8/17 21:50,121.552,31.236,46,3,21
977438,371103,7241,2016/8/29 19:52,121.554,31.195,2016/8/29 20:02,121.568,31.197,10,1,19
1680238,299056,12800,2016/8/26 14:57,121.558,31.193,2016/8/26 15:02,121.556,31.202,5,5,14
1333092,190532,7560,2016/8/15 20:40,121.55,31.21,2016/8/15 20:46,121.544,31.211,6,1,20
311846,341776,12171,2016/8/29 10:01,121.559,31.228,2016/8/29 10:36,121.511,31.236,35,1,10
741681,2509,11578,2016/8/17 9:05,121.536,31.207,2016/8/17 9:13,121.545,31.217,8,3,9
734065,153588,10816,2016/8/10 21:43,121.551,31.208,2016/8/10 21:51,121.544,31.199,8,3,21
423515,119818,11058,2016/8/23 8:21,121.55,31.208,2016/8/23 8:33,121.536,31.213,12,2,8
1791189,307358,14845,2016/8/24 22:02,121.545,31.204,2016/8/24 22:22,121.534,31.202,20,3,22
898215,27732,1645,2016/8/14 15:04,121.559,31.195,2016/8/14 15:12,121.554,31.2,8,7,15
783291,1101,1235,2016/8/25 17:38,121.549,31.226,2016/8/25 17:47,121.563,31.229,9,4,17
212053,5936,718,2016/8/8 8:06,121.532,31.202,2016/8/8 8:27,121.562,31.204,21,1,8
557200,193460,481,2016/8/20 16:38,121.539,31.2,2016/8/20 16:51,121.55,31.208,13,6,16
1452577,287971,14849,2016/8/22 19:26,121.536,31.201,2016/8/22 19:37,121.531,31.206,11,1,19
1689275,261749,2748,2016/8/28 21:41,121.552,31.225,2016/8/28 22:10,121.548,31.236,29,7,21
247793,90847,1348,2016/8/7 14:05,121.562,31.189,2016/8/7 14:23,121.553,31.211,18,7,14
486173,199683,7696,2016/8/14 10:28,121.551,31.209,2016/8/14 10:37,121.549,31.206,9,7,10
1225486,149139,7493,2016/8/15 19:12,121.55,31.211,2016/8/15 20:03,121.547,31.21,51,1,19
1767443,331686,7532,2016/8/26 18:54,121.55,31.208,2016/8/26 19:01,121.538,31.206,7,5,18
206218,245981,889,2016/8/21 17:48,121.54,31.2,2016/8/21 17:56,121.545,31.204,8,7,17
1144433,5519,1012,2016/8/14 17:27,121.536,31.201,2016/8/14 17:31,121.535,31.199,4,7,17
1681900,26178,16585,2016/8/30 21:09,121.551,31.22,2016/8/30 21:20,121.563,31.229,11,2,21
1129343,354099,10617,2016/8/28 15:06,121.556,31.204,2016/8/28 15:17,121.563,31.195,11,7,15
912557,128201,6560,2016/8/5 20:17,121.558,31.227,2016/8/5 20:24,121.559,31.223,7,5,20
703730,335672,7558,2016/8/29 16:37,121.54,31.218,2016/8/29 16:46,121.537,31.211,9,1,16
143281,125072,8002,2016/8/1 8:09,121.542,31.201,2016/8/1 8:27,121.531,31.217,18,1,8
687380,249015,4250,2016/8/19 10:05,121.535,31.213,2016/8/19 10:15,121.536,31.224,10,5,10
1229459,45294,1119,2016/8/12 17:07,121.56,31.225,2016/8/12 17:26,121.557,31.204,19,5,17
19318,185572,14733,2016/8/25 8:42,121.55,31.192,2016/8/25 8:50,121.561,31.189,8,4,8
676888,26773,11084,2016/8/17 8:41,121.552,31.21,2016/8/17 8:49,121.548,31.203,8,3,8
743939,91444,7867,2016/8/9 18:13,121.549,31.202,2016/8/9 18:19,121.551,31.208,6,2,18
906819,294672,13611,2016/8/31 11:37,121.535,31.213,2016/8/31 12:03,121.504,31.231,26,3,11
1057990,125144,9006,2016/8/12 8:54,121.549,31.226,2016/8/12 9:04,121.563,31.229,10,5,8
1014853,160877,11031,2016/8/15 17:38,121.555,31.209,2016/8/15 17:54,121.558,31.226,16,1,17
980934,325685,15912,2016/8/26 8:24,121.567,31.204,2016/8/26 8:30,121.556,31.203,6,5,8
1493259,147685,8495,2016/8/6 10:12,121.533,31.205,2016/8/6 10:26,121.539,31.199,14,6,10
760705,347539,15864,2016/8/31 9:57,121.58,31.198,2016/8/31 10:13,121.587,31.208,16,3,9
469414,54639,7759,2016/8/2 18:19,121.552,31.219,2016/8/2 19:09,121.501,31.147,50,2,18
240983,160215,7870,2016/8/11 8:05,121.551,31.209,2016/8/11 8:09,121.544,31.206,4,4,8
564566,165846,1210,2016/8/7 21:38,121.559,31.228,2016/8/7 21:57,121.563,31.227,19,7,21
1206297,47378,9641,2016/8/31 14:49,121.545,31.222,2016/8/31 15:06,121.536,31.211,17,3,14
1410584,163983,13220,2016/8/17 18:18,121.558,31.227,2016/8/17 18:29,121.561,31.212,11,3,18
1122861,330094,15907,2016/8/25 22:17,121.557,31.195,2016/8/25 23:14,121.559,31.196,57,4,22
792041,299691,10962,2016/8/28 12:18,121.551,31.208,2016/8/28 12:29,121.541,31.204,11,7,12
736423,153614,12751,2016/8/18 19:14,121.551,31.208,2016/8/18 19:24,121.543,31.203,10,4,19
387559,94302,7591,2016/8/2 17:40,121.545,31.204,2016/8/2 17:57,121.535,31.2,17,2,17
1716180,334761,17008,2016/8/26 16:06,121.545,31.217,2016/8/26 16:22,121.552,31.223,16,5,16
264048,96433,393,2016/8/3 12:55,121.574,31.215,2016/8/3 13:04,121.562,31.212,9,3,12
1470151,31621,1645,2016/8/6 8:06,121.568,31.196,2016/8/6 8:26,121.543,31.209,20,6,8
65091,76495,6571,2016/8/5 7:16,121.557,31.19,2016/8/5 7:31,121.562,31.21,15,5,7
1446608,78588,7625,2016/8/22 19:18,121.55,31.198,2016/8/22 19:31,121.536,31.194,13,1,19
1474420,200920,13044,2016/8/17 18:51,121.55,31.211,2016/8/17 18:57,121.543,31.209,6,3,18
1658965,349908,8144,2016/8/30 20:07,121.561,31.216,2016/8/30 20:47,121.562,31.237,40,2,20
230909,314374,13532,2016/8/28 9:16,121.559,31.201,2016/8/28 9:36,121.532,31.198,20,7,9
757957,301705,11370,2016/8/25 17:21,121.537,31.21,2016/8/25 17:39,121.541,31.182,18,4,17
278582,23869,5017,2016/8/18 10:35,121.558,31.227,2016/8/18 10:43,121.549,31.226,8,4,10
1263505,176988,2768,2016/8/11 21:50,121.55,31.205,2016/8/11 21:56,121.54,31.2,6,4,21
597687,187231,8745,2016/8/15 10:46,121.56,31.193,2016/8/15 10:55,121.556,31.202,9,1,10
419177,35069,3676,2016/8/11 9:46,121.542,31.22,2016/8/11 9:53,121.534,31.217,7,4,9
1567408,295675,11192,2016/8/28 18:50,121.536,31.201,2016/8/28 19:21,121.533,31.202,31,7,18
590003,286037,9839,2016/8/21 17:14,121.53,31.206,2016/8/21 18:02,121.508,31.197,48,7,17
381573,221688,4084,2016/8/28 10:05,121.54,31.204,2016/8/28 10:13,121.536,31.205,8,7,10
955284,100803,12903,2016/8/15 17:08,121.562,31.212,2016/8/15 17:19,121.56,31.225,11,1,17
70705,28012,5250,2016/8/10 5:49,121.56,31.195,2016/8/10 5:56,121.556,31.203,7,3,5
606123,154633,7843,2016/8/7 23:43,121.541,31.204,2016/8/8 0:12,121.555,31.171,29,7,23
861289,225846,12815,2016/8/21 21:16,121.546,31.207,2016/8/21 21:38,121.55,31.21,22,7,21
1076116,193228,17014,2016/8/24 8:37,121.535,31.213,2016/8/24 8:42,121.528,31.211,5,3,8
435282,34206,7690,2016/8/29 12:24,121.533,31.214,2016/8/29 12:29,121.526,31.211,5,1,12
1632876,121019,16356,2016/8/27 22:12,121.562,31.194,2016/8/27 23:02,121.574,31.246,50,6,22
305140,60464,6571,2016/8/2 16:19,121.564,31.203,2016/8/2 16:22,121.558,31.202,3,2,16
1059894,103200,11699,2016/8/14 16:40,121.536,31.206,2016/8/14 16:51,121.528,31.211,11,7,16
1531348,206043,6807,2016/8/13 20:47,121.553,31.206,2016/8/13 21:05,121.533,31.201,18,6,20
1355267,234594,11244,2016/8/19 19:16,121.54,31.213,2016/8/19 19:27,121.542,31.219,11,5,19
1007852,341406,9839,2016/8/27 15:18,121.556,31.191,2016/8/27 15:23,121.55,31.192,5,6,15
504461,137338,14689,2016/8/29 13:32,121.561,31.212,2016/8/29 13:49,121.55,31.219,17,1,13
687189,264089,10865,2016/8/19 9:59,121.555,31.23,2016/8/19 10:10,121.56,31.239,11,5,9
1136313,76495,10922,2016/8/11 19:52,121.557,31.191,2016/8/11 20:03,121.554,31.211,11,4,19
306981,149643,9200,2016/8/22 14:50,121.556,31.201,2016/8/22 15:09,121.568,31.197,19,1,14
