orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1701270,203589,3885,2016/8/26 15:25,121.5,31.27,2016/8/26 15:42,121.509,31.271,17,5,15
897825,10236,4471,2016/8/14 14:53,121.481,31.303,2016/8/14 15:09,121.479,31.311,16,7,14
44566,381416,8047,2016/8/31 5:28,121.51,31.293,2016/8/31 6:08,121.528,31.324,40,3,5
402972,19700,13320,2016/8/21 23:24,121.51,31.317,2016/8/21 23:29,121.506,31.321,5,7,23
401996,190120,10705,2016/8/18 14:19,121.5,31.28,2016/8/18 14:24,121.501,31.275,5,4,14
22096,364977,12954,2016/8/29 6:37,121.441,31.297,2016/8/29 6:49,121.416,31.293,12,1,6
1039577,144220,8784,2016/8/4 20:21,121.457,31.247,2016/8/4 20:30,121.475,31.245,9,4,20
1504315,78807,185,2016/8/16 19:56,121.48,31.311,2016/8/16 20:04,121.484,31.305,8,2,19
183349,45884,3550,2016/8/18 8:46,121.49,31.277,2016/8/18 8:59,121.498,31.292,13,4,8
71825,336759,16957,2016/8/31 6:25,121.482,31.301,2016/8/31 6:30,121.486,31.3,5,3,6
1469096,335127,6598,2016/8/31 17:38,121.489,31.255,2016/8/31 17:53,121.479,31.269,15,3,17
442672,219706,6679,2016/8/18 15:19,121.549,31.277,2016/8/18 15:43,121.544,31.268,24,4,15
1419609,106895,11697,2016/8/12 22:02,121.515,31.291,2016/8/12 22:17,121.537,31.301,15,5,22
1218938,174546,6351,2016/8/11 21:10,121.515,31.302,2016/8/11 21:34,121.506,31.308,24,4,21
152335,84101,6990,2016/8/7 10:30,121.538,31.271,2016/8/7 10:39,121.531,31.28,9,7,10
741983,214619,9382,2016/8/17 9:09,121.485,31.306,2016/8/17 9:29,121.525,31.309,20,3,9
1177039,383639,17322,2016/8/31 14:26,121.509,31.289,2016/8/31 14:31,121.513,31.291,5,3,14
836886,161236,5199,2016/8/9 19:05,121.506,31.329,2016/8/9 19:23,121.489,31.32,18,2,19
786634,133787,9074,2016/8/4 17:19,121.489,31.264,2016/8/4 18:26,121.492,31.215,67,4,17
1403381,89415,10033,2016/8/16 18:44,121.506,31.321,2016/8/16 19:33,121.491,31.276,49,2,18
747491,47564,7721,2016/8/26 7:48,121.525,31.286,2016/8/26 7:54,121.529,31.279,6,5,7
607291,72397,937,2016/8/2 20:27,121.44,31.287,2016/8/2 20:45,121.438,31.304,18,2,20
589231,301080,14765,2016/8/25 22:25,121.477,31.256,2016/8/25 22:33,121.479,31.263,8,4,22
390091,181449,9449,2016/8/13 8:39,121.5,31.335,2016/8/13 8:49,121.506,31.329,10,6,8
1529188,137221,9067,2016/8/6 13:16,121.518,31.287,2016/8/6 13:22,121.509,31.289,6,6,13
1115686,6048,2921,2016/8/1 21:52,121.451,31.274,2016/8/1 21:57,121.453,31.27,5,1,21
687418,256367,12500,2016/8/19 10:05,121.552,31.224,2016/8/19 10:18,121.55,31.225,13,5,10
470377,192505,13704,2016/8/18 16:05,121.479,31.233,2016/8/18 16:18,121.483,31.221,13,4,16
587046,113469,4306,2016/8/29 14:56,121.492,31.271,2016/8/29 15:31,121.51,31.253,35,1,14
656877,144426,2567,2016/8/10 20:06,121.485,31.306,2016/8/10 20:13,121.479,31.311,7,3,20
1501925,6706,4931,2016/8/27 20:12,121.541,31.299,2016/8/27 20:25,121.538,31.32,13,6,20
1271677,76820,12615,2016/8/15 19:41,121.495,31.26,2016/8/15 19:59,121.49,31.265,18,1,19
427995,136865,5136,2016/8/3 17:17,121.523,31.302,2016/8/3 18:01,121.527,31.264,44,3,17
1004409,266558,2947,2016/8/19 16:14,121.426,31.351,2016/8/19 16:42,121.393,31.34,28,5,16
556945,135304,3438,2016/8/11 12:40,121.431,31.332,2016/8/11 12:46,121.437,31.338,6,4,12
780077,76347,8678,2016/8/5 19:08,121.47,31.306,2016/8/5 19:17,121.474,31.315,9,5,19
400049,226455,11532,2016/8/24 6:04,121.541,31.283,2016/8/24 6:08,121.544,31.285,4,3,6
10826,252478,7710,2016/8/18 1:38,121.498,31.347,2016/8/18 1:52,121.481,31.344,14,4,1
1549254,101366,135,2016/8/14 21:14,121.536,31.333,2016/8/14 21:29,121.538,31.323,15,7,21
1351091,83619,16533,2016/8/23 20:31,121.476,31.252,2016/8/23 20:47,121.46,31.257,16,2,20
1581793,84543,7621,2016/8/14 22:01,121.506,31.293,2016/8/14 22:05,121.513,31.296,4,7,22
1066359,323762,1559,2016/8/31 13:06,121.513,31.307,2016/8/31 13:14,121.505,31.316,8,3,13
878445,273874,9571,2016/8/20 21:09,121.491,31.229,2016/8/20 21:19,121.48,31.224,10,6,21
1764463,225322,3870,2016/8/26 18:45,121.485,31.319,2016/8/26 19:02,121.474,31.334,17,5,18
524099,279775,4931,2016/8/31 8:37,121.538,31.32,2016/8/31 8:50,121.526,31.316,13,3,8
1498824,244221,3839,2016/8/17 19:11,121.534,31.261,2016/8/17 19:19,121.533,31.268,8,3,19
47300,77152,1481,2016/8/1 6:25,121.471,31.292,2016/8/1 6:42,121.485,31.302,17,1,6
278546,4721,1565,2016/8/18 10:34,121.458,31.265,2016/8/18 10:44,121.459,31.254,10,4,10
1367571,5700,10173,2016/8/12 20:10,121.484,31.239,2016/8/12 20:21,121.493,31.23,11,5,20
1161499,217511,12218,2016/8/22 19:31,121.52,31.274,2016/8/22 19:42,121.516,31.28,11,1,19
1251528,87417,8210,2016/8/31 15:28,121.553,31.28,2016/8/31 15:37,121.556,31.286,9,3,15
756077,57412,12628,2016/8/27 13:16,121.459,31.333,2016/8/27 13:21,121.453,31.334,5,6,13
1055049,252922,6291,2016/8/23 22:09,121.473,31.273,2016/8/23 22:36,121.444,31.258,27,2,22
1747388,50104,13459,2016/8/26 17:50,121.514,31.298,2016/8/26 17:57,121.521,31.291,7,5,17
1206517,227213,11304,2016/8/31 14:53,121.532,31.304,2016/8/31 15:00,121.528,31.309,7,3,14
918621,159868,1916,2016/8/18 22:55,121.507,31.302,2016/8/18 23:15,121.53,31.308,20,4,22
440791,164622,3870,2016/8/7 19:10,121.456,31.271,2016/8/7 19:20,121.468,31.27,10,7,19
585681,39102,4233,2016/8/17 8:25,121.522,31.26,2016/8/17 8:35,121.53,31.261,10,3,8
1203402,254402,11673,2016/8/19 18:05,121.538,31.245,2016/8/19 19:04,121.545,31.285,59,5,18
1293924,152287,10075,2016/8/19 18:45,121.529,31.296,2016/8/19 18:55,121.531,31.309,10,5,18
909206,142462,4281,2016/8/8 17:02,121.544,31.274,2016/8/8 17:14,121.539,31.286,12,1,17
414682,41615,87,2016/8/2 17:56,121.467,31.303,2016/8/2 18:09,121.479,31.307,13,2,17
951021,274473,11871,2016/8/31 11:57,121.501,31.294,2016/8/31 12:06,121.497,31.3,9,3,11
722096,285299,3036,2016/8/24 7:39,121.535,31.285,2016/8/24 7:54,121.514,31.277,15,3,7
1243550,307834,6610,2016/8/23 18:27,121.587,31.265,2016/8/23 18:33,121.59,31.26,6,2,18
1264694,310877,13787,2016/8/28 16:15,121.531,31.324,2016/8/28 16:19,121.532,31.317,4,7,16
1757728,325983,766,2016/8/26 18:23,121.536,31.276,2016/8/26 18:45,121.518,31.294,22,5,18
1216743,205158,5622,2016/8/14 17:59,121.481,31.338,2016/8/14 18:11,121.475,31.323,12,7,17
384737,163748,8612,2016/8/7 18:02,121.513,31.303,2016/8/7 18:35,121.506,31.302,33,7,18
79917,31817,1353,2016/8/29 7:38,121.55,31.271,2016/8/29 7:42,121.544,31.273,4,1,7
430590,57627,2818,2016/8/4 9:02,121.531,31.275,2016/8/4 9:10,121.538,31.277,8,4,9
1264886,256825,17097,2016/8/28 16:17,121.503,31.285,2016/8/28 16:28,121.504,31.273,11,7,16
1112479,48741,13445,2016/8/23 15:46,121.493,31.268,2016/8/23 15:49,121.491,31.27,3,2,15
914890,122026,6806,2016/8/23 12:10,121.533,31.33,2016/8/23 12:17,121.534,31.331,7,2,12
294511,104126,2821,2016/8/8 8:36,121.476,31.337,2016/8/8 8:50,121.484,31.323,14,1,8
1196012,30630,2862,2016/8/15 18:50,121.484,31.272,2016/8/15 19:00,121.48,31.269,10,1,18
1662461,379534,787,2016/8/30 20:10,121.474,31.32,2016/8/30 20:21,121.468,31.327,11,2,20
4296,237566,5586,2016/8/29 0:04,121.451,31.329,2016/8/29 0:12,121.461,31.33,8,1,0
1185091,148481,7951,2016/8/24 9:03,121.44,31.314,2016/8/24 9:56,121.459,31.255,53,3,9
854011,237410,3218,2016/8/19 12:56,121.529,31.231,2016/8/19 13:06,121.535,31.243,10,5,12
934372,64928,15094,2016/8/20 22:18,121.462,31.265,2016/8/20 22:40,121.46,31.274,22,6,22
771940,236131,13925,2016/8/21 11:43,121.452,31.276,2016/8/21 13:10,121.455,31.308,87,7,11
1168928,58378,3958,2016/8/26 9:07,121.529,31.274,2016/8/26 9:13,121.534,31.269,6,5,9
1595712,225333,10467,2016/8/31 18:33,121.507,31.329,2016/8/31 18:49,121.53,31.328,16,3,18
1546603,139603,10116,2016/8/17 19:44,121.486,31.32,2016/8/17 19:53,121.474,31.331,9,3,19
814770,104055,184,2016/8/9 18:53,121.485,31.239,2016/8/9 19:25,121.487,31.253,32,2,18
67558,124998,8674,2016/8/9 7:49,121.54,31.284,2016/8/9 8:14,121.555,31.286,25,2,7
1288299,100120,7580,2016/8/17 17:06,121.449,31.307,2016/8/17 17:15,121.451,31.313,9,3,17
520839,108618,6636,2016/8/25 13:11,121.514,31.249,2016/8/25 13:13,121.51,31.25,2,4,13
345239,242674,10063,2016/8/24 4:51,121.453,31.34,2016/8/24 4:58,121.457,31.337,7,3,4
560743,31948,6341,2016/8/23 8:56,121.539,31.279,2016/8/23 9:00,121.536,31.285,4,2,8
1172765,57135,9145,2016/8/11 20:21,121.442,31.307,2016/8/11 20:41,121.428,31.303,20,4,20
722830,123774,8438,2016/8/3 21:06,121.49,31.23,2016/8/3 22:31,121.481,31.221,85,3,21
424014,60115,2307,2016/8/25 11:14,121.531,31.319,2016/8/25 11:20,121.54,31.318,6,4,11
1354165,117588,7674,2016/8/14 19:09,121.47,31.294,2016/8/14 19:23,121.46,31.306,14,7,19
1707672,330683,15059,2016/8/28 23:25,121.512,31.302,2016/8/28 23:29,121.505,31.303,4,7,23
414081,288544,1227,2016/8/31 8:12,121.437,31.313,2016/8/31 8:24,121.448,31.307,12,3,8
598855,70384,9204,2016/8/20 17:18,121.449,31.313,2016/8/20 17:53,121.486,31.342,35,6,17
309213,64179,927,2016/8/15 8:09,121.469,31.324,2016/8/15 8:17,121.483,31.32,8,1,8
1720589,343659,1692,2016/8/31 21:06,121.503,31.25,2016/8/31 21:26,121.535,31.262,20,3,21
1373052,239226,1198,2016/8/16 18:32,121.509,31.307,2016/8/16 18:41,121.503,31.308,9,2,18
1476360,31752,9037,2016/8/6 8:45,121.541,31.318,2016/8/6 8:54,121.532,31.323,9,6,8
1100584,220562,7199,2016/8/29 21:33,121.507,31.29,2016/8/29 21:40,121.517,31.294,7,1,21
34839,52156,6196,2016/8/25 12:32,121.443,31.28,2016/8/25 12:38,121.453,31.279,6,4,12
60051,214676,598,2016/8/18 7:26,121.466,31.332,2016/8/18 7:42,121.483,31.32,16,4,7
1039656,78039,1214,2016/8/4 20:23,121.534,31.289,2016/8/4 20:40,121.53,31.302,17,4,20
1467785,261856,8409,2016/8/28 17:59,121.513,31.303,2016/8/28 18:02,121.506,31.304,3,7,17
1403715,235953,453,2016/8/16 18:48,121.482,31.236,2016/8/16 19:10,121.487,31.25,22,2,18
628458,162626,10553,2016/8/28 11:30,121.504,31.283,2016/8/28 11:48,121.515,31.269,18,7,11
781685,137862,16915,2016/8/27 13:32,121.478,31.271,2016/8/27 13:41,121.47,31.279,9,6,13
526685,139182,10287,2016/8/22 7:51,121.512,31.259,2016/8/22 8:00,121.506,31.268,9,1,7
164435,321971,6405,2016/8/25 7:54,121.597,31.257,2016/8/25 8:04,121.586,31.262,10,4,7
448730,287892,16520,2016/8/29 12:31,121.534,31.291,2016/8/29 13:09,121.536,31.321,38,1,12
1785439,84364,13271,2016/8/24 21:15,121.443,31.337,2016/8/24 21:21,121.438,31.34,6,3,21
1083987,175938,8749,2016/8/25 21:13,121.514,31.307,2016/8/25 21:49,121.442,31.308,36,4,21
635413,141366,7954,2016/8/4 12:36,121.516,31.283,2016/8/4 12:48,121.502,31.286,12,4,12
1586017,95439,4800,2016/8/16 21:29,121.504,31.304,2016/8/16 22:49,121.44,31.312,80,2,21
19692,265341,11161,2016/8/25 9:04,121.48,31.34,2016/8/25 9:13,121.494,31.336,9,4,9
856636,44691,12619,2016/8/17 9:55,121.467,31.33,2016/8/17 9:59,121.468,31.324,4,3,9
1088308,366200,8033,2016/8/30 13:06,121.456,31.256,2016/8/30 13:27,121.47,31.25,21,2,13
12271,271145,12876,2016/8/29 5:45,121.459,31.333,2016/8/29 5:50,121.456,31.34,5,1,5
1444776,108704,12782,2016/8/16 19:10,121.486,31.302,2016/8/16 19:35,121.517,31.301,25,2,19
1570416,139268,2018,2016/8/17 20:17,121.543,31.274,2016/8/17 20:25,121.542,31.267,8,3,20
557492,250857,10573,2016/8/20 16:41,121.493,31.315,2016/8/20 17:12,121.503,31.341,31,6,16
296214,66659,7800,2016/8/11 8:31,121.449,31.252,2016/8/11 8:38,121.457,31.24,7,4,8
860098,50606,14202,2016/8/25 18:16,121.473,31.26,2016/8/25 18:46,121.432,31.265,30,4,18
151508,120004,13060,2016/8/21 8:46,121.452,31.26,2016/8/21 8:52,121.459,31.259,6,7,8
329151,283636,13204,2016/8/21 11:54,121.488,31.314,2016/8/21 12:08,121.485,31.319,14,7,11
63949,204010,9544,2016/8/15 1:06,121.54,31.266,2016/8/15 1:22,121.529,31.286,16,1,1
1106156,192890,4540,2016/8/13 16:08,121.472,31.318,2016/8/13 16:16,121.483,31.32,8,6,16
1388858,167352,10917,2016/8/23 21:24,121.541,31.328,2016/8/23 21:38,121.539,31.314,14,2,21
633651,38130,3255,2016/8/2 21:18,121.538,31.324,2016/8/2 21:23,121.532,31.323,5,2,21
808046,88170,4883,2016/8/1 18:26,121.513,31.303,2016/8/1 18:35,121.499,31.308,9,1,18
935908,277735,5464,2016/8/29 19:32,121.444,31.321,2016/8/29 19:41,121.433,31.32,9,1,19
1581044,146002,10264,2016/8/6 17:23,121.509,31.289,2016/8/6 17:33,121.521,31.291,10,6,17
1109460,57063,6526,2016/8/16 15:22,121.491,31.263,2016/8/16 15:26,121.487,31.269,4,2,15
1791159,289893,13575,2016/8/24 22:01,121.488,31.314,2016/8/24 22:31,121.444,31.34,30,3,22
646152,114647,1460,2016/8/3 19:36,121.45,31.344,2016/8/3 19:43,121.437,31.34,7,3,19
212578,128359,12018,2016/8/19 6:37,121.542,31.292,2016/8/19 6:48,121.525,31.281,11,5,6
1551958,262199,12460,2016/8/31 18:12,121.626,31.279,2016/8/31 18:24,121.615,31.268,12,3,18
1757476,147473,7191,2016/8/26 18:22,121.456,31.247,2016/8/26 18:48,121.437,31.269,26,5,18
606666,192824,9853,2016/8/31 8:53,121.483,31.338,2016/8/31 8:58,121.485,31.334,5,3,8
1195514,111575,2913,2016/8/30 14:30,121.49,31.286,2016/8/30 14:35,121.493,31.292,5,2,14
52568,283294,11080,2016/8/29 7:20,121.49,31.313,2016/8/29 7:40,121.471,31.297,20,1,7
461569,249859,12987,2016/8/20 15:17,121.446,31.338,2016/8/20 15:23,121.453,31.335,6,6,15
550095,144076,4329,2016/8/10 18:32,121.501,31.274,2016/8/10 18:45,121.503,31.26,13,3,18
690926,166278,6459,2016/8/29 16:31,121.536,31.306,2016/8/29 16:44,121.523,31.293,13,1,16
1549269,79871,4417,2016/8/14 21:14,121.524,31.262,2016/8/14 21:33,121.517,31.278,19,7,21
1005905,123659,6371,2016/8/5 21:15,121.532,31.296,2016/8/5 21:23,121.539,31.299,8,5,21
374612,96103,12352,2016/8/18 13:27,121.483,31.237,2016/8/18 13:35,121.475,31.233,8,4,13
116270,76884,7160,2016/8/4 5:07,121.579,31.278,2016/8/4 5:10,121.582,31.275,3,4,5
1679029,36044,1,2016/8/28 20:34,121.45,31.255,2016/8/28 20:39,121.443,31.259,5,7,20
1375739,148294,5413,2016/8/12 20:35,121.519,31.328,2016/8/12 20:52,121.518,31.317,17,5,20
1165262,232335,4003,2016/8/16 16:19,121.537,31.235,2016/8/16 16:29,121.531,31.227,10,2,16
514241,128236,8167,2016/8/19 8:33,121.54,31.291,2016/8/19 8:39,121.535,31.287,6,5,8
1229738,142464,9504,2016/8/12 17:11,121.491,31.288,2016/8/12 17:28,121.484,31.306,17,5,17
271384,336191,12507,2016/8/29 9:28,121.536,31.212,2016/8/29 9:42,121.521,31.208,14,1,9
118813,100851,2151,2016/8/15 6:36,121.476,31.299,2016/8/15 6:56,121.449,31.293,20,1,6
1430918,204005,6526,2016/8/16 19:01,121.481,31.268,2016/8/16 19:14,121.496,31.276,13,2,19
677489,234624,8672,2016/8/17 8:47,121.531,31.321,2016/8/17 8:54,121.523,31.322,7,3,8
1241602,268603,3836,2016/8/27 17:23,121.45,31.364,2016/8/27 17:54,121.428,31.382,31,6,17
544918,243785,7523,2016/8/17 8:22,121.537,31.331,2016/8/17 8:35,121.528,31.318,13,3,8
1529482,68955,7190,2016/8/6 13:28,121.503,31.293,2016/8/6 13:34,121.508,31.297,6,6,13
1261149,154377,13191,2016/8/22 14:33,121.49,31.259,2016/8/22 14:39,121.492,31.253,6,1,14
1329593,203723,3344,2016/8/12 19:17,121.486,31.272,2016/8/12 19:35,121.48,31.269,18,5,19
1537623,188855,11694,2016/8/14 21:09,121.44,31.33,2016/8/14 21:19,121.424,31.328,10,7,21
1313675,24538,7690,2016/8/12 18:50,121.627,31.28,2016/8/12 18:56,121.625,31.287,6,5,18
580065,98444,5873,2016/8/2 20:18,121.522,31.284,2016/8/2 20:27,121.518,31.275,9,2,20
1217665,211394,6782,2016/8/19 18:10,121.436,31.339,2016/8/19 18:36,121.44,31.304,26,5,18
817296,205932,1803,2016/8/31 10:29,121.532,31.311,2016/8/31 10:39,121.528,31.301,10,3,10
1443519,198397,6096,2016/8/28 17:42,121.515,31.298,2016/8/28 17:53,121.521,31.29,11,7,17
656151,164850,7685,2016/8/10 19:54,121.54,31.293,2016/8/10 20:17,121.538,31.29,23,3,19
567730,98019,14722,2016/8/22 7:57,121.47,31.257,2016/8/22 8:16,121.468,31.234,19,1,7
942670,72432,4528,2016/8/8 17:17,121.477,31.236,2016/8/8 17:30,121.482,31.244,13,1,17
874981,51103,7399,2016/8/1 18:57,121.518,31.275,2016/8/1 19:27,121.463,31.274,30,1,18
1297012,110630,5344,2016/8/23 19:17,121.522,31.324,2016/8/23 19:29,121.508,31.312,12,2,19
949622,105824,3544,2016/8/25 19:09,121.479,31.288,2016/8/25 19:27,121.496,31.283,18,4,19
640956,28040,9160,2016/8/27 12:11,121.505,31.263,2016/8/27 12:57,121.455,31.224,46,6,12
1156621,10349,9342,2016/8/29 22:32,121.509,31.294,2016/8/29 23:06,121.531,31.252,34,1,22
1233607,357508,92,2016/8/28 15:56,121.457,31.297,2016/8/28 16:07,121.451,31.293,11,7,15
1382670,95547,10310,2016/8/12 20:37,121.495,31.272,2016/8/12 20:49,121.504,31.289,12,5,20
1139422,305040,974,2016/8/23 16:31,121.477,31.27,2016/8/23 16:41,121.469,31.279,10,2,16
1267896,145485,8824,2016/8/12 18:00,121.532,31.322,2016/8/12 18:07,121.536,31.318,7,5,18
1355454,139307,11655,2016/8/19 19:18,121.509,31.289,2016/8/19 19:27,121.522,31.292,9,5,19
190919,33821,3575,2016/8/9 8:54,121.526,31.319,2016/8/9 8:58,121.532,31.318,4,2,8
1531178,161985,8749,2016/8/13 20:44,121.533,31.295,2016/8/13 21:00,121.524,31.281,16,6,20
534308,189300,5943,2016/8/25 13:22,121.472,31.244,2016/8/25 13:32,121.478,31.234,10,4,13
1462340,175068,7695,2016/8/17 18:43,121.493,31.312,2016/8/17 18:50,121.486,31.308,7,3,18
197473,130332,5096,2016/8/4 7:11,121.562,31.28,2016/8/4 7:18,121.561,31.29,7,4,7
1321742,165660,6647,2016/8/12 19:04,121.459,31.321,2016/8/12 19:16,121.447,31.325,12,5,19
299531,337329,2187,2016/8/28 9:43,121.45,31.305,2016/8/28 9:47,121.452,31.308,4,7,9
90836,147647,1232,2016/8/15 5:41,121.438,31.31,2016/8/15 5:55,121.449,31.305,14,1,5
90019,14495,6378,2016/8/14 0:51,121.544,31.293,2016/8/14 0:58,121.535,31.3,7,7,0
1175514,213753,16480,2016/8/27 16:43,121.533,31.318,2016/8/27 17:16,121.532,31.298,33,6,16
1587987,273139,1977,2016/8/28 19:01,121.63,31.185,2016/8/28 19:37,121.602,31.203,36,7,19
701923,231286,5773,2016/8/20 18:30,121.445,31.335,2016/8/20 18:35,121.449,31.341,5,6,18
301630,278493,7124,2016/8/21 19:22,121.465,31.34,2016/8/21 19:45,121.448,31.325,23,7,19
429757,86670,4362,2016/8/4 8:46,121.538,31.301,2016/8/4 9:06,121.54,31.274,20,4,8
129337,225034,7758,2016/8/22 2:34,121.49,31.298,2016/8/22 2:43,121.498,31.292,9,1,2
1001675,32127,6896,2016/8/12 7:49,121.507,31.282,2016/8/12 7:51,121.511,31.281,2,5,7
1623861,128590,8781,2016/8/27 21:57,121.515,31.269,2016/8/27 22:05,121.521,31.275,8,6,21
190012,235652,9957,2016/8/28 9:06,121.439,31.324,2016/8/28 9:13,121.44,31.322,7,7,9
1000954,312463,8133,2016/8/24 8:23,121.484,31.304,2016/8/24 8:30,121.487,31.298,7,3,8
962596,257604,5073,2016/8/22 17:35,121.489,31.291,2016/8/22 17:47,121.49,31.277,12,1,17
1304919,166141,1068,2016/8/23 19:28,121.521,31.261,2016/8/23 21:26,121.519,31.263,118,2,19
1529316,4047,2160,2016/8/6 13:21,121.53,31.318,2016/8/6 13:33,121.522,31.309,12,6,13
1538207,350441,4963,2016/8/27 20:38,121.556,31.282,2016/8/27 21:24,121.541,31.266,46,6,20
172299,283608,15434,2016/8/30 7:04,121.44,31.289,2016/8/30 7:14,121.451,31.279,10,2,7
1767456,327109,9405,2016/8/26 18:54,121.532,31.319,2016/8/26 19:02,121.53,31.328,8,5,18
880750,250162,5808,2016/8/27 14:17,121.446,31.319,2016/8/27 14:27,121.435,31.323,10,6,14
282071,40771,7782,2016/8/15 8:01,121.465,31.297,2016/8/15 8:09,121.45,31.293,8,1,8
1342731,215524,4775,2016/8/23 20:13,121.457,31.279,2016/8/23 20:35,121.483,31.274,22,2,20
756302,4476,15383,2016/8/27 13:18,121.435,31.323,2016/8/27 13:24,121.444,31.321,6,6,13
729383,196237,466,2016/8/29 16:56,121.512,31.301,2016/8/29 17:13,121.5,31.312,17,1,16
1129426,4805,2976,2016/8/28 15:07,121.48,31.273,2016/8/28 15:18,121.495,31.279,11,7,15
1281089,137288,3130,2016/8/16 17:45,121.654,31.27,2016/8/16 17:54,121.638,31.264,9,2,17
1552865,9185,11808,2016/8/16 20:40,121.549,31.277,2016/8/16 20:47,121.546,31.276,7,2,20
318019,193003,14416,2016/8/26 6:03,121.461,31.327,2016/8/26 6:13,121.459,31.313,10,5,6
432580,180644,4278,2016/8/15 8:46,121.507,31.313,2016/8/15 8:48,121.509,31.316,2,1,8
785578,116959,1290,2016/8/18 19:53,121.447,31.318,2016/8/18 20:03,121.459,31.32,10,4,19
847924,285262,13018,2016/8/23 11:23,121.543,31.268,2016/8/23 11:29,121.536,31.269,6,2,11
